language,english,vocabulary
kyrgyz,a,бир
kyrgyz,able,алат
kyrgyz,about,жөнүндө
kyrgyz,above,жогору
kyrgyz,act,иш
kyrgyz,add,кошуу
kyrgyz,afraid,коркуп
kyrgyz,after,кийин
kyrgyz,again,дагы бир жолу
kyrgyz,against,каршы
kyrgyz,age,жашы
kyrgyz,ago,мурда
kyrgyz,agree,макул
kyrgyz,air,аба
kyrgyz,all,бардык
kyrgyz,allow,уруксат берүү
kyrgyz,also,дагы
kyrgyz,always,дайыма
kyrgyz,am,жатам
kyrgyz,among,арасында
kyrgyz,an,бир
kyrgyz,and,жана
kyrgyz,anger,ачуулануу
kyrgyz,animal,жаныбар
kyrgyz,answer,жооп
kyrgyz,any,кандайдыр
kyrgyz,appear,көрүнүшү
kyrgyz,apple,алма
kyrgyz,are,болуп саналат
kyrgyz,area,аймак
kyrgyz,arm,кол
kyrgyz,arrange,уюштуруу
kyrgyz,arrive,келүү
kyrgyz,art,искусство
kyrgyz,as,катары
kyrgyz,ask,суроо
kyrgyz,at,боюнча
kyrgyz,atom,атом
kyrgyz,baby,бала
kyrgyz,back,кайра
kyrgyz,bad,жаман
kyrgyz,ball,топ
kyrgyz,band,банда
kyrgyz,bank,банк
kyrgyz,bar,бар
kyrgyz,base,база
kyrgyz,basic,негизги
kyrgyz,bat,жар канат
kyrgyz,be,болуу
kyrgyz,bear,көтөрүү
kyrgyz,beat,"сабап,"
kyrgyz,beauty,сулуулук
kyrgyz,bed,төшөк
kyrgyz,been,болуп
kyrgyz,before,мурун
kyrgyz,began,баштады
kyrgyz,begin,баштоо
kyrgyz,behind,артынан
kyrgyz,believe,ишенүү
kyrgyz,bell,коңгуроо
kyrgyz,best,мыкты
kyrgyz,better,сонун
kyrgyz,between,ортосунда
kyrgyz,big,чоң
kyrgyz,bird,чымчык
kyrgyz,bit,бит
kyrgyz,black,кара
kyrgyz,block,тосуу
kyrgyz,blood,кан
kyrgyz,blow,ышкыруу
kyrgyz,blue,көк
kyrgyz,board,башкарма
kyrgyz,boat,кайык
kyrgyz,body,дене
kyrgyz,bone,сөөк
kyrgyz,book,китеп
kyrgyz,born,тубаса
kyrgyz,both,экөө тең
kyrgyz,bottom,жыйынтык
kyrgyz,bought,сатып алган
kyrgyz,box,кутуча
kyrgyz,boy,бала
kyrgyz,branch,бутак
kyrgyz,bread,нан
kyrgyz,break,тыныгуу
kyrgyz,bright,жаркырак
kyrgyz,bring,алып келүү
kyrgyz,broad,кенен
kyrgyz,broke,сындырды
kyrgyz,brother,"байке, ини"
kyrgyz,brought,алып келди
kyrgyz,brown,күрөң
kyrgyz,build,куруу
kyrgyz,burn,өрттөө
kyrgyz,busy,алек
kyrgyz,but,бирок
kyrgyz,buy,сатып алуу
kyrgyz,by,менен
kyrgyz,call,чакыруу
kyrgyz,came,болду
kyrgyz,camp,лагерь
kyrgyz,can,алат
kyrgyz,capital,борбор
kyrgyz,captain,капитан
kyrgyz,car,унаа
kyrgyz,card,карта
kyrgyz,care,камкордук
kyrgyz,carry,ашырууга
kyrgyz,case,окуя
kyrgyz,cat,мышык
kyrgyz,catch,кармоо
kyrgyz,caught,кармалды
kyrgyz,cause,себеп
kyrgyz,cell,клетка
kyrgyz,cent,пайыз
kyrgyz,center,борбор
kyrgyz,century,кылым
kyrgyz,certain,белгилүү
kyrgyz,chair,стул
kyrgyz,chance,учур
kyrgyz,change,өзгөртүү
kyrgyz,character,белги
kyrgyz,charge,күнөө
kyrgyz,chart,диаграмма
kyrgyz,check,текшерүү
kyrgyz,chick,жөжө
kyrgyz,chief,башчы
kyrgyz,child,бала
kyrgyz,children,балдар
kyrgyz,choose,тандап алуу
kyrgyz,chord,аккорд
kyrgyz,circle,тегерек
kyrgyz,city,шаары
kyrgyz,claim,талап
kyrgyz,class,тап
kyrgyz,clean,таза
kyrgyz,clear,ачык
kyrgyz,climb,көтөрүлүү
kyrgyz,clock,саат
kyrgyz,close,жакын
kyrgyz,clothe,кийинүү
kyrgyz,cloud,булут
kyrgyz,coast,деңиз жээги
kyrgyz,coat,жүн
kyrgyz,cold,суук
kyrgyz,collect,жыйноо
kyrgyz,colony,колония
kyrgyz,color,түс
kyrgyz,column,колонна
kyrgyz,come,келген
kyrgyz,common,жалпы
kyrgyz,company,компания
kyrgyz,compare,салыштыруу
kyrgyz,complete,аяктоо
kyrgyz,condition,абал
kyrgyz,connect,байланышуу
kyrgyz,consider,кароо
kyrgyz,consonant,үнсүз тыбыш
kyrgyz,contain,камтылган
kyrgyz,continent,континент
kyrgyz,continue,улантуу
kyrgyz,control,башкаруу
kyrgyz,cook,ашпозчу аял
kyrgyz,cool,баракелде
kyrgyz,copy,копия
kyrgyz,corn,дан
kyrgyz,corner,бурч
kyrgyz,correct,туура
kyrgyz,cost,нарк
kyrgyz,cotton,пахта
kyrgyz,could,мүмкүн
kyrgyz,count,эсептөө
kyrgyz,country,мамлекет
kyrgyz,course,"албетте,"
kyrgyz,cover,жабуу
kyrgyz,cow,уй
kyrgyz,crease,көбөйткөнгө
kyrgyz,create,түзүү
kyrgyz,crop,түшүм
kyrgyz,cross,кесип
kyrgyz,crowd,эл
kyrgyz,cry,ыйлоо
kyrgyz,current,учурдагы
kyrgyz,cut,кесүү
kyrgyz,dad,ата
kyrgyz,dance,бий
kyrgyz,danger,коркунуч
kyrgyz,dark,караңгы
kyrgyz,day,күн
kyrgyz,dead,өлгөн
kyrgyz,deal,иш
kyrgyz,dear,кымбаттуу
kyrgyz,death,өлүм
kyrgyz,decide,чечүү
kyrgyz,decimal,ондук
kyrgyz,deep,терең
kyrgyz,degree,даражасы
kyrgyz,depend,көз каранды
kyrgyz,describe,баяндоо
kyrgyz,desert,ээн
kyrgyz,design,дизайн
kyrgyz,determine,белгилөө
kyrgyz,develop,иштеп чыгуу
kyrgyz,dictionary,сөздүк
kyrgyz,did,кылды
kyrgyz,die,өлүү
kyrgyz,differ,ар кандай
kyrgyz,difficult,татаал
kyrgyz,direct,түз
kyrgyz,discuss,талкуулашат
kyrgyz,distant,алыс
kyrgyz,divide,бөлүнүү
kyrgyz,division,бөлүм
kyrgyz,do,эмне
kyrgyz,doctor,доктор
kyrgyz,does,кылат
kyrgyz,dog,ит
