language,english,vocabulary
hawaiian,a,he
hawaiian,able,hiki
hawaiian,about,e pili ana i
hawaiian,above,luna
hawaiian,act,hana
hawaiian,add,hui
hawaiian,afraid,makau
hawaiian,after,mahope iho o
hawaiian,again,hou
hawaiian,against,ku
hawaiian,age,makahiki
hawaiian,ago,aku nei
hawaiian,agree,ae
hawaiian,air,ea
hawaiian,all,a pau
hawaiian,allow,ae aku
hawaiian,also,no hoi
hawaiian,always,mau
hawaiian,am,no
hawaiian,among,mawaena o
hawaiian,an,kekahi
hawaiian,and,a
hawaiian,anger,huhu
hawaiian,animal,holoholona
hawaiian,answer,pane
hawaiian,any,kekahi
hawaiian,appear,hele mai
hawaiian,apple,kii onohi
hawaiian,are,ua
hawaiian,area,wahi
hawaiian,arm,lima
hawaiian,arrange,hooponopono
hawaiian,arrive,hiki
hawaiian,art,oe
hawaiian,as,e like me
hawaiian,ask,noi
hawaiian,at,ma
hawaiian,atom,’ātoma
hawaiian,baby,pēpē
hawaiian,back,i hope
hawaiian,bad,ino
hawaiian,ball,poepoe
hawaiian,band,hui
hawaiian,bank,"pali,"
hawaiian,bar,hookolokolo
hawaiian,base,kumu
hawaiian,basic,kumu o
hawaiian,bat,’ōpeʻapeʻa
hawaiian,be,e
hawaiian,bear,lawe
hawaiian,beat,pepehi
hawaiian,beauty,nani
hawaiian,bed,moe
hawaiian,been,i
hawaiian,before,imua o
hawaiian,began,hoomaka ae
hawaiian,begin,hoomaka
hawaiian,behind,mahope
hawaiian,believe,manaoio
hawaiian,bell,bele
hawaiian,best,pono
hawaiian,better,maikai
hawaiian,between,waena o
hawaiian,big,nui
hawaiian,bird,manu
hawaiian,bit,iki
hawaiian,black,ʻeleʻele
hawaiian,block,aeie
hawaiian,blood,ke koko
hawaiian,blow,puupuu
hawaiian,blue,polū
hawaiian,board,papa
hawaiian,boat,moku
hawaiian,body,kino
hawaiian,bone,iwi
hawaiian,book,buke
hawaiian,born,born
hawaiian,both,elua
hawaiian,bottom,lalo
hawaiian,bought,kuai
hawaiian,box,pahu
hawaiian,boy,keiki
hawaiian,branch,lala
hawaiian,bread,ka berena
hawaiian,break,ʻoluʻolu o
hawaiian,bright,ao alohilohi i
hawaiian,bring,lawe mai
hawaiian,broad,ka laulā
hawaiian,broke,uhai
hawaiian,brother,"kaikuaʻana, kaikaina"
hawaiian,brought,lawe mai
hawaiian,brown,palaunu
hawaiian,build,hana
hawaiian,burn,puhi
hawaiian,busy,’ō i
hawaiian,but,"aka,"
hawaiian,buy,kuai
hawaiian,by,ma
hawaiian,call,kahea
hawaiian,came,hele mai
hawaiian,camp,hoomoana
hawaiian,can,hiki
hawaiian,capital,poʻo
hawaiian,captain,luna
hawaiian,car,kaʻa
hawaiian,card,kāleka
hawaiian,care,mālama
hawaiian,carry,lawe
hawaiian,case,hihia
hawaiian,cat,popoki
hawaiian,catch,hoopahele ae la i
hawaiian,caught,loaa
hawaiian,cause,kumu
hawaiian,cell,aeea
hawaiian,cent,keneta
hawaiian,center,kikowaena
hawaiian,century,kenekulia
hawaiian,certain,kekahi
hawaiian,chair,noho
hawaiian,chance,wale
hawaiian,change,loli
hawaiian,character,ano
hawaiian,charge,kauoha
hawaiian,chart,pakuhi
hawaiian,check,huli
hawaiian,chick,chick
hawaiian,chief,kahuna
hawaiian,child,keiki
hawaiian,children,keiki
hawaiian,choose,koho
hawaiian,chord,chord
hawaiian,circle,kaiapili
hawaiian,city,kulanakauhale
hawaiian,claim,koi ana
hawaiian,class,papa
hawaiian,clean,maemae
hawaiian,clear,maopopo
hawaiian,climb,pii ana
hawaiian,clock,uaki
hawaiian,close,kokoke
hawaiian,clothe,hoaahu
hawaiian,cloud,ao
hawaiian,coast,mokuna
hawaiian,coat,kapa
hawaiian,cold,anu
hawaiian,collect,ohi
hawaiian,colony,panalaau ia
hawaiian,color,kala like ’ole
hawaiian,column,kolamu
hawaiian,come,hele mai
hawaiian,common,like
hawaiian,company,poe
hawaiian,compare,hoohalike
hawaiian,complete,loa
hawaiian,condition,ano
hawaiian,confidence,ka wiwo ole
hawaiian,connect,hoʻohui
hawaiian,consider,noonoo
hawaiian,consonant,leokanipū
hawaiian,contain,no
hawaiian,continue,hoʻomau
hawaiian,control,hooponopono
hawaiian,cook,"kapena kuke,"
hawaiian,cool,anu
hawaiian,copy,kope
hawaiian,corn,palaoa
hawaiian,corner,ke kihi
hawaiian,correct,pololei
hawaiian,cost,kāki
hawaiian,cotton,pulupulu
hawaiian,could,hiki
hawaiian,count,helu
hawaiian,country,aina
hawaiian,course,ana
hawaiian,cover,aloha
hawaiian,cow,bipi
hawaiian,crease,crease
hawaiian,create,hana
hawaiian,crop,iʻohiʻia
hawaiian,cross,kela aoao
hawaiian,crowd,lehulehu
hawaiian,cry,kahea ana
hawaiian,current,papa
hawaiian,cut,e oki ai
hawaiian,dad,makuakāne
hawaiian,dance,hula
hawaiian,danger,weliweli
hawaiian,dark,pouli
hawaiian,day,lā
hawaiian,dead,make
hawaiian,deal,hana
hawaiian,dear,aloha
hawaiian,death,make
hawaiian,decide,hooholo
hawaiian,decimal,kekimala
hawaiian,deep,hohonu
hawaiian,degree,degere
hawaiian,depend,hilinai
hawaiian,describe,kakau
hawaiian,desert,waonahele
hawaiian,design,manao
hawaiian,determine,hooholo
hawaiian,develop,hoʻomōhala
hawaiian,dictionary,puke wehewehe’ōlelo
hawaiian,did,hana
hawaiian,die,make
hawaiian,differ,oko
hawaiian,difficult,paʻakikī
hawaiian,direct,kauoha
hawaiian,discuss,kūkākūkā
hawaiian,distant,ke kaawale ana
hawaiian,divide,māhele
hawaiian,division,mahele
hawaiian,do,hana
hawaiian,doctor,kauka
hawaiian,does,hana
hawaiian,dog,’īlio
hawaiian,dollar,dala
hawaiian,done,hana
hawaiian,don’t,"hana, aole"
hawaiian,door,puka
hawaiian,double,palua
hawaiian,down,iho
hawaiian,draw,huki
hawaiian,dream,moe
hawaiian,dress,male
hawaiian,drink,inu
hawaiian,drive,a holo
hawaiian,drop,papa
hawaiian,dry,maloo
hawaiian,duck,duck
hawaiian,during,iloko o
hawaiian,each,kela a me keia
hawaiian,ear,pepeiao
hawaiian,early,koke
hawaiian,earth,honua
hawaiian,ease,hoopau i
hawaiian,east,ka hikina
hawaiian,eat,ai
hawaiian,edge,lihi
hawaiian,effect,kanawai
hawaiian,egg,hua
hawaiian,eight,ʻewalu
hawaiian,either,kekahi
hawaiian,electric,pila nui
hawaiian,element,’āweʻaweʻa
hawaiian,else,e ae
hawaiian,end,hopena
hawaiian,enemy,ʻenemi
hawaiian,energy,ikehu
hawaiian,engine,engine
hawaiian,enough,lawa
hawaiian,enter,komo
hawaiian,equal,like
hawaiian,equate,equate
hawaiian,especially,ka oi aku
hawaiian,even,a hiki
hawaiian,evening,ahiahi
hawaiian,event,hanana
hawaiian,ever,loa
hawaiian,every,o kela
hawaiian,exact,mau
hawaiian,example,eia
hawaiian,except,koe nae
hawaiian,excite,ka naita
hawaiian,exercise,me ka
hawaiian,expect,makemake
hawaiian,experience,ka hoao ana
hawaiian,experiment,hoʻokolohua
hawaiian,eye,maka
hawaiian,face,maka
hawaiian,fact,mea
hawaiian,fair,maikai
hawaiian,fall,haule
hawaiian,family,ohana
hawaiian,famous,kaulana
hawaiian,far,loa
hawaiian,farm,mahiʻai
hawaiian,fast,hookeai
hawaiian,fat,kona kaikea a
hawaiian,father,makuakāne
hawaiian,favor,"i ka lokomaikaiia,"
hawaiian,fear,makau
hawaiian,feed,ʻai
hawaiian,feel,haha aku
hawaiian,feet,wawae
hawaiian,fell,haule iho la
hawaiian,felt,manaʻo
hawaiian,few,kakaikahi
hawaiian,field,mahinaʻai
hawaiian,fig,laau
hawaiian,fight,kaua
hawaiian,figure,huahelu
hawaiian,fill,hoopiha
hawaiian,final,hope loa
hawaiian,find,loaa
hawaiian,fine,uku
hawaiian,finger,manamana lima
hawaiian,finish,hoʻopau
hawaiian,fire,ke ahi
hawaiian,first,ka mua
hawaiian,fish,iʻa
hawaiian,fit,pono
