language,english,vocabulary
hungarian,a,ügynökség
hungarian,able,képes
hungarian,about,körülbelül
hungarian,above,felett
hungarian,act,felvonás
hungarian,add,hozzáad
hungarian,afraid,fél
hungarian,after,után
hungarian,again,újra
hungarian,against,ellen
hungarian,age,életkor
hungarian,ago,ezelőtt
hungarian,agree,egyetért
hungarian,air,levegő
hungarian,all,minden
hungarian,allow,hogy
hungarian,also,is
hungarian,always,mindig
hungarian,am,am
hungarian,among,között
hungarian,an,egy
hungarian,and,és
hungarian,anger,harag
hungarian,animal,állat
hungarian,answer,válasz
hungarian,any,bármilyen
hungarian,appear,jelenik meg
hungarian,apple,alma
hungarian,are,vannak
hungarian,area,terület
hungarian,arm,kar
hungarian,arrange,intézkedik
hungarian,arrive,megérkezik
hungarian,art,művészet
hungarian,as,mint
hungarian,ask,kér
hungarian,at,meg
hungarian,atom,atomnak
hungarian,baby,baba
hungarian,back,vissza
hungarian,bad,rossz
hungarian,ball,labda
hungarian,band,zenekar
hungarian,bank,bankot
hungarian,bar,bár
hungarian,base,alap
hungarian,basic,alapvető
hungarian,bat,denevér
hungarian,be,lehet
hungarian,bear,medve
hungarian,beat,üt
hungarian,beauty,szépség
hungarian,bed,ágy
hungarian,been,volt
hungarian,before,előtt
hungarian,began,kezdődött
hungarian,begin,kezdődik
hungarian,behind,mögött
hungarian,believe,hisz
hungarian,bell,bell
hungarian,best,legjobb
hungarian,better,jobb
hungarian,between,között
hungarian,big,nagy
hungarian,bird,madár
hungarian,bit,bit
hungarian,black,fekete
hungarian,block,blokk
hungarian,blood,vér
hungarian,blow,csapás
hungarian,blue,kék
hungarian,board,tábla
hungarian,boat,hajó
hungarian,body,test
hungarian,bone,csont
hungarian,book,könyv
hungarian,born,születése
hungarian,both,mindkét
hungarian,bottom,alsó
hungarian,bought,vásárolt
hungarian,box,doboz
hungarian,boy,fiú
hungarian,branch,ág
hungarian,bread,kenyér
hungarian,break,szünet
hungarian,bright,fényes
hungarian,bring,hoz
hungarian,broad,széles
hungarian,broke,tört
hungarian,brother,testvér
hungarian,brought,hozott
hungarian,brown,barna
hungarian,build,épít
hungarian,burn,éget
hungarian,busy,elfoglalt
hungarian,but,de
hungarian,buy,vásárolni
hungarian,by,által
hungarian,call,hívás
hungarian,came,jött
hungarian,camp,tábor
hungarian,can,lehet
hungarian,capital,tőke
hungarian,captain,kapitány
hungarian,car,autó
hungarian,card,kártya
hungarian,care,gondoskodás
hungarian,carry,visz
hungarian,case,ügy
hungarian,cat,macska
hungarian,catch,fogás
hungarian,caught,fogott
hungarian,cause,ok
hungarian,cell,sejt
hungarian,cent,cent
hungarian,center,központ
hungarian,century,század
hungarian,certain,bizonyos
hungarian,chair,szék
hungarian,chance,esély
hungarian,change,változás
hungarian,character,betű
hungarian,charge,díj
hungarian,chart,chart
hungarian,check,ellenőrizze
hungarian,chick,csaj
hungarian,chief,főnök
hungarian,child,gyermek
hungarian,children,gyerekek
hungarian,choose,választani
hungarian,chord,akkord
hungarian,circle,kör
hungarian,city,város
hungarian,claim,igény
hungarian,class,osztály
hungarian,clean,tiszta
hungarian,clear,világos
hungarian,climb,mászás
hungarian,clock,óra
hungarian,close,szoros
hungarian,clothe,öltöztet
hungarian,cloud,felhő
hungarian,coast,tengerpart
hungarian,coat,kabát
hungarian,cold,hideg
hungarian,collect,gyűjt
hungarian,colony,kolónia
hungarian,color,szín
hungarian,column,oszlop
hungarian,come,jön
hungarian,common,közös
hungarian,company,társaság
hungarian,compare,összehasonlítása
hungarian,complete,teljes
hungarian,condition,állapot
hungarian,connect,összekapcsol
hungarian,consider,figyelembe
hungarian,consonant,mássalhangzó
hungarian,contain,tartalmaz
hungarian,continent,kontinens
hungarian,continue,tovább
hungarian,control,vezérlés
hungarian,cook,szakács
hungarian,cool,hűvös
hungarian,copy,másolat
hungarian,corn,kukorica
hungarian,corner,sarok
hungarian,correct,helyes
hungarian,cost,költség
hungarian,cotton,pamut
hungarian,could,tudott
hungarian,count,számol
hungarian,country,ország
hungarian,course,tanfolyam
hungarian,cover,fedél
hungarian,cow,tehén
hungarian,crease,ránc
hungarian,create,teremt
hungarian,crop,termés
hungarian,cross,kereszt
hungarian,crowd,tömeg
hungarian,cry,kiáltás
hungarian,current,jelenlegi
hungarian,cut,vágás
hungarian,dad,apa
hungarian,dance,tánc
hungarian,danger,veszély
hungarian,dark,sötét
hungarian,day,nap
hungarian,dead,halott
hungarian,deal,üzlet
hungarian,dear,kedves
hungarian,death,halál
hungarian,decide,dönt
hungarian,decimal,decimális
hungarian,deep,mély
hungarian,degree,fok
hungarian,depend,függ
hungarian,describe,leírni
hungarian,desert,sivatag
hungarian,design,tervezés
hungarian,determine,határozza meg
hungarian,develop,fejleszt
hungarian,dictionary,szótár
hungarian,did,tett
hungarian,die,meghal
hungarian,differ,különböznek
hungarian,difficult,nehéz
hungarian,direct,közvetlen
hungarian,discuss,megvitassák
hungarian,distant,távoli
hungarian,divide,szakadék
hungarian,division,osztás
hungarian,do,csinálni
hungarian,doctor,orvos
hungarian,does,nem
hungarian,dog,kutya
hungarian,dollar,dollárral
hungarian,done,kész
hungarian,don’t,nem
hungarian,door,ajtó
hungarian,double,dupla
hungarian,down,lefelé
hungarian,draw,felhívni
hungarian,dream,álom
hungarian,dress,ruha
hungarian,drink,ital
hungarian,drive,meghajtó
hungarian,drop,csepp
hungarian,dry,száraz
hungarian,duck,kacsa
hungarian,during,alatt
hungarian,each,minden
hungarian,ear,fül
hungarian,early,korai
hungarian,earth,föld
hungarian,ease,könnyű
hungarian,east,kelet
hungarian,eat,eszik
hungarian,edge,él
hungarian,effect,hatás
hungarian,egg,tojás
hungarian,eight,nyolc
