language,english,vocabulary
uzbek,a,a
uzbek,able,qodir
uzbek,about,atrofida
uzbek,above,yuqorida
uzbek,act,ish
uzbek,add,kiritish
uzbek,afraid,qo’rqqan
uzbek,after,so’ng
uzbek,again,yana
uzbek,against,qarshi
uzbek,age,yosh
uzbek,ago,ilgari
uzbek,agree,qo’shilaman
uzbek,air,havo
uzbek,all,hamma
uzbek,allow,ruxsat
uzbek,also,shuningdek
uzbek,always,har doim
uzbek,am,emasman
uzbek,among,orasida
uzbek,an,e’lonni
uzbek,and,va
uzbek,anger,g’azab
uzbek,animal,hayvon
uzbek,answer,javob
uzbek,any,har qanday
uzbek,appear,paydo
uzbek,apple,olma
uzbek,are,bor
uzbek,area,maydon
uzbek,arm,qo’l
uzbek,arrange,tashkil
uzbek,arrive,yetib
uzbek,art,san’at
uzbek,as,sifatida
uzbek,ask,so’rarlar
uzbek,at,da
uzbek,atom,atom
uzbek,baby,chaqaloq
uzbek,back,orqa
uzbek,bad,yomon
uzbek,ball,koptok
uzbek,band,frans
uzbek,bank,bank
uzbek,bar,bar
uzbek,base,asos
uzbek,basic,asosiy
uzbek,bat,ko’rshapalak
uzbek,be,bo’lishi
uzbek,bear,qo’pol
uzbek,beat,mag’lub etdi
uzbek,beauty,go’zallik
uzbek,bed,karavot
uzbek,been,edi
uzbek,before,oldin
uzbek,began,boshladi
uzbek,begin,boshlanishi
uzbek,behind,orqasida
uzbek,believe,iymon
uzbek,bell,qo’ng’iroq
uzbek,best,eng yaxshi
uzbek,better,yaxshiroq
uzbek,between,o’rtasida
uzbek,big,katta
uzbek,bird,qush
uzbek,bit,bit
uzbek,black,qora
uzbek,block,blok
uzbek,blood,qon
uzbek,blow,zarba
uzbek,blue,ko’k
uzbek,board,taxta
uzbek,boat,qayiq
uzbek,body,badan
uzbek,bone,suyak
uzbek,book,kitob
uzbek,born,tug’ma
uzbek,both,har ikkala
uzbek,bottom,pastki
uzbek,bought,sotib
uzbek,box,box
uzbek,boy,bola
uzbek,branch,filial
uzbek,bread,non
uzbek,break,tanaffus
uzbek,bright,yorug ’
uzbek,bring,olib
uzbek,broad,keng
uzbek,broke,buzib
uzbek,brother,aka
uzbek,brought,olib
uzbek,brown,jigar rang
uzbek,build,qurish
uzbek,burn,kuyish
uzbek,busy,band
uzbek,but,lekin
uzbek,buy,sotib
uzbek,by,tomonidan
uzbek,call,chaqirish
uzbek,came,kelgan
uzbek,camp,lager
uzbek,can,mumkin
uzbek,capital,kapital
uzbek,captain,kapitan
uzbek,car,avtomobil
uzbek,card,karta
uzbek,care,g’amxo’rlik
uzbek,carry,bajarish
uzbek,case,hodisa
uzbek,cat,mushuk
uzbek,catch,tutmoq
uzbek,caught,qo’lga
uzbek,cause,sabab
uzbek,cell,hujayra
uzbek,cent,foiz
uzbek,center,markaz
uzbek,century,asr
uzbek,certain,aniq
uzbek,chair,stul
uzbek,chance,tasodif
uzbek,change,o’zgarish
uzbek,character,fe’l
uzbek,charge,ayblash
uzbek,chart,sxema
uzbek,check,nazorat
uzbek,chick,jo’ja
uzbek,chief,boshliq
uzbek,child,yosh bola
uzbek,children,bolalar
uzbek,choose,ni tanlang
uzbek,chord,akkord
uzbek,circle,to’garak
uzbek,city,shahar
uzbek,claim,talab
uzbek,class,class
uzbek,clean,toza
uzbek,clear,aniq
uzbek,climb,yuqoriga chiqmok
uzbek,clock,soat
uzbek,close,yaqin
uzbek,clothe,kiyintirmoq
uzbek,cloud,bulut
uzbek,coast,qirg’oq
uzbek,coat,palto
uzbek,cold,sovuq
uzbek,collect,to’plash
uzbek,colony,mustamlaka
uzbek,color,rang
uzbek,column,ustun
uzbek,come,kelib
uzbek,common,umumiy
uzbek,company,kompaniya
uzbek,compare,solishtirish
uzbek,complete,to’la
uzbek,condition,holat
uzbek,connect,ulanish
uzbek,consider,tushunmoq
uzbek,consonant,ohangdosh
uzbek,contain,o’z ichiga olgan
uzbek,continent,qit’a
uzbek,continue,davom
uzbek,control,nazorat
uzbek,cook,oshpaz
uzbek,cool,salqin
