language,english,vocabulary
punjabi,a,ਇੱਕ
punjabi,able,ਯੋਗ
punjabi,about,ਬਾਰੇ
punjabi,above,ਉਪਰੋਕਤ
punjabi,act,ਕੰਮ
punjabi,add,ਸ਼ਾਮਿਲ
punjabi,afraid,ਡਰ
punjabi,after,ਦੇ ਬਾਅਦ
punjabi,again,ਨੂੰ ਫਿਰ
punjabi,against,ਦੇ ਖਿਲਾਫ
punjabi,age,ਉਮਰ ਦੇ
punjabi,ago,ਸਾਲ
punjabi,agree,ਸਹਿਮਤ
punjabi,air,ਹਵਾ
punjabi,all,ਸਾਰੇ
punjabi,allow,ਦੀ ਇਜਾਜ਼ਤ
punjabi,also,ਇਹ ਵੀ
punjabi,always,ਨੂੰ ਹਮੇਸ਼ਾ
punjabi,am,am
punjabi,among,ਆਪਸ ਵਿੱਚ
punjabi,an,ਇੱਕ
punjabi,and,ਹੈ ਅਤੇ
punjabi,anger,ਗੁੱਸੇ ’
punjabi,animal,ਜਾਨਵਰ
punjabi,answer,ਇਸ ਦਾ ਜਵਾਬ
punjabi,any,ਕੋਈ ਵੀ
punjabi,appear,ਵਿਖਾਈ
punjabi,apple,ਸੇਬ
punjabi,are,ਹਨ
punjabi,area,ਖੇਤਰ ਦੇ
punjabi,arm,ਆਰਮ
punjabi,arrange,ਦਾ ਪ੍ਰਬੰਧ
punjabi,arrive,ਪਹੁੰਚਦੇ
punjabi,art,ਕਲਾ
punjabi,as,ਦੇ ਤੌਰ ਤੇ
punjabi,ask,ਪੁੱਛੋ
punjabi,at,’ਤੇ
punjabi,atom,ਐਟਮ
punjabi,baby,ਬੱਚੇ ਨੂੰ
punjabi,back,ਵਾਪਸ
punjabi,bad,ਬੁਰਾ
punjabi,ball,ਬਾਲ
punjabi,band,ਪਹਿਰੇਦਾਰ
punjabi,bank,ਬਕ
punjabi,bar,ਪੱਟੀ ਦੇ
punjabi,base,ਅਧਾਰ
punjabi,basic,ਬੁਨਿਆਦੀ
punjabi,bat,ਬੱਲੇਬਾਜ਼ੀ
punjabi,be,ਹੋ
punjabi,bear,ਰੱਖਣਾ
punjabi,beat,ਹਰਾਇਆ
punjabi,beauty,ਸੁੰਦਰਤਾ
punjabi,bed,ਮੰਜੇ
punjabi,been,ਕੀਤਾ ਗਿਆ
punjabi,before,ਅੱਗੇ
punjabi,began,ਸ਼ੁਰੂ ਕੀਤਾ
punjabi,begin,ਸ਼ੁਰੂ
punjabi,behind,ਪਿੱਛੇ
punjabi,believe,ਤੇ ਵਿਸ਼ਵਾਸ
punjabi,bell,ਘੰਟੀ
punjabi,best,ਵਧੀਆ
punjabi,better,ਬਿਹਤਰ
punjabi,between,ਦੇ ਵਿਚਕਾਰ
punjabi,big,ਵੱਡੇ
punjabi,bird,ਪੰਛੀ
punjabi,bit,ਬਿੱਟ
punjabi,black,ਕਾਲਾ
punjabi,block,ਬਲਾਕ
punjabi,blood,ਖੂਨ ਦੇ
punjabi,blow,ਉੱਡਿਆ
punjabi,blue,ਨੀਲਾ
punjabi,board,ਬੋਰਡ
punjabi,boat,ਕਿਸ਼ਤੀ
punjabi,body,ਸਰੀਰ ਨੂੰ
punjabi,bone,ਹੱਡੀ
punjabi,book,ਦੀ ਕਿਤਾਬ
punjabi,born,ਜਨਮ
punjabi,both,ਦੋਨੋ
punjabi,bottom,ਤਲ
punjabi,bought,ਖਰੀਦੀ
punjabi,box,ਬਾਕਸ ਨੂੰ
punjabi,boy,ਉਹ ਮੁੰਡਾ
punjabi,branch,ਸ਼ਾਖਾ
punjabi,bread,ਰੋਟੀ ਦਾ
punjabi,break,ਬ੍ਰੇਕ
punjabi,bright,ਚਮਕਦਾਰ
punjabi,bring,ਲਿਆਉਣ
punjabi,broad,ਵਿਆਪਕ
punjabi,broke,ਤੋੜ
punjabi,brother,ਭਰਾ ਨੂੰ
punjabi,brought,ਲੈ ਆਏ
punjabi,brown,ਭੂਰਾ
punjabi,build,ਨੂੰ ਬਣਾਉਣ
punjabi,burn,ਨੂੰ ਸਾੜ
punjabi,busy,ਵਿਅਸਤ
punjabi,but,ਪਰ
punjabi,buy,ਖਰੀਦਣ
punjabi,by,ਕੇ
punjabi,call,ਕਾਲ ਦਾ
punjabi,came,ਆਇਆ ਸੀ
punjabi,camp,ਡੇਰੇ
punjabi,can,ਕਰ ਸਕਦੇ ਹੋ
punjabi,capital,ਦੀ ਰਾਜਧਾਨੀ
punjabi,captain,ਕਪਤਾਨ
punjabi,car,ਕਾਰ ਨੂੰ
punjabi,card,ਕਾਰਡ
punjabi,care,ਦੀ ਦੇਖਭਾਲ
punjabi,carry,ਲੈ
punjabi,case,ਕੇਸ ਦੀ
punjabi,cat,ਬਿੱਲੀ
punjabi,catch,ਕੈਚ
punjabi,caught,ਫੜਿਆ
punjabi,cause,ਕਾਰਨ
punjabi,cell,ਸੈੱਲ
punjabi,cent,ਫੀਸਦੀ
punjabi,center,ਕਦਰ
punjabi,century,ਸਦੀ
punjabi,certain,ਕੁਝ ਖਾਸ
punjabi,chair,ਕੁਰਸੀ
punjabi,chance,ਮੌਕਾ
punjabi,change,ਤਬਦੀਲੀ
punjabi,character,ਅੱਖਰ ਨੂੰ
punjabi,charge,ਚਾਰਜ
punjabi,chart,ਚਾਰਟ
punjabi,check,ਚੈੱਕ ਕਰੋ
punjabi,chick,ਮਟਰੀ
punjabi,chief,ਦੇ ਮੁਖੀ
punjabi,child,ਬੱਚੇ ਨੂੰ
punjabi,children,ਬੱਚੇ
punjabi,choose,ਦੀ ਚੋਣ
punjabi,chord,ਕੋਰਿਜ਼
punjabi,circle,ਚੱਕਰ
punjabi,city,ਸ਼ਹਿਰ ਦੀ
punjabi,claim,ਦਾਅਵਾ
punjabi,class,ਕਲਾਸ ਦੇ
punjabi,clean,ਨੂੰ ਸਾਫ਼
punjabi,clear,ਆਸਮਾਨ ਸਾਫ
punjabi,climb,ਚੜ੍ਹਨਾ
punjabi,clock,ਘੜੀ ਦੀ
punjabi,close,ਬੰਦ ਕਰੋ
punjabi,clothe,ਸਜਾਵੇਗਾ
punjabi,cloud,ਦੇ ਬੱਦਲ
punjabi,coast,ਤਟ
punjabi,coat,ਕੋਟ
punjabi,cold,ਠੰਡੇ
punjabi,collect,ਇਕੱਠਾ ਕਰਦੇ
punjabi,colony,ਬਸਤੀ
punjabi,color,ਰੰਗ ਹੈ
punjabi,column,ਕਾਲਮ
punjabi,come,ਆ
punjabi,common,ਆਮ
punjabi,company,ਕੰਪਨੀ ਨੇ
punjabi,compare,ਦੀ ਤੁਲਨਾ ਕਰੋ
punjabi,complete,ਮੁਕੰਮਲ ਹੋ
punjabi,condition,ਹਾਲਤ
punjabi,connect,ਨਾਲ ਜੁੜਨ
punjabi,consider,ਤੇ ਵਿਚਾਰ
punjabi,consonant,ਅੱਖਰ ਦੇ
punjabi,contain,ਸ਼ਾਮਿਲ ਹਨ
punjabi,continent,ਮਹਾਦੀਪ
punjabi,continue,ਨੂੰ ਜਾਰੀ
punjabi,control,ਦਾ ਕੰਟਰੋਲ
punjabi,cook,ਕੁੱਕ
punjabi,cool,ਠੰਡਾ
punjabi,copy,ਕਾਪੀ
punjabi,corn,ਮਕਈ
punjabi,corner,ਕੋਨੇ
punjabi,correct,ਨੂੰ ਸਹੀ
punjabi,cost,ਲਾਗਤ
punjabi,cotton,ਕਪਾਹ
punjabi,could,ਹੋ ਸਕਦਾ ਸੀ
punjabi,count,ਗਿਣੋ
punjabi,country,ਦੇਸ਼ ’
punjabi,course,ਦਾ ਕੋਰਸ
punjabi,cover,ਦੇ ਕਵਰ
punjabi,cow,ਗਊ
punjabi,crease,ਕ੍ਰੀਜ਼
punjabi,create,ਨੂੰ ਬਣਾਉਣ
punjabi,crop,ਦੀ ਫਸਲ
punjabi,cross,ਪਾਰ
punjabi,crowd,ਭੀੜ
punjabi,cry,ਪੁਕਾਰ
punjabi,current,ਮੌਜੂਦਾ
punjabi,cut,ਕੱਟ
punjabi,dad,ਡੈਡੀ
punjabi,dance,ਨਾਚ
punjabi,danger,ਖ਼ਤਰਾ
punjabi,dark,ਹਨੇਰੇ
punjabi,day,ਦਿਨ ਦੇ
punjabi,dead,ਮਰੇ
punjabi,deal,ਸੌਦਾ
punjabi,dear,ਪਿਆਰੇ
punjabi,death,ਦੀ ਮੌਤ
punjabi,decide,ਇਹ ਫੈਸਲਾ
punjabi,decimal,ਦਸ਼ਮਲਵ
punjabi,deep,ਡੂੰਘੇ
punjabi,degree,ਦੀ ਡਿਗਰੀ
punjabi,depend,ਨਿਰਭਰ
punjabi,describe,ਦਾ ਵਰਣਨ
punjabi,desert,ਮਾਰੂਥਲ
punjabi,design,ਡਿਜ਼ਾਇਨ
punjabi,determine,ਪਤਾ ਕਰਨ
punjabi,develop,ਦਾ ਵਿਕਾਸ
punjabi,dictionary,ਕੋਸ਼
punjabi,did,ਨੇ ਕੀਤਾ
punjabi,die,ਮਰ
punjabi,differ,ਵੱਖਰੇ ਹਨ
punjabi,difficult,ਮੁਸ਼ਕਲ ਹੈ
punjabi,direct,ਸਿੱਧੀ
punjabi,discuss,ਤੇ ਚਰਚਾ
punjabi,distant,ਦੂਰ
punjabi,divide,ਪਾੜਾ
punjabi,division,ਵੰਡ
punjabi,do,ਕਰਦੇ
punjabi,doctor,ਡਾਕਟਰ ਨੂੰ
punjabi,does,ਕਰਦਾ ਹੈ
punjabi,dog,ਕੁੱਤੇ
punjabi,dollar,ਡਾਲਰ ਦੇ
punjabi,done,ਸਮਾਪਤ
punjabi,don’t,ਨਾਂ ਕਰੋ
punjabi,door,ਦਾ ਦਰਵਾਜ਼ਾ
punjabi,double,ਡਬਲ
punjabi,down,ਡਾਊਨ
punjabi,draw,ਖਿੱਚਣ
punjabi,dream,ਸੁਪਨੇ
punjabi,dress,ਪਹਿਰਾਵਾ
punjabi,drink,ਪੀਣ ਨੂੰ
punjabi,drive,ਡਰਾਈਵ ਨੂੰ
punjabi,drop,ਡ੍ਰੌਪ
punjabi,dry,ਖੁਸ਼ਕ
punjabi,duck,ਬਤਖ਼
punjabi,during,ਦੇ ਦੌਰਾਨ
punjabi,each,ਹਰ ਇੱਕ
punjabi,ear,ਕੰਨ
punjabi,early,ਦੇ ਸ਼ੁਰੂ
punjabi,earth,ਧਰਤੀ ਨੂੰ
