language,english,vocabulary
spanish,a,un
spanish,able,capaz
spanish,about,acerca
spanish,above,por encima de
spanish,act,acto
spanish,add,añadir
spanish,afraid,miedo
spanish,after,después
spanish,again,de nuevo
spanish,against,contra
spanish,age,edad
spanish,ago,hace
spanish,agree,acuerdo
spanish,air,aire
spanish,all,todo
spanish,allow,permitir
spanish,also,también
spanish,always,siempre
spanish,am,am
spanish,among,entre
spanish,an,un
spanish,and,y
spanish,anger,cólera
spanish,animal,animal
spanish,answer,respuesta
spanish,any,cualquier
spanish,appear,aparecerá
spanish,apple,manzana
spanish,are,son
spanish,area,zona
spanish,arm,brazo
spanish,arrange,organizar
spanish,arrive,llegar
spanish,art,arte
spanish,as,como
spanish,ask,preguntar
spanish,at,en
spanish,atom,átomo
spanish,baby,bebé
spanish,back,espalda
spanish,bad,mal
spanish,ball,bola
spanish,band,banda
spanish,bank,banco
spanish,bar,barra
spanish,base,base de
spanish,basic,básico
spanish,bat,bate
spanish,be,ser
spanish,bear,soportar
spanish,beat,batir
spanish,beauty,belleza
spanish,bed,cama
spanish,been,estado
spanish,before,antes
spanish,began,comenzó
spanish,begin,comenzar
spanish,behind,detrás
spanish,believe,creer
spanish,bell,campana
spanish,best,mejor
spanish,better,mejor
spanish,between,entre
spanish,big,grande
spanish,bird,pájaro
spanish,bit,bit
spanish,black,negro
spanish,block,bloque
spanish,blood,sangre
spanish,blow,golpe
spanish,blue,azul
spanish,board,bordo
spanish,boat,barco
spanish,body,cuerpo
spanish,bone,hueso
spanish,book,libro
spanish,born,nacido
spanish,both,ambos
spanish,bottom,inferior
spanish,bought,comprado
spanish,box,caja
spanish,boy,niño
spanish,branch,rama
spanish,bread,pan
spanish,break,rotura
spanish,bright,brillante
spanish,bring,traer
spanish,broad,amplio
spanish,broke,rompió
spanish,brother,hermano
spanish,brought,traído
spanish,brown,marrón
spanish,build,construir
spanish,burn,quemar
spanish,busy,ocupado
spanish,but,pero
spanish,buy,comprar
spanish,by,por
spanish,call,llamada
spanish,came,vino
spanish,camp,campamento
spanish,can,lata
spanish,capital,de capital
spanish,captain,capitán
spanish,car,coche
spanish,card,tarjeta
spanish,care,cuidado
spanish,carry,llevar
spanish,case,caso
spanish,cat,gato
spanish,catch,capturas
spanish,caught,capturado
spanish,cause,causa
spanish,cell,celular
spanish,cent,ciento
spanish,center,centro
spanish,century,siglo
spanish,certain,cierto
spanish,chair,silla
spanish,chance,oportunidad
spanish,change,cambio
spanish,character,carácter
spanish,charge,cobrar
spanish,chart,tabla
spanish,check,comprobar
spanish,chick,polluelo
spanish,chief,jefe
spanish,child,niño
spanish,children,niños
spanish,choose,elegir
spanish,chord,acorde
spanish,circle,círculo
spanish,city,ciudad
spanish,claim,reclamación
spanish,class,clase
spanish,clean,limpia
spanish,clear,claro
spanish,climb,ascenso
spanish,clock,reloj
spanish,close,cerrar
spanish,clothe,vestir
spanish,cloud,nube
spanish,coast,costa
spanish,coat,abrigo
spanish,cold,frío
spanish,collect,recoger
spanish,colony,colonia
spanish,color,colores
spanish,column,columna
spanish,come,venir
spanish,common,común
spanish,company,empresa
spanish,compare,comparar
spanish,complete,completo
spanish,condition,condición
spanish,connect,conectar
spanish,consider,considerar
spanish,consonant,consonante
spanish,contain,contener
spanish,continent,continente
spanish,continue,continuar
spanish,control,el control
spanish,cook,cocinero
spanish,cool,fresco
spanish,copy,copia
spanish,corn,maíz
spanish,corner,esquina
spanish,correct,correcta
spanish,cost,costo
spanish,cotton,algodón
spanish,could,podía
spanish,count,contar
spanish,country,país
spanish,course,curso
spanish,cover,cubierta
spanish,cow,vaca
spanish,crease,pliegue
spanish,create,crear
spanish,crop,de cultivos
spanish,cross,cruzar
spanish,crowd,multitud
spanish,cry,grito
spanish,current,actual
spanish,cut,cortada
spanish,dad,papá
spanish,dance,danza
spanish,danger,peligro
spanish,dark,oscuro
spanish,day,día
spanish,dead,muerto
spanish,deal,acuerdo
spanish,dear,querido
spanish,death,muerte
spanish,decide,decidir
spanish,decimal,decimal
spanish,deep,profunda
spanish,degree,grado
spanish,depend,dependerá
spanish,describe,describir
spanish,desert,desierto
spanish,design,diseño
spanish,determine,determinar
spanish,develop,desarrollar
spanish,dictionary,diccionario
spanish,did,hizo
spanish,die,morir
spanish,differ,ser distinto
spanish,difficult,difícil
spanish,direct,directa
spanish,discuss,discutir
spanish,distant,distante
spanish,divide,brecha
spanish,division,división
spanish,do,hacer
spanish,doctor,médico
spanish,does,hace
spanish,dog,perro
spanish,dollar,dólar
spanish,done,hecho
spanish,don’t,no
spanish,door,puerta
spanish,double,doble
spanish,down,abajo
spanish,draw,dibujar
spanish,dream,soñar
spanish,dress,vestido
spanish,drink,bebida
spanish,drive,unidad
spanish,drop,caer
spanish,dry,seco
spanish,duck,pato
spanish,during,durante
spanish,each,cada
spanish,ear,oído
spanish,early,temprana
spanish,earth,tierra
spanish,ease,aliviar
spanish,east,al este
spanish,eat,comer
spanish,edge,borde
spanish,effect,efecto
spanish,egg,huevo
spanish,eight,ocho
spanish,either,ya sea
spanish,electric,eléctrica
spanish,element,elemento
spanish,else,demás
spanish,end,fin
spanish,enemy,enemigo
spanish,energy,energía
spanish,engine,motor
spanish,enough,suficiente
spanish,enter,entrar
spanish,equal,igual
spanish,equate,equiparar
spanish,especially,especialmente
spanish,even,incluso
spanish,evening,noche
spanish,event,evento
spanish,ever,nunca
spanish,every,cada
spanish,exact,exacta
spanish,example,ejemplo
spanish,except,excepto
spanish,excite,excitar
spanish,exercise,ejercicio
spanish,expect,esperar
spanish,experience,experiencia
spanish,experiment,experimento
spanish,eye,ojo
spanish,face,cara
spanish,fact,hecho
spanish,fair,justo
spanish,fall,caer
spanish,family,familia
spanish,famous,famoso
spanish,far,ahora
spanish,farm,granja
spanish,fast,rápido
spanish,fat,grasa
spanish,father,padre
spanish,favor,favorecer
spanish,fear,miedo
spanish,feed,pienso
spanish,feel,sentir
spanish,feet,pies
spanish,fell,cayó
spanish,felt,sentido
spanish,few,pocos
spanish,field,campo
spanish,fig,higo
spanish,fight,lucha
spanish,figure,figura
spanish,fill,llenar
spanish,final,último
spanish,find,encontrar
spanish,fine,fina
spanish,finger,dedo
spanish,finish,acabado
spanish,fire,fuego
spanish,first,primero
spanish,fish,peces
spanish,fit,encajar
spanish,five,cinco
spanish,flat,plana
spanish,floor,piso
spanish,flow,fluir
spanish,flower,flor
spanish,fly,volar
spanish,follow,siga
spanish,food,alimentos
spanish,foot,pie
spanish,for,para
spanish,force,fuerza
spanish,forest,bosque
spanish,form,forma
spanish,forward,adelante
spanish,found,encontrado
spanish,four,cuatro
spanish,fraction,fracción
spanish,free,libre
spanish,fresh,fresco
spanish,friend,amigo
spanish,from,desde
spanish,front,delante
spanish,fruit,fruta
spanish,full,completo
spanish,fun,diversión
spanish,game,juego
spanish,garden,jardín
spanish,gas,gas
spanish,gather,reunir
spanish,gave,dio
spanish,general,general
spanish,gentle,suave
spanish,get,conseguir
spanish,girl,chica
spanish,give,dar
spanish,glad,contento
spanish,glass,vidrio
spanish,go,ir
spanish,gold,oro
spanish,gone,se ha ido
spanish,good,buena
spanish,got,conseguido
spanish,govern,gobernar
spanish,grand,gran
spanish,grass,hierba
