language,english,vocabulary
french,a,un
french,able,capable
french,about,sur
french,above,au-dessus
french,act,acte
french,add,ajouter
french,afraid,peur
french,after,après
french,again,encore
french,against,contre
french,age,âge
french,ago,il ya
french,agree,se mettre d’accord
french,air,air
french,all,tous
french,allow,permettre
french,also,aussi
french,always,toujours
french,am,h
french,among,entre
french,an,un
french,and,et
french,anger,colère
french,animal,animal
french,answer,réponse
french,any,tout
french,appear,apparaître
french,apple,pomme
french,are,sont
french,area,zone
french,arm,bras
french,arrange,organiser
french,arrive,arriver
french,art,art
french,as,comme
french,ask,interroger
french,at,à
french,atom,atome
french,baby,bébé
french,back,arrière
french,bad,mauvais
french,ball,balle
french,band,bande
french,bank,banque
french,bar,bar
french,base,base
french,basic,de base
french,bat,chauve-souris
french,be,être
french,bear,porter
french,beat,battre
french,beauty,beauté
french,bed,lit
french,been,été
french,before,avant
french,began,a commencé
french,begin,commencer
french,behind,derrière
french,believe,croire
french,bell,cloche
french,best,meilleur
french,better,mieux
french,between,entre
french,big,grand
french,bird,oiseau
french,bit,peu
french,black,noir
french,block,bloc
french,blood,sang
french,blow,coup
french,blue,bleu
french,board,conseil
french,boat,bateau
french,body,corps
french,bone,os
french,book,livre
french,born,né
french,both,tous les deux
french,bottom,bas
french,bought,acheté
french,box,boîte
french,boy,garçon
french,branch,branche
french,bread,pain
french,break,pause
french,bright,clair
french,bring,apporter
french,broad,large
french,broke,cassé
french,brother,frère
french,brought,apporté
french,brown,brun
french,build,construire
french,burn,brûler
french,busy,occupé
french,but,mais
french,buy,acheter
french,by,par
french,call,appel
french,came,est venu
french,camp,camp
french,can,boîte
french,capital,capital
french,captain,capitaine
french,car,voiture
french,card,carte
french,care,soins
french,carry,porter
french,case,cas
french,cat,chat
french,catch,capture
french,caught,pris
french,cause,la cause
french,cell,cellule
french,cent,cent
french,center,centre
french,century,siècle
french,certain,certain
french,chair,chaise
french,chance,chance
french,change,changement
french,character,caractère
french,charge,charger
french,chart,graphique
french,check,vérifier
french,chick,poussin
french,chief,chef
french,child,enfant
french,children,enfants
french,choose,choisir
french,chord,corde
french,circle,cercle
french,city,ville
french,claim,revendication
french,class,classe
french,clean,propre
french,clear,clair
french,climb,montée
french,clock,horloge
french,close,proche
french,clothe,vêtir
french,cloud,nuage
french,coast,côte
french,coat,manteau
french,cold,froid
french,collect,recueillir
french,colony,colonie
french,color,couleur
french,column,colonne
french,come,venir
french,common,commun
french,company,entreprise
french,compare,comparer
french,complete,complète
french,condition,condition
french,connect,relier
french,consider,envisager
french,consonant,consonne
french,contain,contenir
french,continent,continent…
french,continue,continuer
french,control,contrôle
french,cook,cuisinier
french,cool,frais
french,copy,copie
french,corn,blé
french,corner,coin
french,correct,correct
french,cost,coût
french,cotton,coton
french,could,pourrait
french,count,compter
french,country,pays
french,course,cours
french,cover,couvercle
french,cow,vache
french,crease,pli
french,create,créer
french,crop,récolte
french,cross,traverser
french,crowd,foule
french,cry,cri
french,current,courant
french,cut,coupe
french,dad,papa
french,dance,danse
french,danger,danger
french,dark,sombre
french,day,jour
french,dead,mort
french,deal,accord
french,dear,cher
french,death,décès
french,decide,décider
french,decimal,décimal
french,deep,profond
french,degree,degré
french,depend,dépendre
french,describe,décrire
french,desert,désert
french,design,conception
french,determine,déterminer
french,develop,développer
french,dictionary,dictionnaire
french,did,fait
french,die,mourir
french,differ,différer
french,difficult,difficile
french,direct,direct
french,discuss,discuter
french,distant,lointain
french,divide,fracture
french,division,division
french,do,faire
french,doctor,médecin
french,does,ne
french,dog,chien
french,dollar,dollar
french,done,terminé
french,don’t,needs a context
french,door,porte
french,double,double
french,down,vers le bas
french,draw,tirer
french,dream,rêver
french,dress,robe
french,drink,boisson
french,drive,entraînement
french,drop,tomber
french,dry,sec
french,duck,canard
french,during,pendant
french,each,chaque
french,ear,oreille
french,early,tôt
french,earth,terre
french,ease,facilité
french,east,est
french,eat,manger
french,edge,bord
french,effect,effet
french,egg,œuf
french,eight,huit
french,either,chaque
french,electric,électrique
french,element,élément
french,else,autre
french,end,fin
french,enemy,ennemi
french,energy,énergie
french,engine,moteur
french,enough,assez
french,enter,entrer
french,equal,égal
french,equate,assimiler
french,especially,particulièrement
french,even,même
french,evening,soirée
french,event,événement
french,ever,jamais
french,every,tous
french,exact,exact
french,example,exemple
french,except,sauf
french,excite,exciter
french,exercise,exercice
french,expect,attendre
french,experience,expérience
french,experiment,expérience
french,eye,œil
french,face,face
french,fact,fait
french,fair,juste
french,fall,tomber
french,family,famille
french,famous,célèbre
french,far,loin
french,farm,ferme
french,fast,rapide
french,fat,graisse
french,father,père
french,favor,favoriser
french,fear,peur
french,feed,alimentation
french,feel,sentir
french,feet,pieds
french,fell,est tombé
french,felt,feutre
french,few,peu
french,field,domaine
french,fig,figue
french,fight,lutte
french,figure,figure
french,fill,remplir
french,final,finale
french,find,trouver
french,fine,fin
french,finger,doigt
french,finish,finition
french,fire,feu
french,first,première
french,fish,poisson
french,fit,s’adapter
french,five,cinq
french,flat,plat
french,floor,étage
french,flow,débit
french,flower,fleur
french,fly,voler
french,follow,suivre
french,food,nourriture
french,foot,pied
french,for,pour
french,force,force
french,forest,forêt
french,form,forme
french,forward,avant
french,found,trouvé
french,four,quatre
french,fraction,fraction
french,free,gratuit
french,fresh,frais
french,friend,ami
french,from,à partir de
french,front,avant
french,fruit,fruit
french,full,plein
french,fun,amusement
french,game,jeu
french,garden,jardin
french,gas,gaz
french,gather,recueillir
french,gave,donné
french,general,général
french,gentle,doux
french,get,obtenir
french,girl,fille
french,give,donner
french,glad,heureux
french,glass,verre
french,go,aller
french,gold,or
french,gone,disparu
french,good,bon
french,got,eu
french,govern,gouverner
french,grand,grandiose
french,grass,herbe
french,gray,gris
french,great,grand
french,green,vert
french,grew,a augmenté
french,ground,sol
french,group,groupe
french,grow,croître
french,guess,deviner
french,guide,guider
french,gun,pistolet
french,had,eu
french,hair,cheveux
french,half,moitié
french,hand,main
french,happen,arriver
french,happy,heureux
french,hard,dur
french,has,a
french,hat,chapeau
french,have,avoir
french,he,il
french,head,tête
french,hear,entendre
french,heard,entendu
french,heart,cœur
french,heat,chaleur
french,heavy,lourd
french,held,en attente
french,help,aider
french,her,son
french,here,ici
french,high,haut
french,hill,colline
french,him,lui
french,his,son
french,history,histoire
french,hit,frapper
french,hold,tenir
french,hole,trou
french,home,maison
french,hope,espoir
french,horse,cheval
french,hot,chaud
french,hour,heure
french,house,maison
french,how,comment
french,huge,énorme
french,human,humain
french,hundred,cent
french,hunt,chasse
french,hurry,se dépêcher
french,i,je
french,ice,glace
french,idea,idée
french,if,si
french,imagine,imaginer
french,in,dans
french,inch,pouce
french,include,inclure
french,indicate,indiquer
french,industry,industrie
french,insect,insecte
french,instant,instant
french,instrument,instrument
french,interest,intérêt
french,invent,inventer
french,iron,fer
french,is,est
french,island,île
french,it,il
french,job,emploi
french,join,joindre
french,joy,joie
french,jump,sauter
french,just,juste
french,keep,garder
french,kept,conservé
french,key,clé
french,kill,tuer
french,kind,genre
french,king,roi
french,knew,savait
french,know,savoir
french,lady,dame
french,lake,lac
french,land,terre
french,language,langue
french,large,grand
french,last,dernier
french,late,tard
french,laugh,rire
french,law,droit
french,lay,poser
french,lead,conduire
french,learn,apprendre
french,least,moins
french,leave,laisser
french,led,led
french,left,gauche
french,leg,jambe
french,length,longueur
french,less,moins
french,let,laisser
french,letter,lettre
french,level,niveau
french,lie,mensonge
french,life,vie
french,lift,ascenseur
french,light,lumière
french,like,comme
french,line,ligne
french,liquid,liquide
french,list,liste
french,listen,écouter
french,little,peu
french,live,vivre
french,locate,localiser
french,log,enregistrer
french,lone,seul
french,long,long
french,look,regarder
french,lost,perdu
french,lot,lot
french,loud,fort
french,love,amour
french,low,faible
french,machine,machine
french,made,fabriqué
french,magnet,aimant
french,main,principal
french,major,majeur
french,make,faire
french,man,homme
french,many,beaucoup
french,map,carte
french,mark,marque
french,market,marché
french,mass,masse
french,master,maître
french,match,rencontre
french,material,matériel
french,matter,question
french,may,peut
french,me,moi
french,mean,signifier
french,meant,signifiait
french,measure,mesurer
french,meat,viande
french,meet,se rencontrent
french,melody,mélodie
french,men,hommes
french,metal,métal
french,method,méthode
french,middle,milieu
french,might,puissance
