language,english,vocabulary
slovenian,a,bi
slovenian,able,lahko
slovenian,about,o
slovenian,above,zgoraj
slovenian,act,akt
slovenian,add,dodajte
slovenian,afraid,strah
slovenian,after,po
slovenian,again,ponovno
slovenian,against,proti
slovenian,age,starost
slovenian,ago,nazaj
slovenian,agree,se strinjam
slovenian,air,zrak
slovenian,all,vse
slovenian,allow,omogočajo
slovenian,also,tudi
slovenian,always,vedno
slovenian,am,am
slovenian,among,med
slovenian,an,
slovenian,and,in
slovenian,anger,jeza
slovenian,animal,živali
slovenian,answer,odgovor
slovenian,any,koli
slovenian,appear,pojavijo
slovenian,apple,jabolko
slovenian,are,up
slovenian,area,območje
slovenian,arm,ročica
slovenian,arrange,uredi
slovenian,arrive,prispejo
slovenian,art,umetnost
slovenian,as,kot
slovenian,ask,vprašajte
slovenian,at,na
slovenian,atom,atoma
slovenian,baby,otroška
slovenian,back,nazaj
slovenian,bad,slabo
slovenian,ball,kroglični
slovenian,band,pas
slovenian,bank,banka
slovenian,bar,barov
slovenian,base,baza
slovenian,basic,osnovni
slovenian,bat,netopirja
slovenian,be,biti
slovenian,bear,nosi
slovenian,beat,premagati
slovenian,beauty,lepota
slovenian,bed,postelja
slovenian,been,bilo
slovenian,before,pred
slovenian,began,začel
slovenian,begin,začeti
slovenian,behind,zadaj
slovenian,believe,verjamemo
slovenian,bell,bell
slovenian,best,najboljši
slovenian,better,bolje
slovenian,between,med
slovenian,big,velika
slovenian,bird,ptica
slovenian,bit,bit
slovenian,black,black
slovenian,block,blok
slovenian,blood,krvi
slovenian,blow,pihalnega
slovenian,blue,modra
slovenian,board,penzion
slovenian,boat,čoln
slovenian,body,telo
slovenian,bone,kostne
slovenian,book,knjiga
slovenian,born,rojena
slovenian,both,oboje
slovenian,bottom,spodnji
slovenian,bought,kupil
slovenian,box,škatla
slovenian,boy,boy
slovenian,branch,podružnica
slovenian,bread,kruh
slovenian,break,odmor
slovenian,bright,svetla
slovenian,bring,prinašajo
slovenian,broad,široka
slovenian,broke,zlomil
slovenian,brother,brat
slovenian,brought,prinesel
slovenian,brown,rjava
slovenian,build,graditi
slovenian,burn,gorijo
slovenian,busy,zaposlen
slovenian,but,vendar
slovenian,buy,nakup
slovenian,by,s
slovenian,call,razpis
slovenian,came,prišel
slovenian,camp,tabor
slovenian,can,lahko
slovenian,capital,kapital
slovenian,captain,kapetan
slovenian,car,avto
slovenian,card,kartice
slovenian,care,nega
slovenian,carry,opravljanje
slovenian,case,primer
slovenian,cat,cat
slovenian,catch,ulov
slovenian,caught,ujete
slovenian,cause,vzrok
slovenian,cell,celica
slovenian,cent,centov
slovenian,center,center
slovenian,century,stoletje
slovenian,certain,nekatere
slovenian,chair,stol
slovenian,chance,priložnost
slovenian,change,sprememba
slovenian,character,značaj
slovenian,charge,zaračuna
slovenian,chart,grafikon
slovenian,check,preveriti
slovenian,chick,chick
slovenian,chief,glavni
slovenian,child,otrok
slovenian,children,otroci
slovenian,choose,izberite
slovenian,chord,tetiva
slovenian,circle,krog
slovenian,city,mesto
slovenian,claim,trditev
slovenian,class,razred
slovenian,clean,čist
slovenian,clear,jasno
slovenian,climb,vzpon
slovenian,clock,ura
slovenian,close,zapri
slovenian,clothe,oblekli
slovenian,cloud,oblaku
slovenian,coast,obala
slovenian,coat,plašč
slovenian,cold,hladno
slovenian,collect,zbiranje
slovenian,colony,kolonija
slovenian,color,barva
slovenian,column,stolpec
slovenian,come,prišel
slovenian,common,pogosti
slovenian,company,podjetje
slovenian,compare,primerjati
slovenian,complete,popolna
slovenian,condition,pogoj
slovenian,connect,povezati
slovenian,consider,"menijo,"
slovenian,consonant,soglasnikom
slovenian,contain,vsebujejo
slovenian,continent,celina
slovenian,continue,naprej
slovenian,control,nadzor
slovenian,cook,kuharica
slovenian,cool,cool
slovenian,copy,izvod
slovenian,corn,koruza
slovenian,corner,kotiček
slovenian,correct,pravilna
slovenian,cost,stroški
slovenian,cotton,bombaž
slovenian,could,lahko
slovenian,count,računati
slovenian,country,država
slovenian,course,seveda
slovenian,cover,pokrov
slovenian,cow,krava
slovenian,crease,mečkanju
slovenian,create,ustvariti
slovenian,crop,pridelka
slovenian,cross,čez
slovenian,crowd,množica
slovenian,cry,cry
slovenian,current,sedanji
slovenian,cut,cut
slovenian,dad,oče
slovenian,dance,ples
slovenian,danger,nevarnost
slovenian,dark,temna
slovenian,day,dan
slovenian,dead,mrtvi
slovenian,deal,dogovor
slovenian,dear,dragi
slovenian,death,smrt
slovenian,decide,odloči
slovenian,decimal,decimalno
slovenian,deep,globoko
slovenian,degree,stopnja
slovenian,depend,odvisni
slovenian,describe,opisati
slovenian,desert,desert
slovenian,design,zasnova
slovenian,determine,določitev
slovenian,develop,razvoj
slovenian,dictionary,slovar
slovenian,did,storil
slovenian,die,die
slovenian,differ,razlikujejo
slovenian,difficult,težko
slovenian,direct,neposredne
slovenian,discuss,razpravljali
slovenian,distant,oddaljeni
slovenian,divide,divide
slovenian,division,delitev
slovenian,do,storiti
slovenian,doctor,zdravnik
slovenian,does,ne
slovenian,dog,pes
slovenian,dollar,dolarjih
slovenian,done,narejeno
slovenian,don’t,ne
slovenian,door,vrata
slovenian,double,dvojna
slovenian,down,navzdol
slovenian,draw,pripravi
slovenian,dream,sanjati
slovenian,dress,obleka
slovenian,drink,pijača
slovenian,drive,pogon
slovenian,drop,spusti
slovenian,dry,suha
slovenian,duck,duck
slovenian,during,med
slovenian,each,vsak
slovenian,ear,uho
slovenian,early,zgodaj
slovenian,earth,zemlja
slovenian,ease,enostavnost
slovenian,east,vzhod
slovenian,eat,jesti
slovenian,edge,rob
slovenian,effect,učinek
slovenian,egg,jajce
slovenian,eight,osem
slovenian,either,bodisi
slovenian,electric,električni
slovenian,element,elementa
slovenian,else,ostalo
slovenian,end,konec
slovenian,enemy,sovražnik
slovenian,energy,energije
slovenian,engine,motor
slovenian,enough,dovolj
slovenian,enter,vpišite
slovenian,equal,enako
slovenian,equate,enačijo
slovenian,especially,še posebej
slovenian,even,celo
slovenian,evening,večer
slovenian,event,dogodek
slovenian,ever,kdaj
slovenian,every,vsak
slovenian,exact,natančen
slovenian,example,primer
slovenian,except,razen
slovenian,excite,navdušile
slovenian,exercise,vadba
slovenian,expect,pričakujejo
slovenian,experience,izkušnje
slovenian,experiment,eksperiment
slovenian,eye,oči
slovenian,face,obraz
slovenian,fact,dejstvo
slovenian,fair,poštena
slovenian,fall,padec
slovenian,family,družina
slovenian,famous,slavni
slovenian,far,daleč
slovenian,farm,kmetija
slovenian,fast,hitro
slovenian,fat,maščobe
slovenian,father,oče
slovenian,favor,prednost
slovenian,fear,strah
slovenian,feed,krma
slovenian,feel,počutijo
slovenian,feet,feet
slovenian,fell,padel
slovenian,felt,čutil
slovenian,few,nekaj
slovenian,field,polje
slovenian,fig,fig
slovenian,fight,boj
slovenian,figure,slika
slovenian,fill,izpolnite
slovenian,final,final
slovenian,find,ugotovijo
slovenian,fine,fina
slovenian,finger,prstov
slovenian,finish,konča
slovenian,fire,požar
slovenian,first,prva
slovenian,fish,ribe
slovenian,fit,fit
slovenian,five,pet
slovenian,flat,pavšalni
slovenian,floor,nadstropje
slovenian,flow,tok
slovenian,flower,cvet
slovenian,fly,letenje
slovenian,follow,sledite
slovenian,food,hrana
slovenian,foot,foot
slovenian,for,za
slovenian,force,sila
slovenian,forest,gozd
slovenian,form,obrazec
slovenian,forward,naprej
slovenian,found,najdenih
slovenian,four,štiri
slovenian,fraction,frakcija
slovenian,free,brezplačno
slovenian,fresh,sveža
slovenian,friend,prijatelj
slovenian,from,od
slovenian,front,spredaj
slovenian,fruit,sadje
slovenian,full,polno
slovenian,fun,zabavno
slovenian,game,igra
slovenian,garden,vrt
slovenian,gas,plin
slovenian,gather,zbrati
slovenian,gave,dal
slovenian,general,splošno
slovenian,gentle,nežna
slovenian,get,zaslužiti
slovenian,girl,dekle
slovenian,give,dati
slovenian,glad,vesel
slovenian,glass,steklo
slovenian,go,pojdi
slovenian,gold,gold
slovenian,gone,odšli
slovenian,good,dobro
slovenian,got,dobil
slovenian,govern,urejajo
slovenian,grand,jurjev
slovenian,grass,trava
slovenian,gray,siva
slovenian,great,velika
slovenian,green,zelena
slovenian,grew,rasla
slovenian,ground,zemlja
slovenian,group,skupina
slovenian,grow,raste
slovenian,guess,verjetno
slovenian,guide,vodič
slovenian,gun,gun
slovenian,had,imela
slovenian,hair,lasje
slovenian,half,pol
slovenian,hand,hand
slovenian,happen,zgodilo
slovenian,happy,srečen
slovenian,hard,težko
slovenian,has,ima
slovenian,hat,hat
slovenian,have,imajo
slovenian,he,je
slovenian,head,glava
slovenian,hear,slišal
slovenian,heard,slišal
slovenian,heart,srce
slovenian,heat,toplota
slovenian,heavy,težka
slovenian,held,ročna
slovenian,help,pomaga
slovenian,her,jo
slovenian,here,tukaj
slovenian,high,visoka
slovenian,hill,hribu
slovenian,him,njega
slovenian,his,njegov
slovenian,history,zgodovina
slovenian,hit,udaril
slovenian,hold,držite
slovenian,hole,luknja
slovenian,home,domov
slovenian,hope,"upam,"
slovenian,horse,konj
slovenian,hot,hot
slovenian,hour,ura
slovenian,house,hiša
slovenian,how,kako
slovenian,huge,velika
slovenian,human,človek
slovenian,hundred,sto
slovenian,hunt,lov
slovenian,hurry,pohiti
slovenian,i,i
slovenian,ice,ice
slovenian,idea,ideja
slovenian,if,če
slovenian,imagine,predstavljate
slovenian,in,v
slovenian,inch,inch
slovenian,include,vključujejo
slovenian,indicate,navesti
slovenian,industry,industrija
slovenian,insect,insect
slovenian,instant,takojšnje
slovenian,instrument,inštrument
slovenian,interest,obresti
slovenian,invent,izumiti
slovenian,iron,likalnik
slovenian,is,je
slovenian,island,otok
slovenian,it,lastna
slovenian,job,delo
slovenian,join,pridružite
slovenian,joy,joy
slovenian,jump,skok
slovenian,just,samo
slovenian,keep,hraniti
slovenian,kept,hrani
slovenian,key,ključ
slovenian,kill,ubiti
slovenian,kind,vrsta
slovenian,king,king
slovenian,knew,vedel
slovenian,know,vedeti
slovenian,lady,lady
slovenian,lake,jezero
slovenian,land,zemljišč
slovenian,language,jezik
slovenian,large,velika
slovenian,last,zadnja
slovenian,late,pozno
slovenian,laugh,smeh
slovenian,law,pravo
slovenian,lay,določiti
slovenian,lead,vodi
slovenian,learn,naučiti
slovenian,least,vsaj
slovenian,leave,zapusti
slovenian,led,vodil
slovenian,left,levo
slovenian,leg,leg
slovenian,length,dolžina
slovenian,less,manj
slovenian,let,naj
slovenian,letter,pismo
slovenian,level,raven
slovenian,lie,laž
slovenian,life,življenje
slovenian,lift,vlečnica
slovenian,light,svetloba
slovenian,like,kot
slovenian,line,vrstica
slovenian,liquid,tekočina
slovenian,list,seznam
slovenian,listen,poslušati
slovenian,little,malo
slovenian,live,živeti
slovenian,locate,poiščite
slovenian,log,se prijavite
slovenian,lone,samoten
slovenian,long,dolgo
slovenian,look,poglej
slovenian,lost,izgubil
slovenian,lot,veliko
slovenian,loud,glasno
slovenian,love,ljubezen
slovenian,low,nizka
slovenian,machine,stroj
slovenian,made,je
slovenian,magnet,magnetni
slovenian,main,glavni
slovenian,major,velika
slovenian,make,bi
slovenian,man,moški
slovenian,many,veliko
slovenian,map,zemljevid
slovenian,mark,znamka
slovenian,market,trg
slovenian,mass,masa
slovenian,master,mojster
slovenian,match,tekma
slovenian,material,material
slovenian,matter,"glede na to,"
slovenian,may,lahko
slovenian,me,me
slovenian,mean,pomeni
slovenian,meant,pomenilo
slovenian,measure,merjenje
slovenian,meat,meso
slovenian,meet,izpolnjujejo
slovenian,melody,melodijo
slovenian,men,moški
slovenian,metal,kovine
slovenian,method,metoda
slovenian,middle,middle
slovenian,might,morda
slovenian,mile,miljo
slovenian,milk,mleko
slovenian,million,milijonov
slovenian,mind,razum
slovenian,mine,rudnik
slovenian,minute,minute
slovenian,miss,gospodična
slovenian,mix,premešamo
slovenian,modern,sodobna
slovenian,molecule,molekula
slovenian,moment,trenutek
slovenian,money,denar
slovenian,month,mesec
slovenian,moon,mesec
slovenian,more,več
slovenian,morning,jutro
slovenian,most,najbolj
slovenian,mother,mati
slovenian,motion,gibanja
slovenian,mount,nastavek
slovenian,mountain,gorsko
slovenian,mouth,usta
slovenian,move,poteza
slovenian,much,veliko
slovenian,multiply,množijo
slovenian,music,glasba
slovenian,must,mora
slovenian,my,my
slovenian,name,ime
slovenian,nation,narod
slovenian,natural,naravna
slovenian,nature,narava
slovenian,near,blizu
slovenian,necessary,potrebno
slovenian,neck,vratu
slovenian,need,potrebujete
slovenian,neighbor,sosed
slovenian,never,nikoli
slovenian,new,novo
slovenian,next,naslednja
slovenian,night,noč
slovenian,nine,devetimi
slovenian,no,ne
slovenian,noise,hrup
slovenian,noon,opoldne
slovenian,nor,niti
slovenian,north,sever
slovenian,nose,nos
slovenian,note,opomba
slovenian,nothing,nič
