language,english,vocabulary
tatar,a,а
tatar,able,сәләтле
tatar,about,турында
tatar,above,өстә
tatar,act,акт
tatar,add,өстәргә
tatar,afraid,курка
tatar,after,аннан соң
tatar,again,тагын
tatar,against,каршы
tatar,age,яшь
tatar,ago,элек
tatar,agree,риза
tatar,air,һава
tatar,all,барысы да
tatar,allow,рөхсәт итегез
tatar,also,шулай ук
tatar,always,гел
tatar,am,мин
tatar,among,арасында
tatar,an,ан
tatar,and,һәм
tatar,anger,ачу
tatar,animal,хайван
tatar,answer,җавап
tatar,any,теләсә нинди
tatar,appear,пәйда була
tatar,apple,алма
tatar,are,бар
tatar,area,мәйданы
tatar,arm,кул
tatar,arrange,тәртипкә китерегез
tatar,arrive,килеп җит
tatar,art,сәнгать
tatar,as,кебек
tatar,ask,сора
tatar,at,чыгыш
tatar,atom,атом
tatar,baby,сабый
tatar,back,кире
tatar,bad,начар
tatar,ball,туп
tatar,band,төркем
tatar,bank,банк
tatar,bar,бар
tatar,base,нигез
tatar,basic,төп
tatar,bat,бат
tatar,be,бул
tatar,bear,аю
tatar,beat,кыйнау
tatar,beauty,матурлык
tatar,bed,карават
tatar,been,булды
tatar,before,элек
tatar,began,башланды
tatar,begin,башларга
tatar,behind,артта
tatar,believe,ышан
tatar,bell,кыңгырау
tatar,best,иң яхшы
tatar,better,яхшырак
tatar,between,арасында
tatar,big,зур
tatar,bird,кош
tatar,bit,бераз
tatar,black,кара
tatar,block,блок
tatar,blood,кан
tatar,blow,сугу
tatar,blue,зәңгәр
tatar,board,такта
tatar,boat,көймә
tatar,body,тән
tatar,bone,сөяк
tatar,book,китап
tatar,born,туган
tatar,both,икесе дә
tatar,bottom,аста
tatar,bought,сатып алынган
tatar,box,тартма
tatar,boy,малай
tatar,branch,филиал
tatar,bread,икмәк
tatar,break,тәнәфес
tatar,bright,якты
tatar,bring,алып кил
tatar,broad,киң
tatar,broke,ватылды
tatar,brother,абый
tatar,brought,алып килделәр
tatar,brown,коңгырт
tatar,build,төзү
tatar,burn,яндыру
tatar,busy,мәшгуль
tatar,but,ләкин
tatar,buy,сатып ал
tatar,by,тарафыннан
tatar,call,шалтырату
tatar,came,килде
tatar,camp,лагерь
tatar,can,булдыра ала
tatar,capital,капитал
tatar,captain,капитан
tatar,car,машина
tatar,card,карточка
tatar,care,кайгырту
tatar,carry,алып бару
tatar,case,очрак
tatar,cat,мәче
tatar,catch,тоту
tatar,caught,тотылды
tatar,cause,сәбәп
tatar,cell,күзәнәк
tatar,cent,цент
tatar,center,үзәк
tatar,century,гасыр
tatar,certain,билгеле
tatar,chair,урындык
tatar,chance,мөмкинлек
tatar,change,үзгәртү
tatar,character,характер
tatar,charge,заряд
tatar,chart,диаграмма
tatar,check,тикшерегез
tatar,chick,тавык
tatar,chief,начальнигы
tatar,child,бала
tatar,children,балалар
tatar,choose,сайлау
tatar,chord,аккорд
tatar,circle,түгәрәк
tatar,city,шәһәр
tatar,claim,таләп
tatar,class,класс
tatar,clean,чиста
tatar,clear,чиста
tatar,climb,менү
