language,english,vocabulary
corsican,a,un
corsican,able,in gradu
corsican,about,circa
corsican,above,sopratuttu
corsican,act,attu
corsican,add,aggiungere
corsican,afraid,a paura
corsican,after,dopu à
corsican,again,di novu
corsican,against,contru à
corsican,age,etati
corsican,ago,fa
corsican,agree,affattu
corsican,air,aria
corsican,all,tuttu
corsican,allow,auturizà
corsican,also,ancu
corsican,always,sempri
corsican,am,sugnu
corsican,among,à mezu à
corsican,an,un
corsican,and,e
corsican,anger,còllera
corsican,animal,animale
corsican,answer,risposta
corsican,any,qualunqui
corsican,appear,cumpariri
corsican,apple,mela
corsican,are,sò
corsican,area,spaziu
corsican,arm,bracciu
corsican,arrange,acconcianu
corsican,arrive,ghjunghja
corsican,art,arte
corsican,as,cum’è
corsican,ask,dumandà
corsican,at,à
corsican,atom,atomu
corsican,baby,zitellu
corsican,back,ritornu
corsican,bad,goffe
corsican,ball,palla
corsican,band,à ruban
corsican,bank,banque
corsican,bar,barra
corsican,base,suttastratu
corsican,basic,funnamintali
corsican,bat,bat
corsican,be,essa
corsican,bear,ceppu
corsican,beat,susanu
corsican,beauty,biddizzi
corsican,bed,etichettatura
corsican,been,statu
corsican,before,nanzu
corsican,began,accuminzau
corsican,begin,comincia
corsican,behind,daretu à
corsican,believe,cridite
corsican,bell,ghjuva
corsican,best,migliori
corsican,better,megghiu
corsican,between,trà
corsican,big,tette
corsican,bird,acellu
corsican,bit,pocu
corsican,black,neru
corsican,block,pacchettu
corsican,blood,u sangue
corsican,blow,pugnu
corsican,blue,turchinu
corsican,board,bordu
corsican,boat,in barca
corsican,body,corpu
corsican,bone,elle
corsican,book,librettu
corsican,born,natu
corsican,both,tremindù
corsican,bottom,fondu
corsican,bought,accattò
corsican,box,scatula
corsican,boy,carusu
corsican,branch,parus
corsican,bread,u pane
corsican,break,ruttura
corsican,bright,luminosu
corsican,bring,purtà
corsican,broad,fisico
corsican,broke,rumpiu
corsican,brother,fratellu
corsican,brought,purtaru
corsican,brown,marrone
corsican,build,custruisce
corsican,burn,brusgia
corsican,busy,occupato
corsican,but,ma
corsican,buy,accattari
corsican,by,par
corsican,call,d
corsican,came,ghjuntu
corsican,camp,truppa
corsican,can,pò
corsican,capital,capilocu
corsican,captain,cummandante
corsican,car,vittura
corsican,card,card
corsican,care,skin
corsican,carry,purtarla
corsican,case,casu
corsican,cat,gattu
corsican,catch,caccia
corsican,caught,fuòru pigghiàti
corsican,cause,a causa
corsican,cell,cellula
corsican,cent,centu
corsican,center,centre
corsican,century,seculu
corsican,certain,certu
corsican,chair,catedra
corsican,chance,casu
corsican,change,cambiamentu
corsican,character,parsunaghju
corsican,charge,in prigiò
corsican,chart,cuadru
corsican,check,cuntrolla
corsican,chick,pulcino
corsican,chief,u capu
corsican,child,zitellu
corsican,children,i zitelli
corsican,choose,sceglia
corsican,chord,bascule
corsican,circle,chjerchju
corsican,city,a cità
corsican,claim,sustennu
corsican,class,burghisìa
corsican,clean,lavagna
corsican,clear,chjaru
corsican,climb,foie gras
corsican,clock,roggiu
corsican,close,chiudi
corsican,clothe,clothe
corsican,cloud,nuvola
corsican,coast,aggrottu
corsican,coat,stemma
corsican,cold,imbernu
corsican,collect,vincite
corsican,colony,culonia
corsican,color,culore
corsican,column,coluna
corsican,come,ghjuntu
corsican,common,cumuni
corsican,company,cumpagnia
corsican,compare,parauni
corsican,complete,cumpleta
corsican,condition,cundizione
corsican,connect,cunnette
corsican,consider,cunziddirati
corsican,consonant,cunzunanti
corsican,contain,cuntena
corsican,continent,cuntinenti
corsican,continue,cuntinuvà
corsican,control,cuntrollu
corsican,cook,cuocu
corsican,cool,cool
corsican,copy,esemplariu
corsican,corn,di granu
corsican,corner,munnizza
corsican,correct,aggalabbata
corsican,cost,costu
corsican,cotton,cuttuni
corsican,could,puteva
corsican,count,contani
corsican,country,paese
corsican,course,corsu
corsican,cover,"cupertine, iamme"
corsican,cow,mucca
corsican,crease,dlani
corsican,create,criari
corsican,crop,culturi
corsican,cross,travancà
corsican,crowd,ghjente
corsican,cry,chianciti
corsican,current,tirritòriu
corsican,cut,verso
corsican,dad,sora
corsican,dance,ballari
corsican,danger,periculu
corsican,dark,scure
corsican,day,ghjornu
corsican,dead,mortu
corsican,deal,usure
corsican,dear,caru
corsican,death,a morte
corsican,decide,esaminà
corsican,decimal,decimali
corsican,deep,abissu
corsican,degree,fùria
corsican,depend,addipenni
corsican,describe,numaru di
corsican,desert,u disertu
corsican,design,cuncezzione
corsican,determine,ditarminendu
corsican,develop,elaburà
corsican,dictionary,traduzione
corsican,did,fattu
corsican,die,mori
corsican,differ,differ
corsican,difficult,difficiule
corsican,direct,direttu
corsican,discuss,discurremu
corsican,distant,luntanu
corsican,divide,si spartunu
corsican,division,classa
corsican,do,fà
corsican,doctor,medico
corsican,does,ùn
corsican,dog,ghjacaru
corsican,dollar,carenza
corsican,done,fattu
corsican,don’t,ùn
corsican,door,av
corsican,double,doppia
corsican,down,falà
corsican,draw,piglià
corsican,dream,sognu
corsican,dress,rochie
corsican,drink,vivu
corsican,drive,fundale
corsican,drop,lintà
corsican,dry,asciuttu
corsican,duck,anatra
corsican,during,duranti
corsican,each,ognunu
corsican,ear,arechja
corsican,early,principiu
corsican,earth,terra
corsican,ease,cappella
corsican,east,este
corsican,eat,mangiare
corsican,edge,arice
corsican,effect,effettu
corsican,egg,ovu
corsican,eight,ottu
corsican,either,manifisteghja
corsican,electric,ilettricu
corsican,element,elimentu
corsican,else,altru
corsican,end,fini
corsican,enemy,nimicu
corsican,energy,enirgia
corsican,engine,search engine
corsican,enough,bastassi
corsican,enter,inserisce
corsican,equal,paru
corsican,equate,equate
corsican,especially,soprattuttu
corsican,even,mancu
corsican,evening,sera
corsican,event,eventu
corsican,ever,eternu
corsican,every,ogni
corsican,exact,esattu
