language,english,vocabulary
sinhala,a,වූ
sinhala,able,හැකි
sinhala,about,ගැන
sinhala,above,ඉහත
sinhala,act,පනත
sinhala,add,එකතු
sinhala,afraid,බිය
sinhala,after,පසු
sinhala,again,නැවත
sinhala,against,එරෙහිව
sinhala,age,වයස අවුරුදු
sinhala,ago,පෙර
sinhala,agree,එකඟ
sinhala,air,ගුවන්
sinhala,all,සියලු
sinhala,allow,ඉඩ
sinhala,also,ද
sinhala,always,සෑම විටම
sinhala,am,am
sinhala,among,අතර
sinhala,an,ක
sinhala,and,හා
sinhala,anger,කෝපය
sinhala,animal,සත්ව
sinhala,answer,පිළිතුර
sinhala,any,ඕනෑම
sinhala,appear,පෙනී
sinhala,apple,ඇපල්
sinhala,are,ඇත
sinhala,area,ප්රදේශයේ
sinhala,arm,අත
sinhala,arrange,සූදානම්
sinhala,arrive,පැමිණීමට
sinhala,art,කලා
sinhala,as,ලෙස
sinhala,ask,අහන්න
sinhala,at,දී
sinhala,atom,පරමාණුවක්
sinhala,baby,බබා
sinhala,back,ආපසු
sinhala,bad,නරක
sinhala,ball,ක්රීඞා
sinhala,band,සංගීත කණ්ඩායම
sinhala,bank,බැංකු
sinhala,bar,තීරුව
sinhala,base,පදනම
sinhala,basic,මූලික
sinhala,bat,පන්දුවට පහර දුන්
sinhala,be,විය
sinhala,bear,වලසා
sinhala,beat,ගුටි
sinhala,beauty,රූපලාවන්ය
sinhala,bed,ඇඳ
sinhala,been,වී
sinhala,before,පෙර
sinhala,began,ආරම්භ
sinhala,begin,ආරම්භය
sinhala,behind,පිටුපස
sinhala,believe,විශ්වාස
sinhala,bell,සීනුව
sinhala,best,හොඳම
sinhala,better,වඩා හොඳ
sinhala,between,අතර
sinhala,big,විශාල
sinhala,bird,පක්ෂි
sinhala,bit,ටිකක්
sinhala,black,කළු
sinhala,block,දරන ඉඩම් ෙකොටස්ෙලස ෙපන්නුම් ෙකොට ඇත්තා
sinhala,blood,ලේ
sinhala,blow,පහරක්
sinhala,blue,නිල්
sinhala,board,මණ්ඩලය
sinhala,boat,බෝට්ටු
sinhala,body,ශරීරය
sinhala,bone,අස්ථි
sinhala,book,පොත
sinhala,born,උපත
sinhala,both,දෙකම
sinhala,bottom,පහළ
sinhala,bought,මිලදී ගත්
sinhala,box,කොටුව
sinhala,boy,පිරිමි ළමයා
sinhala,branch,ශාඛා
sinhala,bread,පාන්
sinhala,break,විවේකයක්
sinhala,bright,දීප්තිමත්
sinhala,bring,ගෙන ඒමට
sinhala,broad,පුළුල්
sinhala,broke,කඩා
sinhala,brother,සහෝදරයා
sinhala,brought,ගෙන එන
sinhala,brown,දුඹුරු
sinhala,build,ඉදි
sinhala,burn,පිළිස්සුම්
sinhala,busy,කාර්යබහුල
sinhala,but,නමුත්
sinhala,buy,මිලදී
sinhala,by,විසින්
sinhala,call,ඇමතුම්
sinhala,came,පැමිණි
sinhala,camp,කඳවුරේ
sinhala,can,පුළුවන්
sinhala,capital,ප්රාග්ධන
sinhala,captain,නායක
sinhala,car,මෝටර් රථ
sinhala,card,කාඩ්
sinhala,care,සත්කාර
sinhala,carry,රැගෙන
sinhala,case,නඩුව
sinhala,cat,බළලා
sinhala,catch,අතට උඩ පන්දුවක්
sinhala,caught,අල්ලා
sinhala,cause,හේතුව
sinhala,cell,සෛල
sinhala,cent,සියයට
sinhala,center,මධ්යස්ථානයක්
sinhala,century,සියවසේ
sinhala,certain,ඇතැම්
sinhala,chair,පුටුවක්
sinhala,chance,අවස්ථාවක්
sinhala,change,වෙනස්
sinhala,character,චරිත
sinhala,charge,භාර
sinhala,chart,සටහන
sinhala,check,චෙක්පත
sinhala,chick,කෑල්ල
sinhala,chief,ප්රධාන
sinhala,child,ළමා
sinhala,children,දරුවන්
sinhala,choose,තෝරා
sinhala,chord,හැඟීම් ඇවිස්සුවේ
sinhala,circle,රවුම
sinhala,city,නගරය
sinhala,claim,හිමිකම
sinhala,class,පන්ති
sinhala,clean,පිරිසිදු
sinhala,clear,පැහැදිලි
sinhala,climb,ක්ලයිම්බ්
sinhala,clock,ඔරලෝසුව
sinhala,close,සමීප
sinhala,clothe,ඇදුම්
sinhala,cloud,වලාකුළක්
sinhala,coast,වෙරළ
sinhala,coat,කබාය
sinhala,cold,සීතල
sinhala,collect,එකතු
sinhala,colony,යටත් විජිතයක්
sinhala,color,වර්ණ
sinhala,column,තීරුව
sinhala,come,පැමිණ
sinhala,common,පොදු
sinhala,company,සමාගම
sinhala,compare,සංසන්දනය
sinhala,complete,සම්පූර්ණ
sinhala,condition,තත්ත්වය
sinhala,connect,සම්බන්ධ
sinhala,consider,සලකා
sinhala,consonant,යෙදෙන ව්යාංජනාක්ෂර
sinhala,contain,අඩංගු
sinhala,continent,මහාද්වීපය
sinhala,continue,දිගටම
sinhala,control,පාලනය
sinhala,cook,කුක්
sinhala,cool,සිසිල්
sinhala,copy,පිටපතක්
sinhala,corn,ඉරිඟු
sinhala,corner,කෙළවරේ
sinhala,correct,නිවැරදි
sinhala,cost,පිරිවැය
sinhala,cotton,කපු
sinhala,could,හැකි
sinhala,count,ගණන්
sinhala,country,රට
sinhala,course,පාඨමාලාව
sinhala,cover,ආවරණය
sinhala,cow,ගව
sinhala,crease,තණතීරුව
sinhala,create,නිර්මාණය
sinhala,crop,බෝග
sinhala,cross,හරස්
sinhala,crowd,සමූහයා
sinhala,cry,ගැස්මට
sinhala,current,වත්මන්
sinhala,cut,සැපයුම අත්හිටුවන
sinhala,dad,තාත්තා
sinhala,dance,නැටුම්
sinhala,danger,අනතුර
sinhala,dark,අඳුරු
sinhala,day,දින
sinhala,dead,මිය ගිය
sinhala,deal,ගනුදෙනුව
sinhala,dear,ආදරණීය
sinhala,death,මරණය
sinhala,decide,තීරණය
sinhala,decimal,දශම
sinhala,deep,ගැඹුරු
sinhala,degree,උපාධිය
sinhala,depend,රඳා පවතී
sinhala,describe,විස්තර
sinhala,desert,කාන්තාර
sinhala,design,නිර්මාණ
sinhala,determine,තීරණය
sinhala,develop,සංවර්ධනය
sinhala,dictionary,ශබ්ද කෝෂය
sinhala,did,කළා
sinhala,die,මිය
sinhala,differ,වෙනස්
sinhala,difficult,දුෂ්කර
sinhala,direct,සෘජු
sinhala,discuss,සාකච්ඡා
sinhala,distant,ඈත
sinhala,divide,බෙදීම්
sinhala,division,අංශය
sinhala,do,කරන්න
sinhala,doctor,වෛද්යවරයා
sinhala,does,කරන්නේ
sinhala,dog,බල්ලා
sinhala,dollar,ඩොලර්
sinhala,done,සිදු
sinhala,don’t,නෑ
sinhala,door,දොර
sinhala,double,ද්විත්ව
sinhala,down,වසා
sinhala,draw,දිනුම් ඇදීම
sinhala,dream,සිහිනය
sinhala,dress,ඇඳුම
sinhala,drink,බීම
sinhala,drive,තැටිය
sinhala,drop,පහත
sinhala,dry,වියළි
sinhala,duck,තාරාවා
sinhala,during,තුළ
sinhala,each,එක් එක්
sinhala,ear,කණ
sinhala,early,මුල්
sinhala,earth,පොළොව
sinhala,ease,පහසුවෙන්
sinhala,east,නැගෙනහිර
sinhala,eat,කන්න
sinhala,edge,වෝටර්ස් එජ්
sinhala,effect,ක්රියාත්මක
sinhala,egg,බිත්තර
sinhala,eight,අට
sinhala,either,එක්කෝ
sinhala,electric,විදුලි
sinhala,element,මූලද්රව්යය
sinhala,else,වෙන
sinhala,end,අවසානය
sinhala,enemy,සතුරා
sinhala,energy,බලශක්ති
sinhala,engine,එන්ජිම
sinhala,enough,ඇති
sinhala,enter,ඇතුළු
sinhala,equal,සමාන
sinhala,equate,සමාන
sinhala,especially,විශේෂයෙන්
sinhala,even,පවා
sinhala,evening,සවස
sinhala,event,උත්සවය
sinhala,ever,මෙතෙක්
sinhala,every,සෑම
sinhala,exact,හරියටම
sinhala,example,උදාහරණයක්
sinhala,except,හැර
sinhala,excite,උද්දීපනය
sinhala,exercise,ව්යායාම
sinhala,expect,බලාපොරොත්තු
sinhala,experience,අත්දැකීම්
sinhala,experiment,අත්හදා බැලීම
sinhala,eye,ඇස
sinhala,face,මුහුණ
sinhala,fact,ඇත්ත
sinhala,fair,සාධාරණ
sinhala,fall,වැටීම
sinhala,family,පවුලේ
sinhala,famous,ප්රසිද්ධ
sinhala,far,දුර
sinhala,farm,ගොවිපල
sinhala,fast,වේගයෙන්
sinhala,fat,මේදය
sinhala,father,පියා
sinhala,favor,පක්ෂව
sinhala,fear,බිය
sinhala,feed,ආහාර
sinhala,feel,හිතෙනවා
sinhala,feet,අඩි
sinhala,fell,රැයකින්
sinhala,felt,දැනුණේ
sinhala,few,කිහිපයක්
sinhala,field,ක්ෂේත්රයේ
sinhala,fig,රූපය
sinhala,fight,සටන
sinhala,figure,චරිතයක්
sinhala,fill,පිරවීම
sinhala,final,අවසන්
sinhala,find,සොයා
sinhala,fine,දඩ
sinhala,finger,ඇඟිල්ල
sinhala,finish,නිමි
sinhala,fire,ගිනි
sinhala,first,පළමු
sinhala,fish,මාළු
sinhala,fit,සුදුසු
sinhala,five,පස්
sinhala,flat,පැතලි
sinhala,floor,බිම
sinhala,flow,ප්රවාහය
sinhala,flower,මල්
sinhala,fly,පියාසර තහනම්
sinhala,follow,අනුගමනය
sinhala,food,ආහාර
sinhala,foot,අඩි
sinhala,for,සඳහා
sinhala,force,බලය
sinhala,forest,වනාන්තර
sinhala,form,ආකෘති පත්රය
sinhala,forward,ඉදිරියට
sinhala,found,සොයා
sinhala,four,හතර
sinhala,fraction,භාගය
sinhala,free,නිදහස්
sinhala,fresh,නැවුම්
sinhala,friend,මිතුරා
sinhala,from,සිට
sinhala,front,ඉදිරිපස
sinhala,fruit,පළතුරු
sinhala,full,පූර්ණ
sinhala,fun,විනෝද
sinhala,game,ක්රීඩාව
sinhala,garden,වත්ත
sinhala,gas,ගෑස්
sinhala,gather,රැස්
sinhala,gave,දුන්
sinhala,general,පොදු
sinhala,gentle,මෘදු
sinhala,get,ලබා
sinhala,girl,දැරිය
sinhala,give,දෙන්න
sinhala,glad,සතුටු
sinhala,glass,වීදුරු
sinhala,go,යන්න
sinhala,gold,රන්
sinhala,gone,ගිහින්
sinhala,good,හොඳ
sinhala,got,වී
sinhala,govern,පාලනය
sinhala,grand,මහා
sinhala,grass,තෘණ
sinhala,gray,අළු
sinhala,great,මහා
sinhala,green,හරිත
sinhala,grew,වර්ධනය වී
sinhala,ground,බිම
sinhala,group,පිරිසක්
sinhala,grow,වර්ධනය
sinhala,guess,අනුමානය
sinhala,guide,guide
sinhala,gun,තුවක්කුවක්
sinhala,had,තිබූ
sinhala,hair,කෙස්
sinhala,half,අර්ධ
sinhala,hand,අත
sinhala,happen,සිදු
sinhala,happy,සතුටු
sinhala,hard,වෙහෙස මහන්සි වී
sinhala,has,ඇත
sinhala,hat,තොප්පිය
sinhala,have,ඇති
sinhala,he,ඔහු
sinhala,head,හිස
sinhala,hear,සවන්
sinhala,heard,අසා
sinhala,heart,හදවත
sinhala,heat,තාපය
sinhala,heavy,බර
sinhala,held,පැවති
sinhala,help,උදව්
sinhala,her,ඇය
sinhala,here,මෙතැන
sinhala,high,ඉහළ
sinhala,hill,කඳු
sinhala,him,ඔහු
sinhala,his,ඔහුගේ
sinhala,history,ඉතිහාසය
sinhala,hit,ඝාතකයා
sinhala,hold,පැවැත්වීමට
sinhala,hole,කුහරය
sinhala,home,මුල් පිටුව
sinhala,hope,බලාපොරොත්තුව
sinhala,horse,අශ්වයා
sinhala,hot,උණුසුම්
sinhala,hour,පැය
sinhala,house,නිවසක්
sinhala,how,කොහොමද
sinhala,huge,විශාල
sinhala,human,මානව
