language,english,vocabulary
hmong,a,ib tug
hmong,able,muaj cuab kav
hmong,about,txog
hmong,above,saum toj no
hmong,act,act
hmong,add,ntxiv
hmong,afraid,ntshai
hmong,after,tom qab
hmong,again,dua
hmong,against,tawm tsam
hmong,age,muaj hnub nyoog
hmong,ago,dhau los
hmong,agree,pom zoo
hmong,air,cua
hmong,all,tag nrho cov
hmong,allow,cia
hmong,also,kuj
hmong,always,yeej ib txwm
hmong,am,yog
hmong,among,cov
hmong,an,ib
hmong,and,thiab
hmong,anger,txoj kev chim siab
hmong,animal,tsiaj
hmong,answer,lus teb
hmong,any,tej
hmong,appear,tshwm
hmong,apple,kua
hmong,are,yog
hmong,area,cheeb tsam
hmong,arm,caj npab
hmong,arrange,kho
hmong,arrive,tuaj txog
hmong,art,kos duab
hmong,as,raws li
hmong,ask,nug
hmong,at,ntawm
hmong,atom,atom
hmong,baby,tus me nyuam
hmong,back,rov qab
hmong,bad,phem
hmong,ball,pob
hmong,band,band
hmong,bank,bank
hmong,bar,bar
hmong,base,paus
hmong,basic,yooj yim
hmong,bat,ntaus pob
hmong,be,yuav
hmong,bear,ua tim
hmong,beat,beat
hmong,beauty,kev zoo nkauj
hmong,bed,txaj
hmong,been,tau
hmong,before,ua ntej
hmong,began,pib
hmong,begin,pib
hmong,behind,qab
hmong,believe,ntseeg
hmong,bell,tswb
hmong,best,zoo tshaj plaws
hmong,better,zoo dua
hmong,between,nruab nrab ntawm
hmong,big,loj
hmong,bird,noog
hmong,bit,me ntsis
hmong,black,dub
hmong,block,block
hmong,blood,ntshav
hmong,blow,tshuab
hmong,blue,xiav
hmong,board,rooj tswjhwm saib
hmong,boat,nkoj
hmong,body,lub cev
hmong,bone,pob txha
hmong,book,phau ntawv
hmong,born,yug
hmong,both,ob
hmong,bottom,hauv qab
hmong,bought,yuav
hmong,box,lub thawv
hmong,boy,me nyuam tub
hmong,branch,ceg ntseeg tus
hmong,bread,cij
hmong,break,so
hmong,bright,kaj
hmong,bring,coj
hmong,broad,broad
hmong,broke,tsoo
hmong,brother,tus kwv tij
hmong,brought,coj
hmong,brown,xim av
hmong,build,tsim
hmong,burn,hlawv
hmong,busy,tibneeg hu tauj coob
hmong,but,tab sis
hmong,buy,yuav
hmong,by,los ntawm
hmong,call,hu
hmong,came,tuaj
hmong,camp,yeej thoj nam
hmong,can,tau
hmong,capital,peev
hmong,captain,nom
hmong,car,tsheb
hmong,card,card
hmong,care,kev saib xyuas
hmong,carry,nqa
