language,english,vocabulary
malagasy,a,ny
malagasy,able,afaka
malagasy,about,ny
malagasy,above,ambony
malagasy,act,zavatra
malagasy,add,ampio
malagasy,afraid,raiki-tahotra
malagasy,after,rehefa
malagasy,again,indray
malagasy,against,manohitra
malagasy,age,taona
malagasy,ago,lasa izay
malagasy,agree,miombon-kevitra
malagasy,air,rivotra
malagasy,all,rehetra
malagasy,allow,hamela
malagasy,also,koa
malagasy,always,foana
malagasy,am,aho
malagasy,among,eo
malagasy,an,iray
malagasy,and,ary
malagasy,anger,fahatezerana
malagasy,animal,biby
malagasy,answer,valiny
malagasy,any,rehetra
malagasy,appear,hita
malagasy,apple,paoma
malagasy,are,dia
malagasy,area,faritra
malagasy,arm,sandry
malagasy,arrange,handamina
malagasy,arrive,tonga
malagasy,art,zava-kanto
malagasy,as,toy ny
malagasy,ask,manontany
malagasy,at,amin’ny
malagasy,atom,tsivaky
malagasy,baby,baby
malagasy,back,indray
malagasy,bad,ratsy
malagasy,ball,baolina
malagasy,band,tarika
malagasy,bank,banky
malagasy,bar,bar
malagasy,base,fototra
malagasy,basic,fototra
malagasy,bat,ramanavy
malagasy,be,ho
malagasy,bear,mijoro ho
malagasy,beat,nandresy
malagasy,beauty,hatsaran-tarehy
malagasy,bed,fandriana
malagasy,been,efa
malagasy,before,talohan’ny
malagasy,began,nanomboka
malagasy,begin,manomboka
malagasy,behind,aoriana
malagasy,believe,mino
malagasy,bell,bell
malagasy,best,tsara indrindra
malagasy,better,tsara kokoa
malagasy,between,eo
malagasy,big,lehibe
malagasy,bird,vorona
malagasy,bit,kely
malagasy,black,mainty
malagasy,block,andian-tsoratra
malagasy,blood,ra
malagasy,blow,namely
malagasy,blue,manga
malagasy,board,birao
malagasy,boat,sambokely
malagasy,body,vatana
malagasy,bone,taolana
malagasy,book,boky
malagasy,born,born
malagasy,both,samy
malagasy,bottom,ambany
malagasy,bought,nividy
malagasy,box,boaty
malagasy,boy,zazalahy
malagasy,branch,sampana
malagasy,bread,mofo
malagasy,break,fiatoana
malagasy,bright,mamirapiratra
malagasy,bring,mitondra
malagasy,broad,malalaka
malagasy,broke,namaky
malagasy,brother,rahalahy
malagasy,brought,nitondra
malagasy,brown,brown
malagasy,build,hanorina
malagasy,burn,hodorana
malagasy,busy,be asa
malagasy,but,fa
malagasy,buy,mividy
malagasy,by,amin’ny
malagasy,call,antso
malagasy,came,tonga
malagasy,camp,toby
malagasy,can,afaka
malagasy,capital,renivohitra
malagasy,captain,komandin’ny
malagasy,car,fiara
malagasy,card,karatra
malagasy,care,fikarakarana
malagasy,carry,mitondra
malagasy,case,tranga
malagasy,cat,saka
malagasy,catch,trondro
malagasy,caught,tratra
malagasy,cause,antony
malagasy,cell,efitra
malagasy,cent,-jato
malagasy,center,afovoany
malagasy,century,taonjato
malagasy,certain,sasany
malagasy,chair,seza
malagasy,chance,kisendrasendra
malagasy,change,fanovana
malagasy,character,toetra
malagasy,charge,mampianiana
malagasy,chart,tabilao
malagasy,check,hanamarina
malagasy,chick,zana-borona
malagasy,chief,lehiben’ny
malagasy,child,ankizy
malagasy,children,ankizy
