language,english,vocabulary
hindi,a,एक
hindi,able,सक्षम
hindi,about,के बारे में
hindi,above,ऊपर
hindi,act,अधिनियम
hindi,add,जोड़
hindi,afraid,डर
hindi,after,के बाद
hindi,again,फिर
hindi,against,के खिलाफ
hindi,age,उम्र
hindi,ago,पहले
hindi,agree,सहमत
hindi,air,हवा
hindi,all,सब
hindi,allow,की अनुमति
hindi,also,भी
hindi,always,सदैव
hindi,am,am
hindi,among,के बीच
hindi,an,एक
hindi,and,और
hindi,anger,क्रोध
hindi,animal,पशु
hindi,answer,जवाब
hindi,any,किसी भी
hindi,appear,प्रकट
hindi,apple,सेब
hindi,are,हैं
hindi,area,क्षेत्र
hindi,arm,बांह
hindi,arrange,व्यवस्था
hindi,arrive,पहुंचना
hindi,art,कला
hindi,as,जैसा
hindi,ask,पूछना
hindi,at,पर
hindi,atom,एटम
hindi,baby,बच्चे
hindi,back,वापस
hindi,bad,बुरा
hindi,ball,गेंद
hindi,band,बैंड
hindi,bank,बैंक
hindi,bar,बार
hindi,base,आधार
hindi,basic,बुनियादी
hindi,bat,बल्ला
hindi,be,हो
hindi,bear,भालू
hindi,beat,हरा
hindi,beauty,सुंदरता
hindi,bed,बिस्तर
hindi,been,गया
hindi,before,पहले
hindi,began,शुरू हुआ
hindi,begin,प्रारंभ करना
hindi,behind,पीछे
hindi,believe,विश्वास है
hindi,bell,बेल
hindi,best,सर्वश्रेष्ठ
hindi,better,बेहतर
hindi,between,के बीच
hindi,big,बड़ा
hindi,bird,पक्षी
hindi,bit,बिट
hindi,black,काला
hindi,block,खंड
hindi,blood,खून
hindi,blow,झटका
hindi,blue,नीला
hindi,board,बोर्ड
hindi,boat,नाव
hindi,body,शरीर
hindi,bone,हड्डी
hindi,book,किताब
hindi,born,born
hindi,both,दोनों
hindi,bottom,तल
hindi,bought,खरीदा
hindi,box,बॉक्स
hindi,boy,लड़का
hindi,branch,शाखा
hindi,bread,रोटी
hindi,break,तोड़
hindi,bright,उज्ज्वल
hindi,bring,लाना
hindi,broad,विस्तृत
hindi,broke,तोड़ दिया
hindi,brother,भाई
hindi,brought,लाया
hindi,brown,ब्राउन
hindi,build,बनाना
hindi,burn,जला
hindi,busy,व्यस्त
hindi,but,लेकिन
hindi,buy,खरीद
hindi,by,द्वारा
hindi,call,कॉल
hindi,came,आया
hindi,camp,शिविर
hindi,can,कर सकते हैं
hindi,capital,राजधानी
hindi,captain,कप्तान
hindi,car,कार
hindi,card,कार्ड
hindi,care,देखभाल
hindi,carry,ले
hindi,case,मामले
hindi,cat,बिल्ली
hindi,catch,पकड़
hindi,caught,पकड़ा
hindi,cause,कारण
hindi,cell,सेल
hindi,cent,प्रतिशत
hindi,center,केंद्र
hindi,century,सदी
hindi,certain,कुछ
hindi,chair,कुर्सी
hindi,chance,संयोग
hindi,change,परिवर्तन
hindi,character,चरित्र
hindi,charge,चार्ज
hindi,chart,चार्ट
hindi,check,जाँच
hindi,chick,लड़की
hindi,chief,प्रमुख
hindi,child,बच्चे
hindi,children,बच्चों
hindi,choose,चयन
hindi,chord,राग
hindi,circle,वृत्त
hindi,city,शहर
hindi,claim,दावा
hindi,class,क्लास
hindi,clean,साफ
hindi,clear,स्पष्ट
hindi,climb,चढ़ाई
hindi,clock,घड़ी
hindi,close,करीब
hindi,clothe,कपड़े
