language,english,vocabulary
indonesian,a,sebuah
indonesian,able,mampu
indonesian,about,tentang
indonesian,above,atas
indonesian,act,tindakan
indonesian,add,tambahkan
indonesian,afraid,takut
indonesian,after,setelah
indonesian,again,lagi
indonesian,against,terhadap
indonesian,age,usia
indonesian,ago,lalu
indonesian,agree,setuju
indonesian,air,udara
indonesian,all,semua
indonesian,allow,memungkinkan
indonesian,also,juga
indonesian,always,selalu
indonesian,am,am
indonesian,among,antara
indonesian,an,an
indonesian,and,dan
indonesian,anger,kemarahan
indonesian,animal,hewan
indonesian,answer,jawaban
indonesian,any,apapun
indonesian,appear,muncul
indonesian,apple,apple
indonesian,are,adalah
indonesian,area,daerah
indonesian,arm,lengan
indonesian,arrange,mengatur
indonesian,arrive,tiba
indonesian,art,seni
indonesian,as,sebagai
indonesian,ask,bertanya
indonesian,at,di
indonesian,atom,atom
indonesian,baby,bayi
indonesian,back,kembali
indonesian,bad,buruk
indonesian,ball,bola
indonesian,band,pita
indonesian,bank,bank
indonesian,bar,bar
indonesian,base,dasar
indonesian,basic,dasar
indonesian,bat,kelelawar
indonesian,be,menjadi
indonesian,bear,menanggung
indonesian,beat,mengalahkan
indonesian,beauty,kecantikan
indonesian,bed,tidur
indonesian,been,berkunjung
indonesian,before,sebelum
indonesian,began,mulai
indonesian,begin,mulai
indonesian,behind,di belakang
indonesian,believe,percaya
indonesian,bell,bell
indonesian,best,terbaik
indonesian,better,lebih baik
indonesian,between,antara
indonesian,big,besar
indonesian,bird,burung
indonesian,bit,bit
indonesian,black,hitam
indonesian,block,blok
indonesian,blood,darah
indonesian,blow,pukulan
indonesian,blue,biru
indonesian,board,papan
indonesian,boat,perahu
indonesian,body,tubuh
indonesian,bone,tulang
indonesian,book,book
indonesian,born,lahir
indonesian,both,baik
indonesian,bottom,bottom
indonesian,bought,membeli
indonesian,box,kotak
indonesian,boy,anak
indonesian,branch,cabang
indonesian,bread,roti
indonesian,break,istirahat
indonesian,bright,cerah
indonesian,bring,membawa
indonesian,broad,luas
indonesian,broke,pecah
indonesian,brother,saudara
indonesian,brought,membawa
indonesian,brown,coklat
indonesian,build,membangun
indonesian,burn,membakar
indonesian,busy,sibuk
indonesian,but,tapi
indonesian,buy,membeli
indonesian,by,oleh
indonesian,call,panggilan
indonesian,came,datang
indonesian,camp,camp
indonesian,can,bisa
indonesian,capital,modal
indonesian,captain,kapten
indonesian,car,mobil
indonesian,card,kartu
indonesian,care,perawatan
indonesian,carry,membawa
indonesian,case,kasus
indonesian,cat,kucing
indonesian,catch,catch
indonesian,caught,tertangkap
indonesian,cause,penyebab
indonesian,cell,sel
indonesian,cent,persen
indonesian,center,pusat
indonesian,century,abad
indonesian,certain,tertentu
indonesian,chair,kursi
indonesian,chance,kesempatan
indonesian,change,perubahan
indonesian,character,karakter
indonesian,charge,biaya
indonesian,chart,grafik
indonesian,check,memeriksa
indonesian,chick,cewek
indonesian,chief,kepala
indonesian,child,anak
indonesian,children,anak-anak
indonesian,choose,pilih
indonesian,chord,chord
indonesian,circle,lingkaran
indonesian,city,kota
indonesian,claim,klaim
indonesian,class,kelas
indonesian,clean,bersih
indonesian,clear,jelas
indonesian,climb,naik
indonesian,clock,jam
indonesian,close,close
indonesian,clothe,menutupi
indonesian,cloud,awan
indonesian,coast,pantai
indonesian,coat,mantel
indonesian,cold,dingin
indonesian,collect,mengumpulkan
indonesian,colony,koloni
indonesian,color,warna
indonesian,column,kolom
indonesian,come,datang
indonesian,common,umum
indonesian,company,perusahaan
indonesian,compare,membandingkan
indonesian,complete,lengkap
indonesian,condition,kondisi
indonesian,connect,menghubungkan
indonesian,consider,pertimbangkan
indonesian,consonant,konsonan
indonesian,contain,berisi
indonesian,continent,benua
indonesian,continue,terus
indonesian,control,kontrol
indonesian,cook,cook
indonesian,cool,dingin
indonesian,copy,copy
indonesian,corn,jagung
indonesian,corner,sudut
indonesian,correct,benar
indonesian,cost,biaya
indonesian,cotton,kapas
indonesian,could,bisa
indonesian,count,menghitung
indonesian,country,negara
indonesian,course,tentu saja
indonesian,cover,penutup
indonesian,cow,sapi
indonesian,crease,lipatan
indonesian,create,membuat
indonesian,crop,tanaman
indonesian,cross,lintas
indonesian,crowd,kerumunan
indonesian,cry,menangis
indonesian,current,saat ini
indonesian,cut,cut
indonesian,dad,ayah
indonesian,dance,tari
indonesian,danger,bahaya
indonesian,dark,gelap
indonesian,day,hari
indonesian,dead,mati
indonesian,deal,kesepakatan
indonesian,dear,sayang
indonesian,death,kematian
indonesian,decide,memutuskan
indonesian,decimal,desimal
indonesian,deep,dalam
indonesian,degree,gelar
indonesian,depend,tergantung
indonesian,describe,menjelaskan
indonesian,desert,gurun
indonesian,design,desain
indonesian,determine,menentukan
indonesian,develop,mengembangkan
