language,english,vocabulary
bosnian,a,a
bosnian,able,u stanju
bosnian,about,oko
bosnian,above,iznad
bosnian,act,čin
bosnian,add,dodati
bosnian,afraid,strah
bosnian,after,nakon
bosnian,again,opet
bosnian,against,protiv
bosnian,age,starost
bosnian,ago,prije
bosnian,agree,slažu
bosnian,air,zraka
bosnian,all,sve
bosnian,allow,omogućiti
bosnian,also,također
bosnian,always,uvijek
bosnian,am,am
bosnian,among,među
bosnian,an,an
bosnian,and,i
bosnian,anger,bes
bosnian,animal,životinja
bosnian,answer,odgovor
bosnian,any,bilo koji
bosnian,appear,pojavljuju
bosnian,apple,apple
bosnian,are,su
bosnian,area,području
bosnian,arm,ruku
bosnian,arrange,organizirati
bosnian,arrive,doći
bosnian,art,art
bosnian,as,kao
bosnian,ask,pitati
bosnian,at,u
bosnian,atom,atom
bosnian,baby,baby
bosnian,back,natrag
bosnian,bad,loše
bosnian,ball,lopta
bosnian,band,band
bosnian,bank,banke
bosnian,bar,bar
bosnian,base,baza
bosnian,basic,osnovni
bosnian,bat,šišmiš
bosnian,be,biti
bosnian,bear,snositi
bosnian,beat,tukli
bosnian,beauty,ljepote
bosnian,bed,krevet
bosnian,been,bilo
bosnian,before,prije
bosnian,began,počela
bosnian,begin,počinje
bosnian,behind,iza
bosnian,believe,vjeruju
bosnian,bell,bell
bosnian,best,najbolji
bosnian,better,bolje
bosnian,between,između
bosnian,big,velika
bosnian,bird,ptica
bosnian,bit,bit
bosnian,black,black
bosnian,block,blok
bosnian,blood,krvi
bosnian,blow,udarac
bosnian,blue,blue
bosnian,board,board
bosnian,boat,boat
bosnian,body,tijelo
bosnian,bone,kosti
bosnian,book,knjiga
bosnian,born,born
bosnian,both,oba
bosnian,bottom,dnu
bosnian,bought,kupio
bosnian,box,box
bosnian,boy,boy
bosnian,branch,ogranak
bosnian,bread,kruh
bosnian,break,break
bosnian,bright,svijetle
bosnian,bring,donijeti
bosnian,broad,široko
bosnian,broke,slomio
bosnian,brother,brata
bosnian,brought,donio
bosnian,brown,smeđe
bosnian,build,graditi
bosnian,burn,burn
bosnian,busy,zauzet
bosnian,but,ali
bosnian,buy,kupiti
bosnian,by,po
bosnian,call,call
bosnian,came,došao
bosnian,camp,kamp
bosnian,can,moći
bosnian,capital,kapitala
bosnian,captain,kapetan
bosnian,car,auto
bosnian,card,karticu
bosnian,care,njegu
bosnian,carry,nose
bosnian,case,slučaju
bosnian,cat,cat
bosnian,catch,catch
bosnian,caught,uhvaćen
bosnian,cause,uzrok
bosnian,cell,cell
bosnian,cent,cent
bosnian,center,centar
bosnian,century,stoljeća
bosnian,certain,određene
bosnian,chair,stolica
bosnian,chance,šanse
bosnian,change,promjene
bosnian,character,karakter
bosnian,charge,napunite
bosnian,chart,grafikon
bosnian,check,provjeriti
bosnian,chick,chick
bosnian,chief,glavni
bosnian,child,dijete
bosnian,children,djecu
bosnian,choose,odaberite
bosnian,chord,akord
bosnian,circle,krug
bosnian,city,grad
bosnian,claim,tvrdnja
bosnian,class,klase
bosnian,clean,clean
bosnian,clear,jasno
bosnian,climb,penjanje
bosnian,clock,sat
bosnian,close,close
bosnian,clothe,odijevanje
bosnian,cloud,cloud
bosnian,coast,obale
bosnian,coat,kaput
bosnian,cold,hladno
bosnian,collect,prikuplja
bosnian,colony,kolonija
bosnian,color,u boji
bosnian,column,kolonu
bosnian,come,dolaze
bosnian,common,zajedničke
bosnian,company,društva
bosnian,compare,usporediti
bosnian,complete,potpune
bosnian,condition,stanje
bosnian,connect,povezivanje
bosnian,consider,razmotriti
bosnian,consonant,suglasnik
bosnian,contain,sadrže
bosnian,continent,kontinenta
bosnian,continue,nastavljaju
bosnian,control,kontrole
bosnian,cook,kuvarica
bosnian,cool,cool
bosnian,copy,kopija
bosnian,corn,kukuruz
bosnian,corner,kutak
bosnian,correct,ispravan
bosnian,cost,troškova
bosnian,cotton,pamuk
bosnian,could,mogao
bosnian,count,računati
bosnian,country,zemlja
bosnian,course,naravno
bosnian,cover,poklopac
bosnian,cow,krava
bosnian,crease,gužvanja
bosnian,create,stvoriti
bosnian,crop,crop
bosnian,cross,prelaze
bosnian,crowd,publika
bosnian,cry,cry
bosnian,current,struja
bosnian,cut,cut
bosnian,dad,tata
bosnian,dance,ples
bosnian,danger,opasnosti
bosnian,dark,dark
bosnian,day,dan
bosnian,dead,mrtav
bosnian,deal,dogovor
bosnian,dear,drag
bosnian,death,smrt
bosnian,decide,odlučiti
bosnian,decimal,decimalni
bosnian,deep,duboko
bosnian,degree,stupanj
bosnian,depend,zavisi
bosnian,describe,opisuju
bosnian,desert,pustinja
bosnian,design,dizajn
bosnian,determine,odredi
bosnian,develop,razvijaju
bosnian,dictionary,rječnik
bosnian,did,učinio
bosnian,die,umrijeti
bosnian,differ,razlikuju
bosnian,difficult,težak
bosnian,direct,direktna
bosnian,discuss,razgovarati
bosnian,distant,udaljene
bosnian,divide,divide
bosnian,division,division
bosnian,do,do
bosnian,doctor,doktor
bosnian,does,radi
bosnian,dog,pas
bosnian,dollar,dolara
bosnian,done,gotovo
bosnian,don’t,ne
bosnian,door,vrata
bosnian,double,double
bosnian,down,down
bosnian,draw,izvući
bosnian,dream,sanjati
bosnian,dress,dress
bosnian,drink,piće
bosnian,drive,pogon
bosnian,drop,drop
bosnian,dry,suho
bosnian,duck,duck
bosnian,during,vrijeme
bosnian,each,svaka
bosnian,ear,uho
bosnian,early,rano
bosnian,earth,earth
bosnian,ease,ublažiti
bosnian,east,east
bosnian,eat,jesti
bosnian,edge,edge
bosnian,effect,učinak
bosnian,egg,jaje
bosnian,eight,osam
bosnian,either,bilo
bosnian,electric,električni
bosnian,element,element
bosnian,else,ostalo
bosnian,end,kraj
bosnian,enemy,neprijatelj
bosnian,energy,energije
bosnian,engine,motor
bosnian,enough,dovoljno
bosnian,enter,ući
bosnian,equal,jednake
bosnian,equate,izjednačavaju
bosnian,especially,posebno
bosnian,even,čak i
bosnian,evening,večer
bosnian,event,događaja
bosnian,ever,ikad
bosnian,every,svaka
bosnian,exact,tačan
bosnian,example,primjer
bosnian,except,osim
bosnian,excite,uzbuditi
bosnian,exercise,vježbe
bosnian,expect,očekujem
bosnian,experience,iskustvo
bosnian,experiment,eksperiment
bosnian,eye,eye
bosnian,face,lice
bosnian,fact,činjenica
bosnian,fair,fair
bosnian,fall,pasti
bosnian,family,obiteljska
bosnian,famous,poznati
bosnian,far,sada
bosnian,farm,farm
bosnian,fast,brzo
bosnian,fat,mast
bosnian,father,otac
bosnian,favor,favorizuje
bosnian,fear,straha
bosnian,feed,hraniti
bosnian,feel,osjećaju
bosnian,feet,stopala
bosnian,fell,pao
bosnian,felt,osećao
bosnian,few,nekoliko
bosnian,field,terenu
bosnian,fig,smokva
bosnian,fight,borba
bosnian,figure,slika
bosnian,fill,popuniti
bosnian,final,konačne
bosnian,find,naći
bosnian,fine,u redu
bosnian,finger,prst
bosnian,finish,završi
bosnian,fire,požara
bosnian,first,prvi
bosnian,fish,ribe
bosnian,fit,odgovarati
bosnian,five,pet
bosnian,flat,stan
bosnian,floor,kat
bosnian,flow,protok
bosnian,flower,flower
bosnian,fly,fly
bosnian,follow,slijediti
bosnian,food,hrane
bosnian,foot,stopala
bosnian,for,za
bosnian,force,snagu
bosnian,forest,forest
bosnian,form,oblik
bosnian,forward,naprijed
bosnian,found,pronađeno
bosnian,four,četiri
bosnian,fraction,frakcija
bosnian,free,free
bosnian,fresh,svježe
bosnian,friend,prijatelj
bosnian,from,iz
bosnian,front,prednji
bosnian,fruit,voća
bosnian,full,punu
bosnian,fun,zabava
bosnian,game,igra
bosnian,garden,vrt
bosnian,gas,gas
bosnian,gather,okupljaju
bosnian,gave,dao
bosnian,general,general
bosnian,gentle,blagim
bosnian,get,dobiti
bosnian,girl,girl
bosnian,give,daju
bosnian,glad,zadovoljan
bosnian,glass,staklo
bosnian,go,ići
bosnian,gold,zlato
bosnian,gone,gone
bosnian,good,dobro
bosnian,got,dobio
bosnian,govern,upravljaju
bosnian,grand,grand
bosnian,grass,trave
bosnian,gray,siva
bosnian,great,veliki
bosnian,green,zelena
bosnian,grew,rastao
bosnian,ground,terenu
bosnian,group,group
bosnian,grow,raste
bosnian,guess,valjda
bosnian,guide,guide
bosnian,gun,pištolj
bosnian,had,imao
bosnian,hair,kosu
bosnian,half,pola
bosnian,hand,ruku
bosnian,happen,dogoditi
bosnian,happy,sretan
bosnian,hard,tvrd
bosnian,has,ima
bosnian,hat,šešir
bosnian,have,imaju
bosnian,he,on
bosnian,head,glava
bosnian,hear,čuti
bosnian,heard,čuo
bosnian,heart,srce
bosnian,heat,toplota
bosnian,heavy,heavy
bosnian,held,held
bosnian,help,pomoći
bosnian,her,nju
bosnian,here,ovdje
bosnian,high,visok
bosnian,hill,hill
bosnian,him,ga
bosnian,his,svoje
bosnian,history,istorija
bosnian,hit,hit
bosnian,hold,držite
bosnian,hole,rupa
bosnian,home,početna
bosnian,hope,nadam se da
bosnian,horse,konja
bosnian,hot,hot
bosnian,hour,sata
bosnian,house,kuća
bosnian,how,kako
bosnian,huge,ogromna
bosnian,human,ljudskih
bosnian,hundred,stotinu
bosnian,hunt,hunt
bosnian,hurry,požuri
bosnian,i,ja
bosnian,ice,ice
bosnian,idea,ideja
bosnian,if,ako je
bosnian,imagine,zamislite
bosnian,in,u
bosnian,inch,inča
bosnian,include,uključuju
bosnian,indicate,ukazuju
bosnian,industry,industriju
bosnian,insect,insekata
bosnian,instant,instant
bosnian,instrument,instrument
bosnian,interest,interesa
bosnian,invent,izmišljati
bosnian,iron,željeza
bosnian,is,je
bosnian,island,otok
bosnian,it,to
bosnian,job,posao
bosnian,join,pristupiti
bosnian,joy,joy
bosnian,jump,skočiti
bosnian,just,samo
bosnian,keep,zadržati
bosnian,kept,čuva
bosnian,key,ključ
bosnian,kill,ubiti
bosnian,kind,vrste
bosnian,king,kralj
bosnian,knew,znao
bosnian,know,znam
bosnian,lady,lady
bosnian,lake,jezera
bosnian,land,zemljišta
bosnian,language,jezik
bosnian,large,velike
bosnian,last,zadnji
bosnian,late,krajem
bosnian,laugh,laugh
bosnian,law,zakon
bosnian,lay,ležala
bosnian,lead,vodi
bosnian,learn,uče
bosnian,least,najmanje
bosnian,leave,ostaviti
bosnian,led,na čelu
bosnian,left,lijevo
bosnian,leg,nogu
bosnian,length,dužina
bosnian,less,manje
bosnian,let,neka
bosnian,letter,pismo
bosnian,level,nivo
bosnian,lie,laž
bosnian,life,život
bosnian,lift,lift
bosnian,light,svjetlo
bosnian,like,kao što
bosnian,line,line
bosnian,liquid,tekućina
bosnian,list,popis
bosnian,listen,slušati
bosnian,little,malo
bosnian,live,živjeti
bosnian,locate,locirati
bosnian,log,log
bosnian,lone,lone
bosnian,long,duga
