language,english,vocabulary
chichewa,a,ndi
chichewa,able,wokhoza
chichewa,about,za
chichewa,above,pamwamba
chichewa,act,mchitidwe
chichewa,add,wonjezerani
chichewa,afraid,mantha
chichewa,after,pambuyo
chichewa,again,kachiwiri
chichewa,against,motsutsa
chichewa,age,m’badwo
chichewa,ago,zapitazo
chichewa,agree,amavomereza
chichewa,air,mpweya
chichewa,all,onse
chichewa,allow,kulola
chichewa,also,komanso
chichewa,always,nthawizonse
chichewa,am,ndine
chichewa,among,pakati
chichewa,an,ndi
chichewa,and,ndipo
chichewa,anger,mkwiyo
chichewa,animal,nyama
chichewa,answer,yankho
chichewa,any,aliyense
chichewa,appear,kuoneka
chichewa,apple,apulosi
chichewa,are,ali
chichewa,area,dera
chichewa,arm,mkono
chichewa,arrange,kukonza
chichewa,arrive,akufika
chichewa,art,zojambulajambula
chichewa,as,monga
chichewa,ask,kufunsa
chichewa,at,pa
chichewa,atom,atomu
chichewa,baby,mwana
chichewa,back,mmbuyo
chichewa,bad,zoipa
chichewa,ball,mpira
chichewa,band,gulu
chichewa,bank,banki
chichewa,bar,kapamwamba
chichewa,base,m’munsi
chichewa,basic,zoyambirira
chichewa,bat,mleme
chichewa,be,kukhala
chichewa,bear,kudzachitira
chichewa,beat,kumenya
chichewa,beauty,kukongola
chichewa,bed,bedi
chichewa,been,akhala
chichewa,before,pamaso
chichewa,began,anayamba
chichewa,begin,yamba
chichewa,behind,kuseri
chichewa,believe,ndikukhulupirira
chichewa,bell,belu
chichewa,best,yabwino
chichewa,better,bwino
chichewa,between,pakati
chichewa,big,yaikulu
chichewa,bird,mbalame
chichewa,bit,pokha
chichewa,black,chakuda
chichewa,block,chipika
chichewa,blood,magazi
chichewa,blow,nkhonya
chichewa,blue,buluu
chichewa,board,bolodi
chichewa,boat,ngalawa
chichewa,body,thupi
chichewa,bone,fupa
chichewa,book,buku
chichewa,born,kubaliwa
chichewa,both,onse
chichewa,bottom,pansi
chichewa,bought,anagula
chichewa,box,bokosi
chichewa,boy,mnyamata
chichewa,branch,nthambi
chichewa,bread,mkate
chichewa,break,yopuma
chichewa,bright,yowala
chichewa,bring,kubweretsa
chichewa,broad,yotakata
chichewa,broke,anaswa
chichewa,brother,m’bale
chichewa,brought,anabweretsa
chichewa,brown,brown
chichewa,build,kumanga
chichewa,burn,kutentha
chichewa,busy,tanganidwa
chichewa,but,koma
chichewa,buy,kugula
chichewa,by,ndi
chichewa,call,kuitana
chichewa,came,anabwera
chichewa,camp,msasa
chichewa,can,ndingathere
chichewa,capital,likulu
chichewa,captain,woyendetsa
chichewa,car,galimoto
chichewa,card,khadi
chichewa,care,kusamalira
chichewa,carry,kunyamula
chichewa,case,zinalili
chichewa,cat,mphaka
chichewa,catch,kusodza
chichewa,caught,anamugwira
chichewa,cause,chifukwa
chichewa,cell,selo
chichewa,cent,senti
chichewa,center,likulu
chichewa,century,m’ma
chichewa,certain,ena
chichewa,chair,mpando
chichewa,chance,mwayi
chichewa,change,kusintha
chichewa,character,khalidwe
chichewa,charge,azilipiritsa
chichewa,chart,tchati
chichewa,check,fufuzani
chichewa,chick,mwana wankhuku
chichewa,chief,mkulu
chichewa,child,mwana
chichewa,children,ana
chichewa,choose,amasankha
chichewa,chord,poyambira
chichewa,circle,bwalo
chichewa,city,mzinda
chichewa,claim,funsani
chichewa,class,m’kalasi
chichewa,clean,oyera
chichewa,clear,momveka
chichewa,climb,kukwera
chichewa,clock,wotchi
chichewa,close,pafupi
chichewa,clothe,kuveka
chichewa,cloud,mtambo
chichewa,coast,gombe
chichewa,coat,odula
chichewa,cold,ozizira
chichewa,collect,kusonkhanitsa
chichewa,colony,njuchi
chichewa,color,mtundu
chichewa,column,danga
chichewa,come,anabwera
chichewa,common,wamba
chichewa,company,kampani
chichewa,compare,yerekezerani
chichewa,complete,amphumphu
chichewa,condition,chikhalidwe
chichewa,connect,kulumikiza
chichewa,consider,tione
chichewa,consonant,consonant
chichewa,contain,ali
chichewa,continent,kontinenti
chichewa,continue,kupitiriza
chichewa,control,kulamulira
chichewa,cook,wophika
chichewa,cool,ozizira
chichewa,copy,buku
chichewa,corn,chimanga
chichewa,corner,ngodya
chichewa,correct,zolondola
chichewa,cost,mtengo
chichewa,cotton,thonje
chichewa,could,akanatha
chichewa,count,kulengeseka
chichewa,country,dziko
chichewa,course,inde
chichewa,cover,chivundikiro
chichewa,cow,ng’ombe
chichewa,crease,crease
chichewa,create,kulenga
chichewa,crop,mbewu
chichewa,cross,kuwoloka
chichewa,crowd,khamu
chichewa,cry,kulira
chichewa,current,panopa
chichewa,cut,wosemedwa
chichewa,dad,bambo
chichewa,dance,kuvina
chichewa,danger,ngozi
chichewa,dark,mdima
chichewa,day,tsiku
chichewa,dead,akufa
chichewa,deal,anatani
chichewa,dear,wokondedwa
chichewa,death,imfa
chichewa,decide,wosankha
chichewa,decimal,decimal
chichewa,deep,zozama
chichewa,degree,digiri
chichewa,depend,zimadalira
chichewa,describe,pofotokoza
chichewa,desert,chipululu
chichewa,design,kamangidwe
chichewa,determine,kudziwa
chichewa,develop,kukulitsa
chichewa,dictionary,dikishonale
chichewa,did,anachitira
chichewa,die,afe
chichewa,differ,amasiyana
chichewa,difficult,yovuta
chichewa,direct,mwachindunji
chichewa,discuss,kukambirana
chichewa,distant,lakutali
chichewa,divide,kugawaniza
chichewa,division,kugawanikana
chichewa,do,kuchita
chichewa,doctor,dokotala
chichewa,does,amachita
chichewa,dog,galu
chichewa,dollar,dola
chichewa,done,chinachitidwa
chichewa,don’t,osa
chichewa,door,chitseko
chichewa,double,pawiri
chichewa,down,pansi
chichewa,draw,kudzatunga
chichewa,dream,ndimalota
chichewa,dress,kavalidwe
chichewa,drink,kumwa
chichewa,drive,pagalimoto
chichewa,drop,akuponya
chichewa,dry,youma
chichewa,duck,bakha
chichewa,during,pamene
chichewa,each,aliyense
chichewa,ear,khutu
chichewa,early,oyambirira
chichewa,earth,lapansi
chichewa,ease,kuchepetsa
chichewa,east,kum’mawa
chichewa,eat,kudya
chichewa,edge,m’mphepete
chichewa,effect,kwenikweni
chichewa,egg,dzira
chichewa,eight,eyiti
chichewa,either,kaya
chichewa,electric,magetsi
chichewa,element,amafotokozera
chichewa,else,china
chichewa,end,tsiriza
chichewa,enemy,mdani
chichewa,energy,mphamvu
chichewa,engine,injini
chichewa,enough,zokwanira
chichewa,enter,kulowa
chichewa,equal,ofanana
chichewa,equate,amaganiza kuti kukhala
chichewa,especially,makamaka
chichewa,even,ngakhale
chichewa,evening,madzulo
chichewa,event,chochitika
chichewa,ever,munayamba
chichewa,every,lirilonse
chichewa,exact,yeniyeni
chichewa,example,mwachitsanzo
chichewa,except,kupatula
chichewa,excite,chimwemwe
chichewa,exercise,olimbitsa
chichewa,expect,kuyembekezera
chichewa,experience,zinachitikira
chichewa,experiment,kuyesera
chichewa,eye,diso
chichewa,face,nkhope
chichewa,fact,ndipotu
chichewa,fair,mosakondera
chichewa,fall,kugwera
chichewa,family,banja
chichewa,famous,wotchuka
chichewa,far,mpaka
chichewa,farm,famu
chichewa,fast,zolimba
chichewa,fat,mafuta
chichewa,father,bambo
chichewa,favor,mtima
chichewa,fear,mantha
chichewa,feed,chakudya
chichewa,feel,ndikumverera
chichewa,feet,mapazi
chichewa,fell,anagwa
chichewa,felt,anamva
chichewa,few,zochepa
chichewa,field,kumunda
chichewa,fig,chith
chichewa,fight,nkhondo
chichewa,figure,chithunzi
chichewa,fill,mudzaze
chichewa,final,chomaliza
chichewa,find,kupeza
chichewa,fine,zabwino
chichewa,finger,chala
chichewa,finish,mapeto
chichewa,fire,moto
chichewa,first,yoyamba
chichewa,fish,nsomba
chichewa,fit,agwirizane
chichewa,five,zisanu
chichewa,flat,lathyathyathya
chichewa,floor,pansi
chichewa,flow,ikuyenda
chichewa,flower,duwa
chichewa,fly,kuuluka
chichewa,follow,kutsatira
chichewa,food,chakudya
chichewa,foot,phazi
chichewa,for,chifukwa
chichewa,force,mphamvu
chichewa,forest,m’nkhalango
chichewa,form,mawonekedwe
chichewa,forward,mwachidwi
chichewa,found,anapeza
chichewa,four,zinayi
chichewa,fraction,kachigawo
chichewa,free,mfulu
chichewa,fresh,mwatsopano
chichewa,friend,bwenzi
chichewa,from,kuchokera
chichewa,front,kutsogolo
chichewa,fruit,zipatso
chichewa,full,zonse
chichewa,fun,osangalatsa
chichewa,game,masewera
chichewa,garden,m’munda
chichewa,gas,gasi
chichewa,gather,kusonkhanitsa
chichewa,gave,anapatsa
chichewa,general,ambiri
chichewa,gentle,wodekha
chichewa,get,kupeza
chichewa,girl,mtsikana
chichewa,give,kupereka
chichewa,glad,wokondwa
chichewa,glass,galasi
chichewa,go,kupita
chichewa,gold,golide
chichewa,gone,atapita
chichewa,good,uthenga
chichewa,got,tiri
chichewa,govern,kudzilamulira
chichewa,grand,chachikulu
chichewa,grass,udzu
chichewa,gray,imvi
chichewa,great,kwakukulu
chichewa,green,wobiriwira
chichewa,grew,anakulira
chichewa,ground,nthaka
chichewa,group,gulu
chichewa,grow,kukula
chichewa,guess,ndikulingalira
chichewa,guide,kutsogolera
chichewa,gun,mfuti
chichewa,had,anali
chichewa,hair,tsitsi
chichewa,half,hafu
chichewa,hand,dzanja
chichewa,happen,kuchitika
chichewa,happy,okondwa
chichewa,hard,zolimba
chichewa,has,ali
chichewa,hat,chipewa
chichewa,have,ndi
chichewa,he,iye
chichewa,head,mutu
chichewa,hear,akumva
chichewa,heard,anamva
chichewa,heart,mtima
chichewa,heat,kutentha
chichewa,heavy,lolemera
chichewa,held,anazika
chichewa,help,thandizeni
chichewa,her,iye
chichewa,here,pano
chichewa,high,mkulu
chichewa,hill,phiri
chichewa,him,iye
chichewa,his,wake
chichewa,history,m’mbiri
chichewa,hit,anagunda
chichewa,hold,gwirani
chichewa,hole,bowo
chichewa,home,kunyumba
chichewa,hope,ndikuyembekeza
chichewa,horse,kavalo
chichewa,hot,wotentha
chichewa,hour,ora
chichewa,house,m’nyumba
chichewa,how,bwanji
chichewa,huge,yaikulu
chichewa,human,anthu
chichewa,hundred,mazana
chichewa,hunt,kukasaka
chichewa,hurry,kufulumira
chichewa,i,ine
chichewa,ice,ayezi
chichewa,idea,lingaliro
chichewa,if,ngati
chichewa,imagine,yerekezani
chichewa,in,mu
chichewa,inch,inchi
chichewa,include,monga
chichewa,indicate,amasonyeza
chichewa,industry,makampani
