language,english,vocabulary
mongolian,a,нь
mongolian,able,боломжтой
mongolian,about,тухай
mongolian,above,дээр дурдсан
mongolian,act,акт
mongolian,add,нэмэх
mongolian,afraid,айдаг
mongolian,after,дараа
mongolian,again,дахин
mongolian,against,эсрэг
mongolian,age,нас
mongolian,ago,өмнө
mongolian,agree,санал нэгтэй
mongolian,air,агаар
mongolian,all,бүх
mongolian,allow,боломж олгох
mongolian,also,мөн
mongolian,always,үргэлж
mongolian,am,байна
mongolian,among,дунд
mongolian,an,нь
mongolian,and,болон
mongolian,anger,уур хилэн
mongolian,animal,"мал, амьтны"
mongolian,answer,хариулт нь
mongolian,any,ямар ч
mongolian,appear,гарч ирэх
mongolian,apple,алим
mongolian,are,байна
mongolian,area,газар
mongolian,arm,гар
mongolian,arrange,зохион байгуулах
mongolian,arrive,ирэх
mongolian,art,урлаг
mongolian,as,гэж
mongolian,ask,асуух
mongolian,at,үед
mongolian,atom,атомын
mongolian,baby,хүүхэд
mongolian,back,буцааж
mongolian,bad,муу
mongolian,ball,бөмбөг
mongolian,band,хамтлаг
mongolian,bank,банк
mongolian,bar,бар
mongolian,base,үндсэн
mongolian,basic,үндсэн
mongolian,bat,бат
mongolian,be,байх
mongolian,bear,үүрэх
mongolian,beat,зодож
mongolian,beauty,гоо сайхан
mongolian,bed,ор
mongolian,been,байсан
mongolian,before,өмнө нь
mongolian,began,эхэлсэн
mongolian,begin,эхлэх
mongolian,behind,ард нь
mongolian,believe,гэдэгт итгэдэг
mongolian,bell,хонх
mongolian,best,хамгийн сайн
mongolian,better,сайн
mongolian,between,хооронд
mongolian,big,том
mongolian,bird,шувуу
mongolian,bit,хэсэг
mongolian,black,хар
mongolian,block,блок
mongolian,blood,цусны
mongolian,blow,цохилт
mongolian,blue,хөх
mongolian,board,туз-ийн
mongolian,boat,завь
mongolian,body,байгууллага
mongolian,bone,ясны
mongolian,book,ном
mongolian,born,төрөлхийн
mongolian,both,аль аль нь
mongolian,bottom,доод
mongolian,bought,худалдан авсан
mongolian,box,хайрцаг
mongolian,boy,хүү
mongolian,branch,салбар
mongolian,bread,талх
mongolian,break,завсарлага
mongolian,bright,гэрэл гэгээтэй
mongolian,bring,авчрах
mongolian,broad,өргөн
mongolian,broke,эвдсэн
mongolian,brother,ах дүү
mongolian,brought,авчирсан
mongolian,brown,бор
mongolian,build,барих
mongolian,burn,шарах
mongolian,busy,завгүй
mongolian,but,харин
mongolian,buy,худалдан авах
mongolian,by,өөр
mongolian,call,дуудлага
mongolian,came,ирсэн
mongolian,camp,бааз
mongolian,can,болох
mongolian,capital,капитал
mongolian,captain,ахмад
mongolian,car,машины
mongolian,card,карт
mongolian,care,тусламж
mongolian,carry,авч явах
mongolian,case,хэрэг
mongolian,cat,муур
mongolian,catch,барих
mongolian,caught,татлаа
mongolian,cause,шалтгаан нь
mongolian,cell,эсийн
mongolian,cent,хувь
mongolian,center,төв
mongolian,century,зууны
mongolian,certain,тодорхой
mongolian,chair,дарга
mongolian,chance,боломж
mongolian,change,өөрчлөлт
mongolian,character,тэмдэгт
mongolian,charge,үнэ
mongolian,chart,зураг
mongolian,check,шалгах
mongolian,chick,дэгдээхэйн
mongolian,chief,ерөнхий
mongolian,child,хүүхэд
mongolian,children,хүүхдүүд
mongolian,choose,сонгох
mongolian,chord,хөвч
mongolian,circle,тойрог
mongolian,city,хот
mongolian,claim,нэхэмжлэл
mongolian,class,анги
mongolian,clean,цэвэр
mongolian,clear,тодорхой
mongolian,climb,өсөх
mongolian,clock,цаг
mongolian,close,ойр
mongolian,clothe,хувцаслан
mongolian,cloud,үүл
mongolian,coast,эрэг
mongolian,coat,цув
mongolian,cold,хүйтэн
mongolian,collect,"цуглуулах,"
mongolian,colony,колони
mongolian,color,өнгө
mongolian,column,багана
mongolian,come,ирэх
mongolian,common,нийтлэг
mongolian,company,компани нь
mongolian,compare,харьцуулах
mongolian,complete,бүрэн
mongolian,condition,нөхцөл байдал
mongolian,connect,холбох
mongolian,consider,авч үзэх
mongolian,consonant,гийгүүлэгч
mongolian,contain,агуулсан
mongolian,continent,тив
mongolian,continue,үргэлжлүүлэх
mongolian,control,хяналтын
mongolian,cook,тогооч
mongolian,cool,сэрүүн
mongolian,copy,хуулбар
mongolian,corn,эрдэнэ шиш
mongolian,corner,булангийн
mongolian,correct,зөв
mongolian,cost,зардал
mongolian,cotton,хөвөн
mongolian,could,болох
mongolian,count,тоо
mongolian,country,улс орон
mongolian,course,мэдээж
mongolian,cover,хамгаалах
mongolian,cow,үнээ
mongolian,crease,уртасгахад
mongolian,create,бий болгох
mongolian,crop,газар тариалан
mongolian,cross,гаталж
mongolian,crowd,олон хүн
mongolian,cry,хашхирах
mongolian,current,одоогийн
mongolian,cut,тайрах
mongolian,dad,аав
mongolian,dance,бүжгийн
mongolian,danger,аюул
mongolian,dark,харанхуй
mongolian,day,өдөр
mongolian,dead,нас барсан
mongolian,deal,хэмжээ
mongolian,dear,хайрт
mongolian,death,үхэл
mongolian,decide,шийдвэр
mongolian,decimal,аравтын
mongolian,deep,гүн гүнзгий
mongolian,degree,зэрэг
mongolian,depend,хамааралтай
mongolian,describe,тайлбарлах
mongolian,desert,цөлийн
mongolian,design,зураг төсөл
mongolian,determine,тодорхойлох
mongolian,develop,боловсруулах
mongolian,dictionary,ончтой үр дүн
mongolian,did,байсан
mongolian,die,үхэх
mongolian,differ,өөр өөр
mongolian,difficult,хүнд хэцүү
mongolian,direct,шууд
mongolian,discuss,хэлэлцэх
mongolian,distant,холын
mongolian,divide,хуваагдал
mongolian,division,хэлтэс
mongolian,do,хийх
mongolian,doctor,"эмч,"
mongolian,does,вэ
mongolian,dog,нохой
mongolian,dollar,доллар
mongolian,done,хийгдсэн
mongolian,don’t,хийж чадахгүй
mongolian,door,хаалга
mongolian,double,давхар
mongolian,down,доош нь
mongolian,draw,зурж
mongolian,dream,мөрөөдөж
mongolian,dress,хувцас
mongolian,drink,ундаа
mongolian,drive,хөтөч
mongolian,drop,унагаах
mongolian,dry,"хуурай,"
mongolian,duck,нугас
mongolian,during,үед
mongolian,each,тус бүр
mongolian,ear,чихний
mongolian,early,эрт
mongolian,earth,дэлхий
mongolian,ease,хөнгөвчлөх
mongolian,east,зүүн
mongolian,eat,идэж
mongolian,edge,зах
mongolian,effect,үр нөлөө
mongolian,egg,өндөг
mongolian,eight,найман
mongolian,either,аль нэг
mongolian,electric,цахилгаан
mongolian,element,элемент
mongolian,else,өөр
mongolian,end,эцсийн
mongolian,enemy,дайсан
mongolian,energy,эрчим хүчний
mongolian,engine,хөдөлгүүр
mongolian,enough,хангалттай
mongolian,enter,оруул
mongolian,equal,тэнцүү
mongolian,equate,тэнцэхгүй
mongolian,especially,ялангуяа
mongolian,even,тэр ч байтугай
mongolian,evening,орой
mongolian,event,үйл явдал
mongolian,ever,хэзээ нэгэн цагт
mongolian,every,бүх
mongolian,exact,яг
mongolian,example,жишээ нь
mongolian,except,бусад
mongolian,excite,сэтгэл татна
mongolian,exercise,дасгал
mongolian,expect,найдах
mongolian,experience,туршлага
mongolian,experiment,туршилт
mongolian,eye,нүдний
mongolian,face,нүүр
mongolian,fact,нь
mongolian,fair,шударга
mongolian,fall,унах
mongolian,family,гэр бүл
mongolian,famous,алдартай
mongolian,far,хол
mongolian,farm,аж ахуй
mongolian,fast,хурдан
mongolian,fat,өөх
mongolian,father,аав нь
mongolian,favor,хайр
mongolian,fear,айдас
mongolian,feed,малын тэжээл
mongolian,feel,мэдрэх
mongolian,feet,хөл
mongolian,fell,буурсан
mongolian,felt,эсгий
mongolian,few,хэдэн
mongolian,field,талбар
mongolian,fig,инжрийн
mongolian,fight,тэмцэл
mongolian,figure,зураг
mongolian,fill,бөглөх
mongolian,final,эцсийн
mongolian,find,олох
mongolian,fine,нарийн
mongolian,finger,хуруу
mongolian,finish,барианы
mongolian,fire,гал түймэр
mongolian,first,эхний
mongolian,fish,загас
mongolian,fit,таарах
mongolian,five,таван
mongolian,flat,хавтгай
mongolian,floor,шал
mongolian,flow,урсгал
mongolian,flower,цэцэг
mongolian,fly,ялаа
mongolian,follow,дагах
mongolian,food,хоол хүнс
mongolian,foot,хөл
mongolian,for,нь
mongolian,force,хүч
mongolian,forest,ой
mongolian,form,хэлбэр
mongolian,forward,урагш
mongolian,found,олдлоо
mongolian,four,дөрвөн
mongolian,fraction,хэсэг
mongolian,free,чөлөөт
mongolian,fresh,шинэ
mongolian,friend,найз нь
mongolian,from,нь
mongolian,front,нүүр
mongolian,fruit,жимс
mongolian,full,бүрэн
mongolian,fun,хөгжилтэй
mongolian,game,тоглоом
mongolian,garden,цэцэрлэг
mongolian,gas,хий
mongolian,gather,цуглуулах
mongolian,gave,өгсөн
mongolian,general,ерөнхий
mongolian,gentle,зөөлөн
mongolian,get,авах
mongolian,girl,охин
mongolian,give,өгөх
mongolian,glad,баяртай
mongolian,glass,шилэн
mongolian,go,явах
mongolian,gold,алт
mongolian,gone,илааршсан
mongolian,good,сайн
mongolian,got,авсан
mongolian,govern,удирдах
mongolian,grand,их
mongolian,grass,өвс
mongolian,gray,саарал
mongolian,great,агуу их
mongolian,green,ногоон
mongolian,grew,өссөн
mongolian,ground,газрын
mongolian,group,бүлэг
mongolian,grow,ургадаг
mongolian,guess,таах
mongolian,guide,чиглүүлэх
mongolian,gun,буу
mongolian,had,байсан
mongolian,hair,үс
mongolian,half,тэн хагас нь
mongolian,hand,гар
mongolian,happen,болох
mongolian,happy,аз жаргалтай
mongolian,hard,хатуу
mongolian,has,байна
mongolian,hat,малгай
mongolian,have,байна
mongolian,he,тэр
mongolian,head,дарга
mongolian,hear,сонсооч
mongolian,heard,сонслоо
mongolian,heart,зүрхний
mongolian,heat,дулаан
mongolian,heavy,хүнд
mongolian,held,зохион байгуулав
mongolian,help,туслах
mongolian,her,түүнийг
mongolian,here,энд
mongolian,high,өндөр
mongolian,hill,толгой
mongolian,him,түүнийг
mongolian,his,өөрийн
mongolian,history,түүх
mongolian,hit,хит
mongolian,hold,барих
mongolian,hole,нүх
mongolian,home,нүүр хуудас
mongolian,hope,гэдэгт найдаж байна
mongolian,horse,морь
mongolian,hot,халуун
mongolian,hour,цаг
mongolian,house,байшин
mongolian,how,хэрхэн
mongolian,huge,асар их
mongolian,human,хүний
mongolian,hundred,зуун
mongolian,hunt,ан
mongolian,hurry,яарах
mongolian,i,би
mongolian,ice,мөс
mongolian,idea,санаа
mongolian,if,хэрэв
mongolian,imagine,төсөөлж
mongolian,in,нь
mongolian,inch,инчийн
mongolian,include,оруулах
mongolian,indicate,харуулж байна
mongolian,industry,аж үйлдвэрийн
mongolian,insect,шавьж
mongolian,instant,шуурхай
mongolian,instrument,арга хэрэгсэл
mongolian,interest,хүү
mongolian,invent,зохион бүтээх
mongolian,iron,төмрийн
mongolian,is,нь
mongolian,island,арал
mongolian,it,энэ нь
mongolian,job,ажил
mongolian,join,нэгдэхийг
mongolian,joy,баяр хөөр
mongolian,jump,үсрэх
mongolian,just,зүгээр л
mongolian,keep,байлгах
mongolian,kept,хадгалах
mongolian,key,гол
mongolian,kill,алах
mongolian,kind,төрөл
mongolian,king,хаан
mongolian,knew,мэдэж байсан
mongolian,know,мэдэх
mongolian,lady,эмэгтэй
mongolian,lake,нүүр
mongolian,land,газар
mongolian,language,хэл
mongolian,large,их хэмжээний
mongolian,last,өнгөрсөн
mongolian,late,сүүлээр
mongolian,laugh,инээд
mongolian,law,хууль
mongolian,lay,тавих
mongolian,lead,хүргэдэг
mongolian,learn,сурах
mongolian,least,наад зах нь
mongolian,leave,орхих
mongolian,led,удирдуулсан
mongolian,left,зүүн
mongolian,leg,хөлөө
mongolian,length,урт
mongolian,less,бага
mongolian,let,зөвшөөрөх
mongolian,letter,бичиг
mongolian,level,түвшин
mongolian,lie,худал
mongolian,life,амьдрал
mongolian,lift,өргөгч
mongolian,light,гэрэл
mongolian,like,шиг
mongolian,line,мөр нь
mongolian,liquid,шингэн
mongolian,list,жагсаалт
mongolian,listen,сонсох
mongolian,little,бага
mongolian,live,амьдарч байна
mongolian,locate,олох
mongolian,log,гуалин
mongolian,lone,цорын ганц
mongolian,long,урт
mongolian,look,харах
mongolian,lost,алдагдсан
mongolian,lot,маш их
mongolian,loud,чанга
mongolian,love,хайр
mongolian,low,бага
mongolian,machine,машин
mongolian,made,хийсэн
mongolian,magnet,соронз
mongolian,main,үндсэн
mongolian,major,гол
mongolian,make,хийх
mongolian,man,хүн
mongolian,many,олон
mongolian,map,газрын зураг
mongolian,mark,тэмдэг
mongolian,market,зах зээлийн
mongolian,mass,олон нийтийн
mongolian,master,мастер
mongolian,match,хүсч байгаа эд зүйлс
mongolian,material,материал
mongolian,matter,асуудал
mongolian,may,болох
mongolian,me,намайг
mongolian,mean,гэсэн үг
mongolian,meant,гэсэн үг
mongolian,measure,хэмжих
mongolian,meat,мах
mongolian,meet,хангасан
mongolian,melody,аялгуу
mongolian,men,эрэгтэй
mongolian,metal,металл
mongolian,method,арга
mongolian,middle,дунд
mongolian,might,байж болох юм
mongolian,mile,милийн
mongolian,milk,сүү
mongolian,million,сая
mongolian,mind,оюун ухаан
mongolian,mine,уул уурхайн
mongolian,minute,минут
mongolian,miss,өнгөрөөх
mongolian,mix,холино
mongolian,modern,орчин үеийн
mongolian,molecule,молекул
mongolian,moment,мөч
mongolian,money,мөнгө
mongolian,month,сарын
mongolian,moon,сар
mongolian,more,дэлгэрэнгүй
mongolian,morning,өглөө
mongolian,most,хамгийн их
mongolian,mother,ээж нь
mongolian,motion,хөдөлгөөн
mongolian,mount,холбох
mongolian,mountain,уулын
mongolian,mouth,агшин
mongolian,move,алхам
mongolian,much,маш их
mongolian,multiply,үржүүлэх
mongolian,music,дуу хөгжим
mongolian,must,байх ёстой
mongolian,my,миний
mongolian,name,нэр
mongolian,nation,улс орон
mongolian,natural,байгалийн
mongolian,nature,мөн чанар
mongolian,near,ойролцоо
mongolian,necessary,шаардлагатай
mongolian,neck,хүзүү
mongolian,need,хэрэгтэй
mongolian,neighbor,хөрш
mongolian,never,хэзээ ч
mongolian,new,шинэ
mongolian,next,дараагийн
mongolian,night,шөнө
mongolian,nine,есөн
mongolian,no,ямар ч
mongolian,noise,дуу чимээ
mongolian,noon,үд
mongolian,nor,ч
mongolian,north,хойд
