language,english,vocabulary
azerbaijani,a,a
azerbaijani,able,edə
azerbaijani,about,haqqında
azerbaijani,above,bax
azerbaijani,act,akt
azerbaijani,add,əlavə etmək
azerbaijani,afraid,qorxur
azerbaijani,after,sonra
azerbaijani,again,yenidən
azerbaijani,against,qarşı
azerbaijani,age,əsr
azerbaijani,ago,əvvəl
azerbaijani,agree,razıyam
azerbaijani,air,hava
azerbaijani,all,bütün
azerbaijani,allow,imkan
azerbaijani,also,də
azerbaijani,always,həmişə
azerbaijani,am,am
azerbaijani,among,arasında
azerbaijani,an,bir
azerbaijani,and,və
azerbaijani,anger,hirs
azerbaijani,animal,heyvan
azerbaijani,answer,cavab
azerbaijani,any,hər hansı bir
azerbaijani,appear,görünür
azerbaijani,apple,alma
azerbaijani,are,var
azerbaijani,area,sahəsi
azerbaijani,arm,qol
azerbaijani,arrange,təşkil etmək
azerbaijani,arrive,gələcək
azerbaijani,art,incəsənət
azerbaijani,as,kimi
azerbaijani,ask,soruşmaq
azerbaijani,at,at
azerbaijani,atom,atom
azerbaijani,baby,baby
azerbaijani,back,geri
azerbaijani,bad,pis
azerbaijani,ball,top
azerbaijani,band,band
azerbaijani,bank,bank
azerbaijani,bar,bar
azerbaijani,base,baza
azerbaijani,basic,əsas
azerbaijani,bat,bat
azerbaijani,be,olmaq
azerbaijani,bear,daşıyırlar
azerbaijani,beat,döymək
azerbaijani,beauty,gözəllik
azerbaijani,bed,bed
azerbaijani,been,olmuşdur
azerbaijani,before,əvvəl
azerbaijani,began,başladı
azerbaijani,begin,başlamaq
azerbaijani,behind,arxasında
azerbaijani,believe,iman
azerbaijani,bell,zəng
azerbaijani,best,yaxşı
azerbaijani,better,yaxşı
azerbaijani,between,arasında
azerbaijani,big,böyük
azerbaijani,bird,quş
azerbaijani,bit,bit
azerbaijani,black,qara
azerbaijani,block,məhəllə
azerbaijani,blood,qan
azerbaijani,blow,zərbə
azerbaijani,blue,mavi
azerbaijani,board,board
azerbaijani,boat,qayıq
azerbaijani,body,bədən
azerbaijani,bone,sümük
azerbaijani,book,kitab
azerbaijani,born,anadan
azerbaijani,both,həm
azerbaijani,bottom,alt
azerbaijani,bought,alıb
azerbaijani,box,box
azerbaijani,boy,oğlan
azerbaijani,branch,filialı
azerbaijani,bread,çörək
azerbaijani,break,break
azerbaijani,bright,parlaq
azerbaijani,bring,gətirmək
azerbaijani,broad,geniş
azerbaijani,broke,qırdı
azerbaijani,brother,qardaşı
azerbaijani,brought,gətirdi
azerbaijani,brown,palıdı
azerbaijani,build,qurmaq
azerbaijani,burn,yandırmaq
azerbaijani,busy,məşğul
azerbaijani,but,lakin
azerbaijani,buy,almaq
azerbaijani,by,tərəfindən
azerbaijani,call,zəng edin
azerbaijani,came,gəldi
azerbaijani,camp,camp
azerbaijani,can,bilərsiniz
azerbaijani,capital,kapital
azerbaijani,captain,kapitan
azerbaijani,car,avtomobil
azerbaijani,card,kart
azerbaijani,care,qayğı
azerbaijani,carry,keçirmək
azerbaijani,case,hal
azerbaijani,cat,cat
azerbaijani,catch,tutmaq
azerbaijani,caught,tutdu
azerbaijani,cause,səbəb
azerbaijani,cell,mobil
azerbaijani,cent,sent
azerbaijani,center,mərkəzi
azerbaijani,century,əsr
azerbaijani,certain,müəyyən
azerbaijani,chair,kreslosu
azerbaijani,chance,şans
azerbaijani,change,dəyişiklik
azerbaijani,character,xarakter
azerbaijani,charge,ittiham
azerbaijani,chart,chart
azerbaijani,check,yoxlamaq
azerbaijani,chick,cücə
azerbaijani,chief,rəis
azerbaijani,child,uşaq
azerbaijani,children,uşaq
azerbaijani,choose,download
azerbaijani,chord,chord
azerbaijani,circle,circle
azerbaijani,city,şəhər
azerbaijani,claim,iddia
azerbaijani,class,sinif
azerbaijani,clean,təmiz
azerbaijani,clear,aydın
azerbaijani,climb,qalxma
azerbaijani,clock,saat
azerbaijani,close,yaxın
azerbaijani,clothe,geyindirin
azerbaijani,cloud,bulud
azerbaijani,coast,sahil
azerbaijani,coat,coat
azerbaijani,cold,soyuq
azerbaijani,collect,toplamaq
azerbaijani,colony,koloniya
azerbaijani,color,rəng
azerbaijani,column,sütun
azerbaijani,come,gəlmək
azerbaijani,common,ümumi
azerbaijani,company,şirkət
azerbaijani,compare,müqayisə etmək
azerbaijani,complete,tam
azerbaijani,condition,vəziyyəti
azerbaijani,connect,əlaqə
azerbaijani,consider,hesab
azerbaijani,consonant,samit
azerbaijani,contain,ehtiva
azerbaijani,continent,qitə
azerbaijani,continue,davam
azerbaijani,control,nəzarət
azerbaijani,cook,cook
azerbaijani,cool,sərin
azerbaijani,copy,surəti
azerbaijani,corn,qarğıdalı
azerbaijani,corner,künc
azerbaijani,correct,düzgün
azerbaijani,cost,qiymət
azerbaijani,cotton,pambıq
azerbaijani,could,bilər
azerbaijani,count,saymaq
azerbaijani,country,ölkə
azerbaijani,course,əlbəttə
azerbaijani,cover,qapaq
azerbaijani,cow,inək
azerbaijani,crease,bürüşmək
azerbaijani,create,yaratmaq
