language,english,vocabulary
hausa,a,wani
hausa,able,iya
hausa,about,game da
hausa,above,a sama
hausa,act,yi
hausa,add,add
hausa,afraid,ji tsoro
hausa,after,bayan
hausa,again,kuma
hausa,against,da
hausa,age,shekaru
hausa,ago,ago
hausa,agree,yarda
hausa,air,air
hausa,all,duk
hausa,allow,ƙyale
hausa,also,"har ila yau,"
hausa,always,ko da yaushe
hausa,am,am
hausa,among,a tsakanin
hausa,an,wani
hausa,and,da kuma
hausa,anger,fushi
hausa,animal,animal
hausa,answer,amsar
hausa,any,wani
hausa,appear,bayyana
hausa,apple,apple
hausa,are,suna
hausa,area,area
hausa,arm,hannu
hausa,arrange,shirya
hausa,arrive,isa
hausa,art,art
hausa,as,kamar yadda
hausa,ask,tambaye
hausa,at,a
hausa,atom,zarra
hausa,baby,baby
hausa,back,baya
hausa,bad,mummunan
hausa,ball,ball
hausa,band,band
hausa,bank,bank
hausa,bar,bar
hausa,base,tushe
hausa,basic,na asali
hausa,bat,bat
hausa,be,zama
hausa,bear,kai
hausa,beat,ta doke
hausa,beauty,kyakkyawa
hausa,bed,gado
hausa,been,kasance
hausa,before,kafin
hausa,began,ya fara
hausa,begin,za a fara
hausa,behind,baya
hausa,believe,"yi ĩmãni,"
hausa,bell,kararrawa
hausa,best,mafi
hausa,better,mafi alhẽri
hausa,between,tsakanin
hausa,big,big
hausa,bird,tsuntsu
hausa,bit,bit
hausa,black,black
hausa,block,block
hausa,blood,jini
hausa,blow,duka
hausa,blue,blue
hausa,board,hukumar
hausa,boat,jirgin ruwa
hausa,body,jiki
hausa,bone,kashi
hausa,book,littafi
hausa,born,haifaffe
hausa,both,duka
hausa,bottom,kasa
hausa,bought,sayi
hausa,box,akwatin
hausa,boy,yaro
hausa,branch,reshe
hausa,bread,gurasa
hausa,break,fasa
hausa,bright,haske
hausa,bring,kawo
hausa,broad,m
hausa,broke,karya
hausa,brother,brother
hausa,brought,kawo
hausa,brown,launin ruwan kasa
hausa,build,gina
hausa,burn,ƙona
hausa,busy,aiki
hausa,but,amma
hausa,buy,buy
hausa,by,by
hausa,call,kira
hausa,came,ya zo
hausa,camp,sansanin
hausa,can,iya
hausa,capital,babban birnin kasar
hausa,captain,kyaftin
hausa,car,car
hausa,card,sim
hausa,care,kula
hausa,carry,kawo
hausa,case,case
hausa,cat,cat
hausa,catch,kama
hausa,caught,kama
hausa,cause,sabili
hausa,cell,cell
hausa,cent,dari
hausa,center,cibiyar
hausa,century,karni
hausa,certain,wasu
hausa,chair,kujera
hausa,chance,dama
hausa,change,canji
hausa,character,character
hausa,charge,cajin
hausa,chart,ginshiƙi
hausa,check,duba
hausa,chick,chick
hausa,chief,shugaba
hausa,child,yaro
hausa,children,yara
hausa,choose,za i
hausa,chord,tsirkiya
hausa,circle,da’irar
hausa,city,city
hausa,claim,da’awar
hausa,class,class
hausa,clean,mai tsabta
hausa,clear,clear
hausa,climb,hau
hausa,clock,agogo
hausa,close,close
hausa,clothe,sa
hausa,cloud,girgije
hausa,coast,coast
hausa,coat,gashi
hausa,cold,sanyi
hausa,collect,tattara
hausa,colony,mallaka
hausa,color,launi
hausa,column,shafi
hausa,come,zo
hausa,common,na kowa
hausa,company,company
hausa,compare,kwatanta
hausa,complete,complete
hausa,condition,yanayin
hausa,connect,connect
hausa,consider,duba
hausa,consonant,baƙi
hausa,contain,dauke da
hausa,continent,nahiyar
hausa,continue,ci gaba
hausa,control,kula da
hausa,cook,dafa
hausa,cool,sanyi
hausa,copy,kofi
hausa,corn,masara
hausa,corner,kusurwa
hausa,correct,daidai
hausa,cost,cost
hausa,cotton,auduga
hausa,could,iya
hausa,count,count
hausa,country,country
hausa,course,hakika
hausa,cover,cover
hausa,cow,saniya
hausa,crease,crease
hausa,create,ƙirƙirar
hausa,crop,amfanin gona
hausa,cross,kuros
hausa,crowd,taron
hausa,cry,kira
hausa,current,yanzu
hausa,cut,yanke
hausa,dad,baba
hausa,dance,dance
hausa,danger,hadari
hausa,dark,dark
hausa,day,rana
hausa,dead,matattu
hausa,deal,da yawa
hausa,dear,masoyi
hausa,death,mutuwa
hausa,decide,yanke shawara
hausa,decimal,gidan goma
hausa,deep,zurfi
hausa,degree,digiri
hausa,depend,dogara
hausa,describe,bayyana
hausa,desert,hamada
hausa,design,zane
hausa,determine,ƙayyade
hausa,develop,ci gaba
hausa,dictionary,dictionary
hausa,did,ya yi
hausa,die,mutu
hausa,differ,bambanta
hausa,difficult,wuya
hausa,direct,kai tsaye
hausa,discuss,tattaunawa
hausa,distant,m
hausa,divide,raba
hausa,division,division
hausa,do,yi
hausa,doctor,likita
hausa,does,ya aikata
hausa,dog,kare
hausa,dollar,dollar
hausa,done,aka yi
hausa,don’t,kar ka
hausa,door,kofa
hausa,double,biyu
hausa,down,down
hausa,draw,zana
hausa,dream,mafarki
hausa,dress,dress
hausa,drink,sha
hausa,drive,tuƙa
hausa,drop,drop
hausa,dry,bushe
hausa,duck,duck
hausa,during,a lokacin
hausa,each,kowace
hausa,ear,kunnen
hausa,early,da wuri
hausa,earth,duniya
hausa,ease,’yanci
hausa,east,east
hausa,eat,ku ci
hausa,edge,baki
hausa,effect,sakamako
hausa,egg,kwai
hausa,eight,takwas
hausa,either,ko dai
hausa,electric,lantarki
hausa,element,kashi
hausa,else,kuma
hausa,end,karshen
hausa,enemy,maƙiyi
hausa,energy,makamashi
hausa,engine,engine
hausa,enough,isa
hausa,enter,shigar
hausa,equal,daidai
hausa,equate,danganta
hausa,especially,musamman
hausa,even,ko da
hausa,evening,maraice
hausa,event,taron
hausa,ever,taba
hausa,every,kowane
hausa,exact,exact
hausa,example,misali
hausa,except,sai dai
hausa,excite,ta da hankali
hausa,exercise,motsa jiki
hausa,expect,sa ran
