language,english,vocabulary
samoan,a,se
samoan,able,mafai
samoan,about,e uiga i
samoan,above,i luga
samoan,act,gaoioiga
samoan,add,faʻaopoopo
samoan,afraid,fefe
samoan,after,ina ua mavae
samoan,again,toe
samoan,against,faasaga i
samoan,age,tausaga
samoan,ago,ua mavae
samoan,agree,ioe
samoan,air,savili
samoan,all,uma
samoan,allow,faatagaina
samoan,also,foʻi
samoan,always,pea lava
samoan,am,te
samoan,among,ma
samoan,an,se
samoan,and,ma
samoan,anger,ita
samoan,animal,manu
samoan,answer,tali
samoan,any,se
samoan,appear,foliga mai
samoan,apple,apu
samoan,are,e
samoan,area,eria
samoan,arm,lima
samoan,arrange,faatulaga
samoan,arrive,taunuu
samoan,art,faiva
samoan,as,e pei
samoan,ask,fesili
samoan,at,i
samoan,atom,atomu
samoan,baby,tamameamea
samoan,back,tua
samoan,bad,leaga
samoan,ball,polo
samoan,band,au
samoan,bank,faletupe
samoan,bar,faleʻaiga
samoan,base,muli
samoan,basic,faavae
samoan,bat,peʻa
samoan,be,ona
samoan,bear,tuuina atu
samoan,beat,pa’ō
samoan,beauty,matagofie
samoan,bed,moega
samoan,been,sa
samoan,before,aʻo leʻi
samoan,began,amata
samoan,begin,amata
samoan,behind,tua
samoan,believe,talitonu
samoan,bell,logo
samoan,best,sili
samoan,better,sili
samoan,between,i le va o
samoan,big,tele
samoan,bird,manu
samoan,bit,fāsimea
samoan,black,lanu uliuli
samoan,block,pupuni
samoan,blood,toto
samoan,blow,agi
samoan,blue,lanu moaga
samoan,board,komiti
samoan,boat,vaʻa
samoan,body,tino
samoan,bone,ivi
samoan,book,tusi
samoan,born,fānau
samoan,both,uma e lua
samoan,bottom,muli
samoan,bought,faatauina
samoan,box,pusa
samoan,boy,tama
samoan,branch,lālā
samoan,bread,falaoa
samoan,break,mālōlō
samoan,bright,pupula
samoan,bring,aumai
samoan,broad,lautele
samoan,broke,malepe
samoan,brother,tuagane
samoan,brought,aumaia
samoan,brown,lanu enaena
samoan,build,fau
samoan,burn,mū
samoan,busy,pisi
samoan,but,ae
samoan,buy,faʻatau mai
samoan,by,i
samoan,call,valaʻau
samoan,came,mai
samoan,camp,togālauapi
samoan,can,mafai
samoan,capital,laumua
samoan,captain,kapeteni
samoan,car,taʻavale
samoan,card,pepa malō
samoan,care,tausiga
samoan,carry,ave
samoan,case,tulaga
samoan,cat,pusi
samoan,catch,puʻe
samoan,caught,maua
samoan,cause,ala
samoan,cell,potu
samoan,cent,pasene
samoan,center,nofoaga autu o
samoan,century,senituri
samoan,certain,nisi
samoan,chair,nofoa
samoan,chance,avanoa
samoan,change,liuga
samoan,character,uiga
samoan,charge,tau
samoan,chart,siata
samoan,check,siaki
samoan,chick,chick
samoan,chief,pule
samoan,child,tamaitiiti
samoan,children,fanau
samoan,choose,filifili
samoan,chord,kotu
samoan,circle,liʻo
samoan,city,aʻai
samoan,claim,āiā
samoan,class,vasega
samoan,clean,mamā
samoan,clear,manino
samoan,climb,aʻe
samoan,clock,uati
samoan,close,lata
samoan,clothe,faʻalāvalava
samoan,cloud,ao
samoan,coast,talafātai
samoan,coat,peleue
samoan,cold,mālūlū
samoan,collect,aoina
samoan,colony,kolone
samoan,color,lanu
samoan,column,pou
samoan,come,sau
samoan,common,masani
samoan,company,kamupani
samoan,compare,faʻatusatusa
samoan,complete,atoatoa
samoan,condition,tulaga
samoan,connect,sosoʻo
samoan,consider,mafaufau
samoan,consonant,kosonata
samoan,contain,o loo aofia ai
samoan,continent,konitineta
samoan,continue,faaauau pea
samoan,control,pule
samoan,cook,kuka
samoan,cool,sekia
