language,english,vocabulary
welsh,a,mae
welsh,able,gallu
welsh,about,tua
welsh,above,uchod
welsh,act,gweithredu
welsh,add,ychwanegu
welsh,afraid,ofn
welsh,after,ar ôl
welsh,again,eto
welsh,against,erbyn
welsh,age,oedran
welsh,ago,yn ôl
welsh,agree,cytuno
welsh,air,aer
welsh,all,gyd
welsh,allow,caniatáu
welsh,also,hefyd
welsh,always,bob amser
welsh,am,wyf
welsh,among,ymhlith
welsh,an,mae
welsh,and,a’r
welsh,anger,dicter
welsh,animal,anifail
welsh,answer,ateb
welsh,any,unrhyw
welsh,appear,ymddangos
welsh,apple,afal
welsh,are,yn
welsh,area,ardal
welsh,arm,braich
welsh,arrange,trefnu
welsh,arrive,cyrraedd
welsh,art,celf
welsh,as,fel
welsh,ask,gofyn
welsh,at,yn
welsh,atom,atom
welsh,baby,babi
welsh,back,yn ôl
welsh,bad,drwg
welsh,ball,pêl
welsh,band,mand
welsh,bank,banc
welsh,bar,bar
welsh,base,sylfaen
welsh,basic,sylfaenol
welsh,bat,ystlumod
welsh,be,fod yn
welsh,bear,arth
welsh,beat,guro
welsh,beauty,harddwch
welsh,bed,gwely
welsh,been,bod
welsh,before,cyn
welsh,began,dechreuodd
welsh,begin,dechrau
welsh,behind,y tu ôl i
welsh,believe,yn credu
welsh,bell,cloch
welsh,best,gorau
welsh,better,gwell
welsh,between,rhwng
welsh,big,mawr
welsh,bird,adar
welsh,bit,bit
welsh,black,du
welsh,block,bloc
welsh,blood,gwaed
welsh,blow,ergyd
welsh,blue,glas
welsh,board,bwrdd
welsh,boat,cwch
welsh,body,corff
welsh,bone,esgyrn
welsh,book,llyfr
welsh,born,anwyd
welsh,both,ddau
welsh,bottom,gwaelod
welsh,bought,brynwyd
welsh,box,blwch
welsh,boy,bachgen
welsh,branch,gangen
welsh,bread,bara
welsh,break,egwyl
welsh,bright,llachar
welsh,bring,dod â
welsh,broad,eang
welsh,broke,torrodd
welsh,brother,brawd
welsh,brought,dwyn
welsh,brown,brown
welsh,build,adeiladu
welsh,burn,llosgi
welsh,busy,brysur
welsh,but,ond
welsh,buy,prynu
welsh,by,gan
welsh,call,alwad
welsh,came,daeth
welsh,camp,gwersyll
welsh,can,gall
welsh,capital,cyfalaf
welsh,captain,capten
welsh,car,car
welsh,card,cerdyn
welsh,care,gofal
welsh,carry,cario
welsh,case,achos
welsh,cat,cath
welsh,catch,dal
welsh,caught,dal
welsh,cause,achos
welsh,cell,cell
welsh,cent,cant
welsh,center,canolfan
welsh,century,ganrif
welsh,certain,penodol
welsh,chair,gadeirydd
welsh,chance,cyfle
welsh,change,newid
welsh,character,cymeriad
welsh,charge,codi tâl
welsh,chart,siart
welsh,check,gwirio
welsh,chick,cyw
welsh,chief,prif
welsh,child,plentyn
welsh,children,plant
welsh,choose,dewis
welsh,chord,tant
welsh,circle,cylch
welsh,city,ddinas
welsh,claim,hawliad
welsh,class,dosbarth
welsh,clean,lân
welsh,clear,glir
welsh,climb,dringo
welsh,clock,cloc
welsh,close,agos
welsh,clothe,dilladu
welsh,cloud,cwmwl
welsh,coast,arfordir
welsh,coat,côt
welsh,cold,oer
welsh,collect,casglu
welsh,colony,nythfa
welsh,color,lliw
welsh,column,colofn
welsh,come,dod
welsh,common,gyffredin
welsh,company,cwmni
welsh,compare,cymharu
welsh,complete,cwblhau
welsh,condition,cyflwr
welsh,connect,cysylltu
welsh,consider,ystyried
welsh,consonant,cytseiniaid
welsh,contain,cynnwys
welsh,continent,cyfandir
welsh,continue,parhau
welsh,control,rheoli
welsh,cook,cogydd
welsh,cool,oer
welsh,copy,copi
welsh,corn,corn
welsh,corner,cornel
welsh,correct,gywir
welsh,cost,chost
welsh,cotton,cotwm
welsh,could,gallai
welsh,count,cyfrif
welsh,country,gwlad
welsh,course,cwrs
welsh,cover,clawr
welsh,cow,buwch
welsh,crease,cris
welsh,create,creu
welsh,crop,cnwd
welsh,cross,croesi
welsh,crowd,dorf
welsh,cry,crio
welsh,current,ar hyn o bryd
welsh,cut,torri
welsh,dad,dad
welsh,dance,dawns
welsh,danger,perygl
welsh,dark,tywyll
welsh,day,diwrnod
welsh,dead,marw
welsh,deal,delio
welsh,dear,annwyl
welsh,death,marwolaeth
welsh,decide,penderfynu
welsh,decimal,degol
welsh,deep,dwfn
welsh,degree,gradd
welsh,depend,dibynnu
welsh,describe,disgrifio
welsh,desert,anialwch
welsh,design,dylunio
welsh,determine,penderfynu
welsh,develop,datblygu
welsh,dictionary,geiriadur
welsh,did,wnaeth
welsh,die,marw
welsh,differ,yn wahanol
welsh,difficult,anodd
welsh,direct,uniongyrchol
welsh,discuss,trafod
welsh,distant,bell
welsh,divide,rhaniad
welsh,division,is-adran
welsh,do,wneud
welsh,doctor,meddyg
welsh,does,gwneud
welsh,dog,ci
welsh,dollar,doler
welsh,done,da
welsh,don’t,peidiwch â
welsh,door,drws
welsh,double,dwbl
welsh,down,i lawr
welsh,draw,tynnu
welsh,dream,freuddwyd
welsh,dress,gwisg
welsh,drink,diod
welsh,drive,gyriant
welsh,drop,gollwng
welsh,dry,sych
welsh,duck,hwyaden
welsh,during,yn ystod
welsh,each,pob un
welsh,ear,clust
welsh,early,gynnar
welsh,earth,ddaear
welsh,ease,leddfu
welsh,east,ddwyrain
welsh,eat,bwyta
welsh,edge,ymyl
welsh,effect,effaith
welsh,egg,wy
welsh,eight,wyth
welsh,either,naill ai
welsh,electric,trydan
welsh,element,elfen
welsh,else,arall
welsh,end,pen
welsh,enemy,gelyn
welsh,energy,ynni
welsh,engine,peiriant
