language,english,vocabulary
slovak,a,cesta
slovak,able,schopný
slovak,about,o
slovak,above,vyššie
slovak,act,akt
slovak,add,pridať
slovak,afraid,strach
slovak,after,po
slovak,again,znova
slovak,against,proti
slovak,age,vek
slovak,ago,pred
slovak,agree,súhlasiť
slovak,air,vzduch
slovak,all,všetky
slovak,allow,umožňujú
slovak,also,tiež
slovak,always,vždy
slovak,am,am
slovak,among,medzi
slovak,an,píla
slovak,and,a
slovak,anger,hnev
slovak,animal,zviera
slovak,answer,odpoveď
slovak,any,akýkoľvek
slovak,appear,sa objaví
slovak,apple,jablko
slovak,are,sú
slovak,area,oblasť
slovak,arm,paže
slovak,arrange,zariadiť
slovak,arrive,príjazd
slovak,art,umenie
slovak,as,as
slovak,ask,opýtať sa
slovak,at,na
slovak,atom,atóm
slovak,baby,dieťa
slovak,back,späť
slovak,bad,zlý
slovak,ball,guľa
slovak,band,kapela
slovak,bank,banka
slovak,bar,bar
slovak,base,základné
slovak,basic,základné
slovak,bat,bat
slovak,be,byť
slovak,bear,nesú
slovak,beat,poraziť
slovak,beauty,krása
slovak,bed,posteľ
slovak,been,bol
slovak,before,pred
slovak,began,začal
slovak,begin,začať
slovak,behind,za
slovak,believe,veriť
slovak,bell,zvonček
slovak,best,najlepšie
slovak,better,lepšia
slovak,between,medzi
slovak,big,veľký
slovak,bird,vták
slovak,bit,bit
slovak,black,čierna
slovak,block,blok
slovak,blood,krv
slovak,blow,rana
slovak,blue,modrá
slovak,board,doska
slovak,boat,loď
slovak,body,telo
slovak,bone,kosť
slovak,book,kniha
slovak,born,narodený
slovak,both,ako
slovak,bottom,spodný
slovak,bought,kúpil
slovak,box,eciálny
slovak,boy,chlapec
slovak,branch,pobočka
slovak,bread,chlieb
slovak,break,prestávka
slovak,bright,svetlý
slovak,bring,priniesť
slovak,broad,široký
slovak,broke,zlomil
slovak,brother,brat
slovak,brought,priniesol
slovak,brown,hnedá
slovak,build,stavať
slovak,burn,horieť
slovak,busy,zaneprázdnený
slovak,but,ale
slovak,buy,kúpiť
slovak,by,od
slovak,call,volanie
slovak,came,prišiel
slovak,camp,tábor
slovak,can,moci
slovak,capital,kapitál
slovak,captain,kapitán
slovak,car,auto
slovak,card,karta
slovak,care,starostlivosť
slovak,carry,niesť
slovak,case,puzdro
slovak,cat,mačka
slovak,catch,úlovok
slovak,caught,chytil
slovak,cause,príčina
slovak,cell,bunka
slovak,cent,centov
slovak,center,centrum
slovak,century,storočia
slovak,certain,isté
