language,english,vocabulary
maori,a,a
maori,able,taea
maori,about,e pā ana ki
maori,above,i runga
maori,act,mahi
maori,add,tāpiri i
maori,afraid,wehi
maori,after,i muri i
maori,again,ano
maori,against,ki
maori,age,tau
maori,ago,i ma’iri a’e nei
maori,agree,whakaae
maori,air,hau
maori,all,katoa
maori,allow,tukua
maori,also,hoki
maori,always,tonu
maori,am,ahau
maori,among,i roto i
maori,an,he
maori,and,ka
maori,anger,riri
maori,animal,kararehe
maori,answer,ka whakahoki
maori,any,tetahi
maori,appear,puta
maori,apple,aporo
maori,are,ko
maori,area,rohe
maori,arm,ringa
maori,arrange,whakarite
maori,arrive,tae
maori,art,koe
maori,as,rite
maori,ask,ui
maori,at,i
maori,atom,ngota
maori,baby,te tamaiti
maori,back,hoki
maori,bad,kino
maori,ball,pōro i
maori,band,pēne
maori,bank,pēke
maori,bar,pae
maori,base,turanga
maori,basic,taketake
maori,bat,pekapeka
maori,be,kia
maori,bear,e mau
maori,beat,whiua
maori,beauty,ataahua
maori,bed,moenga
maori,been,kua
maori,before,i mua i
maori,began,ka timata
maori,begin,timata
maori,behind,ki muri
maori,believe,te whakapono
maori,bell,pere
maori,best,pai
maori,better,pai
maori,between,i waenganui i
maori,big,nui
maori,bird,manu
maori,bit,moka
maori,black,mangu
maori,block,poraka
maori,blood,toto
maori,blow,pupuhi
maori,blue,puru
maori,board,poari
maori,boat,kaipuke
maori,body,tinana
maori,bone,wheua
maori,book,pukapuka
maori,born,matamua
maori,both,e rua
maori,bottom,raro
maori,bought,hokona
maori,box,pouaka
maori,boy,tamaiti
maori,branch,peka
maori,bread,taro
maori,break,break
maori,bright,kanapa
maori,bring,kawea
maori,broad,whanui
maori,broke,whawhati
maori,brother,teina
maori,brought,kawea
maori,brown,parauri
maori,build,hanga
maori,burn,tahu
maori,busy,pukumahi
maori,but,engari
maori,buy,hoko
maori,by,by
maori,call,karanga
maori,came,haere mai
maori,camp,puni
maori,can,taea e
maori,capital,whakapaipai
maori,captain,rangatira
maori,car,motokā
maori,card,kāri
maori,care,tiaki
maori,carry,kawe
maori,case,take
maori,cat,ngeru
maori,catch,hao
maori,caught,mau
maori,cause,take
maori,cell,pūtau
maori,cent,ōrau
maori,center,te pokapū
maori,century,rau
maori,certain,etahi
maori,chair,heamana
maori,chance,tupono
maori,change,huringa
maori,character,pūāhua
maori,charge,he ki atu tenei
maori,chart,tūtohi
maori,check,taki
maori,chick,pīpī
maori,chief,rangatira
maori,child,tamaiti
maori,children,tamariki
maori,choose,te whiriwhiri
maori,chord,chord
maori,circle,porowhita
maori,city,pa
maori,claim,kerēme
maori,class,te piha
maori,clean,ma
maori,clear,mārama
maori,climb,piki
maori,clock,karaka
maori,close,tata
maori,clothe,e kakahu ana io
maori,cloud,kapua
maori,coast,rohe
maori,coat,koti
maori,cold,matao
maori,collect,kohikohi
maori,colony,koroni
maori,color,te tae
maori,column,tīwae
maori,come,haere mai
maori,common,noa
maori,company,kamupene
maori,compare,whakatairite i
maori,complete,oti
maori,condition,huru
maori,connect,hono
maori,consider,whakaaro
maori,consonant,orokati
maori,contain,kei roto i
maori,continent,fenua
maori,continue,tonu
maori,control,mana
maori,cook,tuari
maori,cool,hauhautanga
maori,copy,tārua
maori,corn,witi
maori,corner,kokonga
maori,correct,tika
maori,cost,utu
maori,cotton,miro
maori,could,taea
maori,count,tatau
maori,country,whenua
maori,course,akoranga
maori,cover,cover
maori,cow,kau
maori,crease,pae
maori,create,te waihanga
maori,crop,hua
maori,cross,whakawhiti
maori,crowd,mano
maori,cry,karanga
maori,current,o nāianei
maori,cut,tapahia
maori,dad,dad
maori,dance,kanikani
maori,danger,mōrearea
maori,dark,pouri
maori,day,ra
maori,dead,mate
maori,deal,mahi
maori,dear,aroha
maori,death,te mate
maori,decide,whakatau
maori,decimal,ira
maori,deep,hohonu
maori,degree,tohu
maori,depend,whakawhirinaki
maori,describe,whakaahua
maori,desert,koraha
maori,design,hoahoa
maori,determine,whakatau
maori,develop,whakawhanake
maori,dictionary,papakupu
maori,did,i mea ai
maori,die,mate
maori,differ,rerekē
maori,difficult,uaua
maori,direct,tika
maori,discuss,te matapaki i
maori,distant,tawhiti
maori,divide,wehenga
maori,division,te wehenga
maori,do,te mahi
maori,doctor,tākuta
maori,does,meatia e
maori,dog,kuri
maori,dollar,tāra
maori,done,mea ai
maori,don’t,te mahi e kore e
maori,door,tatau
maori,double,rua
maori,down,ki raro
maori,draw,te utu
maori,dream,moe
maori,dress,kākahu
maori,drink,inu
maori,drive,puku
maori,drop,maturuturu
maori,dry,maroke
maori,duck,pārera
maori,during,i roto i
maori,each,ia
maori,ear,taringa
maori,early,wawe
maori,earth,te whenua
maori,ease,mamatanga
maori,east,rawhiti
maori,eat,kai
maori,edge,mata
maori,effect,pānga
maori,egg,hua
maori,eight,e waru
maori,either,rānei
maori,electric,hiko
maori,element,huānga
maori,else,atu
maori,end,mutunga
maori,enemy,hoariri
maori,energy,pūngao
maori,engine,pūkaha
maori,enough,nui
maori,enter,tomo
maori,equal,rite
maori,equate,whakaōrite i
maori,especially,rawa
maori,even,ara
maori,evening,ahiahi
maori,event,takahanga
maori,ever,ake
maori,every,nga
maori,exact,tangohia
maori,example,tauira
maori,except,ki te kahore
maori,excite,tokomauri
maori,exercise,mahi
maori,expect,e ti’aturi
maori,experience,wheako
maori,experiment,whakamātau
maori,eye,kanohi
maori,face,kanohi
maori,fact,meka
maori,fair,ataahua
maori,fall,hinga
maori,family,whānau
maori,famous,rongonui
maori,far,tawhiti
maori,farm,pāmu
maori,fast,nohopuku
maori,fat,te ngako
maori,father,papa
maori,favor,kia paingia
maori,fear,wehi
maori,feed,kai
maori,feel,ite
maori,feet,waewae
maori,fell,hinga
maori,felt,ua
maori,few,torutoru
maori,field,mara
maori,fig,piki
maori,fight,whawhai
maori,figure,ahua
maori,fill,whakakiia e
maori,final,whakamutunga
maori,find,kitea
maori,fine,pai
maori,finger,maihao
maori,finish,whakaoti
maori,fire,te ahi
maori,first,tuatahi
maori,fish,ika
maori,fit,uru
maori,five,e rima
maori,flat,flat
maori,floor,papa
maori,flow,rere
maori,flower,puawai
maori,fly,rere
maori,follow,te whai
maori,food,kai
maori,foot,waewae
maori,for,hoki
maori,force,kaha
maori,forest,ngahere
maori,form,puka
maori,forward,whakamua
maori,found,kitea
maori,four,e wha
maori,fraction,hautanga
maori,free,noa
maori,fresh,hou
maori,friend,hoa
maori,from,mei
maori,front,mua
maori,fruit,hua
maori,full,tonu
maori,fun,pārekareka
maori,game,game
maori,garden,kari
maori,gas,hau
maori,gather,kohikohi
maori,gave,i hoatu
maori,general,whānui
maori,gentle,ngawari
maori,get,whiwhi
