language,english,vocabulary
polish,a,ciągnąć
polish,able,zdolny
polish,about,o
polish,above,powyżej
polish,act,akt
polish,add,dodać
polish,afraid,boi
polish,after,później
polish,again,ponownie
polish,against,przed
polish,age,wiek
polish,ago,temu
polish,agree,zgadzam się
polish,air,powietrze
polish,all,wszystko
polish,allow,dopuszczać
polish,also,również
polish,always,zawsze
polish,am,am
polish,among,między
polish,an,próba
polish,and,i
polish,anger,złość
polish,animal,zwierząt
polish,answer,odpowiedź
polish,any,dowolny
polish,appear,pojawiają się
polish,apple,jabłko
polish,are,są
polish,area,obszar
polish,arm,ramię
polish,arrange,zorganizować
polish,arrive,przyjazd
polish,art,sztuka
polish,as,jak
polish,ask,zapytaj
polish,at,w
polish,atom,atom
polish,baby,dziecko
polish,back,z powrotem
polish,bad,zły
polish,ball,piłka
polish,band,zespół
polish,bank,bank
polish,bar,bar
polish,base,podstawa
polish,basic,podstawowy
polish,bat,nietoperz
polish,be,być
polish,bear,niedźwiedź
polish,beat,pokonać
polish,beauty,urody
polish,bed,łóżko
polish,been,było
polish,before,przed
polish,began,rozpoczął
polish,begin,zacząć
polish,behind,za
polish,believe,wierzyć
polish,bell,dzwon
polish,best,najlepszy
polish,better,lepiej
polish,between,między
polish,big,duży
polish,bird,ptaka
polish,bit,kawałek
polish,black,czarny
polish,block,blok
polish,blood,krwi
polish,blow,cios
polish,blue,niebieski
polish,board,wyżywienie
polish,boat,łódź
polish,body,ciało
polish,bone,kości
polish,book,książka
polish,born,urodzony
polish,both,zarówno
polish,bottom,dolny
polish,bought,kupiony
polish,box,skrzynka
polish,boy,chłopiec
polish,branch,gałęzi
polish,bread,chleb
polish,break,przerwa
polish,bright,jasny
polish,bring,przynieść
polish,broad,szeroki
polish,broke,złamał
polish,brother,brat
polish,brought,wniesiona
polish,brown,brązowy
polish,build,budować
polish,burn,palić
polish,busy,zajęty
polish,but,ale
polish,buy,kupić
polish,by,przez
polish,call,wezwanie
polish,came,spokojnie
polish,camp,obóz
polish,can,puszka
polish,capital,kapitał
polish,captain,kapitan
polish,car,samochód
polish,card,karta
polish,care,opieka
polish,carry,nieść
polish,case,sprawa
polish,cat,kot
polish,catch,catch
polish,caught,złapany
polish,cause,przyczyna
polish,cell,komórek
polish,cent,centów
polish,center,centrum
polish,century,wiek
polish,certain,pewny
polish,chair,krzesło
polish,chance,szansa
polish,change,zmiana
polish,character,znaków
polish,charge,naładować
polish,chart,wykres
polish,check,sprawdź
polish,chick,pisklę
polish,chief,szef
polish,child,dziecko
polish,children,dzieci
polish,choose,wybrać
polish,chord,akord
polish,circle,krąg
polish,city,miasto
polish,claim,oświadczenie
polish,class,klasa
polish,clean,czyste
polish,clear,jasne
polish,climb,wznoszenia
polish,clock,zegary
polish,close,blisko
polish,clothe,odziać
polish,cloud,chmura
polish,coast,wybrzeże
polish,coat,płaszcz
polish,cold,zimno
polish,collect,zbierać
polish,colony,kolonia
polish,color,kolor
polish,column,kolumna
polish,come,przyjść
polish,common,wspólny
polish,company,firma
polish,compare,porównanie
polish,complete,pełna
polish,condition,stan
polish,connect,podłącz
polish,consider,rozważać
polish,consonant,spółgłoska
polish,contain,zawierają
polish,continent,kontynent
polish,continue,dalej
polish,control,kontrola
polish,cook,kucharz
polish,cool,chłodny
polish,copy,kopia
polish,corn,kukurydza
polish,corner,narożnik
polish,correct,poprawny
polish,cost,koszt
polish,cotton,bawełna
polish,could,może
polish,count,liczyć
polish,country,kraj
polish,course,oczywiście
polish,cover,okładka
polish,cow,krowa
polish,crease,marszczyć
polish,create,stworzenia
polish,crop,upraw
polish,cross,krzyż
polish,crowd,tłum
polish,cry,krzyk
polish,current,aktualny
polish,cut,cięcie
polish,dad,tata
polish,dance,taniec
polish,danger,niebezpieczeństwo
polish,dark,ciemny
polish,day,dzień
polish,dead,martwy
polish,deal,sprawa
polish,dear,drogi
polish,death,śmierć
polish,decide,zdecydować
polish,decimal,dziesiętny
polish,deep,głęboko
polish,degree,stopień
polish,depend,zależy
polish,describe,opisania
polish,desert,pustynia
polish,design,projekt
polish,determine,określenia
polish,develop,rozwijać
polish,dictionary,słownik
polish,did,nie
polish,die,śmierć
polish,differ,różnią
polish,difficult,trudne
polish,direct,bezpośrednie
polish,discuss,omówić
polish,distant,odległy
polish,divide,podzielić
polish,division,podział
polish,do,zrobić
polish,doctor,lekarz
polish,does,nie
polish,dog,pies
polish,dollar,dolar
polish,done,gotowe
polish,don’t,nie
polish,door,drzwi
polish,double,podwójne
polish,down,w dół
polish,draw,rysować
