language,english,vocabulary
romanian,a,o
romanian,able,capabil
romanian,about,despre
romanian,above,de mai sus
romanian,act,act
romanian,add,adăuga
romanian,afraid,speriat
romanian,after,după
romanian,again,din nou
romanian,against,împotriva
romanian,age,vârstă
romanian,ago,în urmă
romanian,agree,acord
romanian,air,aer
romanian,all,toate
romanian,allow,permite
romanian,also,"de asemenea,"
romanian,always,întotdeauna
romanian,am,sunt
romanian,among,printre
romanian,an,o
romanian,and,și
romanian,anger,furie
romanian,animal,animal
romanian,answer,răspuns
romanian,any,orice
romanian,appear,apărea
romanian,apple,măr
romanian,are,sunt
romanian,area,zona
romanian,arm,braț
romanian,arrange,aranja
romanian,arrive,ajunge
romanian,art,artă
romanian,as,ca
romanian,ask,cere
romanian,at,la
romanian,atom,atomul
romanian,baby,copil
romanian,back,înapoi
romanian,bad,rău
romanian,ball,bilă
romanian,band,band
romanian,bank,bancă
romanian,bar,bar
romanian,base,de bază
romanian,basic,de bază
romanian,bat,liliac
romanian,be,fie
romanian,bear,poartă
romanian,beat,bate
romanian,beauty,frumusețe
romanian,bed,pat
romanian,been,fost
romanian,before,înainte
romanian,began,început
romanian,begin,începe
romanian,behind,în spatele
romanian,believe,cred
romanian,bell,clopot
romanian,best,cel mai bun
romanian,better,mai bine
romanian,between,între
romanian,big,mare
romanian,bird,pasăre
romanian,bit,bit
romanian,black,negru
romanian,block,bloc
romanian,blood,sânge
romanian,blow,lovitură
romanian,blue,albastru
romanian,board,bord
romanian,boat,barcă
romanian,body,corp
romanian,bone,os
romanian,book,carte
romanian,born,născut
romanian,both,atât
romanian,bottom,de jos
romanian,bought,cumpărat
romanian,box,cutie
romanian,boy,băiat
romanian,branch,ramură
romanian,bread,pâine
romanian,break,pauză
romanian,bright,luminos
romanian,bring,aduce
romanian,broad,larg
romanian,broke,rupt
romanian,brother,fratele
romanian,brought,adus
romanian,brown,maro
romanian,build,construi
romanian,burn,arde
romanian,busy,ocupat
romanian,but,dar
romanian,buy,cumpăra
romanian,by,de
romanian,call,apel
romanian,came,a venit
romanian,camp,tabără
romanian,can,poate
romanian,capital,de capital
romanian,captain,căpitan
romanian,car,masina
romanian,card,carte
romanian,care,îngrijire
romanian,carry,efectueze
romanian,case,caz
romanian,cat,pisică
romanian,catch,captură
romanian,caught,prins
romanian,cause,cauza
romanian,cell,celulă
romanian,cent,sută
romanian,center,centru
romanian,century,secol
romanian,certain,sigur
romanian,chair,scaun
romanian,chance,șansă
romanian,change,schimbare
romanian,character,caracter
romanian,charge,încărca
romanian,chart,diagramă
romanian,check,verifica
romanian,chick,pui
romanian,chief,șef
romanian,child,copil
romanian,children,copii
romanian,choose,alege
romanian,chord,coardă
romanian,circle,cerc
romanian,city,oraș
romanian,claim,revendicare
romanian,class,clasă
romanian,clean,curat
romanian,clear,clar
romanian,climb,urcare
romanian,clock,ceas
romanian,close,aproape
romanian,clothe,îmbrăca
romanian,cloud,nor
romanian,coast,coasta
romanian,coat,strat
romanian,cold,rece
romanian,collect,colecta
romanian,colony,colonie
romanian,color,culoare
romanian,column,coloana
romanian,come,vin
romanian,common,comun
romanian,company,compania
romanian,compare,compara
romanian,complete,complet
romanian,condition,condiție
romanian,connect,conecta
romanian,consider,ia în considerare
romanian,consonant,consoană
romanian,contain,conțin
romanian,continent,continentului
romanian,continue,continua
romanian,control,de control
romanian,cook,bucătar
romanian,cool,rece
romanian,copy,copie
romanian,corn,porumb
romanian,corner,colț
romanian,correct,corect
romanian,cost,costul
romanian,cotton,bumbac
romanian,could,ar putea
romanian,count,conta
romanian,country,țară
romanian,course,curs
romanian,cover,capac
romanian,cow,vacă
romanian,crease,cutelor
romanian,create,crea
romanian,crop,cultură
romanian,cross,cruce
romanian,crowd,mulțime
romanian,cry,strigăt
romanian,current,curent
romanian,cut,cut
romanian,dad,tata
romanian,dance,dans
romanian,danger,pericol
romanian,dark,întuneric
romanian,day,zi
romanian,dead,mort
romanian,deal,afacere
romanian,dear,draga
romanian,death,moarte
romanian,decide,decidă
romanian,decimal,zecimal
romanian,deep,adânc
romanian,degree,grad
romanian,depend,depinde
romanian,describe,descrie
romanian,desert,deșert
romanian,design,proiectare
romanian,determine,determina
