language,english,vocabulary
latin,a,a
latin,able,potest
latin,about,de
latin,above,supra
latin,act,"actum,"
latin,add,addunt
latin,afraid,timere
latin,after,postquam
latin,again,rursus
latin,against,contra
latin,age,saeculi
latin,ago,ago
latin,agree,conveniunt
latin,air,"aer,"
latin,all,omnes
latin,allow,sino
latin,also,etiam
latin,always,semper
latin,am,sum
latin,among,in
latin,an,an
latin,and,et
latin,anger,iratus
latin,animal,pecus
latin,answer,"dicendum,"
latin,any,aliqua
latin,appear,appareant
latin,apple,pupillam
latin,are,"sunt,"
latin,area,area
latin,arm,brachium
latin,arrange,"disponere,"
latin,arrive,perveniunt
latin,art,art
latin,as,ut
latin,ask,quaeris
latin,at,at
latin,atom,atom
latin,baby,praesent
latin,back,rursus
latin,bad,malum
latin,ball,"pila,"
latin,band,cohors
latin,bank,ripam
latin,bar,bar
latin,base,basi
latin,basic,prima
latin,bat,biblia
latin,be,esse
latin,bear,ferre
latin,beat,percute
latin,beauty,pulchritudo
latin,bed,cubili
latin,been,fuit
latin,before,antequam
latin,began,coeperunt
latin,begin,incipe
latin,behind,"retro,"
latin,believe,credere
latin,bell,tintinnabulum
latin,best,optimum
latin,better,melius
latin,between,inter
latin,big,magnum
latin,bird,avem
latin,bit,aliquam
latin,black,nigrum
latin,block,clausus
latin,blood,"sanguis,"
latin,blow,ictus
latin,blue,hyacintho
latin,board,tabulam
latin,boat,navicula
latin,body,"corpus,"
latin,bone,osse
latin,book,liber
latin,born,"natus,"
latin,both,et
latin,bottom,"imo,"
latin,bought,emptum
latin,box,box
latin,boy,"puer,"
latin,branch,ramum
latin,bread,panem
latin,break,aspiret
latin,bright,splendidum
latin,bring,adducet
latin,broad,"lata,"
latin,broke,"fregit,"
latin,brother,"frater,"
latin,brought,adduxerunt
latin,brown,brunneis
latin,build,ædificabis
latin,burn,comburet
latin,busy,occupatus
latin,but,sed
latin,buy,emptum
latin,by,by
latin,call,call
latin,came,factum
latin,camp,castra
latin,can,potest
latin,capital,capitale
latin,captain,dux
latin,car,car
latin,card,pecto
latin,care,"cura,"
latin,carry,ferte
latin,case,ita
latin,cat,cat
latin,catch,captiones
latin,caught,captus
latin,cause,"causa,"
latin,cell,cell
latin,cent,cent
latin,center,centrum
latin,century,century
latin,certain,quaedam
latin,chair,cathedra
latin,chance,forte
latin,change,mutatio
latin,character,character
latin,charge,testificor
latin,chart,cursus
latin,check,reprehendo
latin,chick,pullus
latin,chief,princeps
latin,child,puer
latin,children,filii
latin,choose,elige
latin,chord,chorda
latin,circle,circulus
latin,city,urbem
latin,claim,clamium
latin,class,class
latin,clean,mundi
latin,clear,"patet,"
latin,climb,ascenditur
latin,clock,horologium
latin,close,proxime
latin,clothe,induere
latin,cloud,"nubes,"
latin,coast,litore
latin,coat,tunica
latin,cold,"frigus,"
latin,collect,colligunt
latin,colony,coloniam
latin,color,colorem
latin,column,column
latin,come,venit
latin,common,commune
latin,company,comitatu
latin,compare,compare
latin,complete,completum
latin,condition,condicionis
latin,connect,pertinent
latin,consider,considerate
latin,consonant,consonans
latin,contain,"continent,"
latin,continent,"continentem,"
latin,continue,perseverant
latin,control,imperium
latin,cook,cocus
latin,cool,frigus
latin,copy,rescriptum
latin,corn,"frumentum,"
latin,corner,anguli
latin,correct,recte
latin,cost,cost
latin,cotton,bombicis
latin,could,potuit
latin,count,numerabitis
latin,country,patriae
latin,course,scilicet
latin,cover,cover
latin,cow,vitulus
latin,crease,rimula
latin,create,partum
latin,crop,"seges,"
latin,cross,transire
latin,crowd,"turba,"
latin,cry,clamor
latin,current,current
latin,cut,sectis
latin,dad,pater
latin,dance,chorea
latin,danger,"periculum,"
latin,dark,obscuro
latin,day,"die,"
latin,dead,"mortuus,"
latin,deal,multum
latin,dear,"carissimi,"
latin,death,mortem
latin,decide,decernere
latin,decimal,decimales
latin,deep,abyssus
latin,degree,gradum
latin,depend,ex
latin,describe,describere
latin,desert,deserto
latin,design,consilium
latin,determine,statuere
latin,develop,evolvere
latin,dictionary,dictionary
latin,did,feceruntque
latin,die,mortuus
latin,differ,"differunt,"
latin,difficult,difficile
latin,direct,dirige
latin,discuss,disputant
latin,distant,distant
latin,divide,divide
latin,division,divisione
latin,do,facite
latin,doctor,medicus
latin,does,quod
latin,dog,canem
latin,dollar,pupa
latin,done,factum
latin,don’t,non
latin,door,ostium
latin,double,duplex
latin,down,descendit
latin,draw,hauriret
latin,dream,somniatis
latin,dress,habitus
latin,drink,potum
latin,drive,coegi
latin,drop,concrescunt
latin,dry,siccum
latin,duck,"anas,"
latin,during,per
latin,each,quisque
latin,ear,aurem
latin,early,mane
latin,earth,"terra,"
latin,ease,relevare
latin,east,orientem
latin,eat,manducare
latin,edge,ore
latin,effect,effectus
latin,egg,ovum
latin,eight,"octo,"
latin,either,aut
latin,electric,electrica
latin,element,aliquid
latin,else,aliud
latin,end,finem
latin,enemy,hostem
latin,energy,navitas
latin,engine,engine
latin,enough,sufficit
latin,enter,intrant
latin,equal,aequales
latin,equate,aequat
latin,especially,maxime
latin,even,etiam
latin,evening,ad vesperum
latin,event,eventus
latin,ever,in perpetuum
latin,every,omnis
latin,exact,exactam
latin,example,exemplum
latin,except,nisi
latin,excite,"excitant,"
latin,exercise,exercitium
latin,expect,sperare
latin,experience,"experientiam,"
latin,experiment,experimento
latin,eye,oculus
latin,face,faciem
latin,fact,eo
latin,fair,pulchrae
latin,fall,ceciderit
latin,family,familia
latin,famous,celebre
latin,far,tantum
latin,farm,fundum
latin,fast,"ieiunium,"
latin,fat,adipem
latin,father,"pater,"
latin,favor,gratiam
latin,fear,timore
latin,feed,pascuntur
latin,feel,sentio
latin,feet,"pedes,"
latin,fell,cecidit
latin,felt,sensi
latin,few,pauci
latin,field,"agro,"
latin,fig,fig
latin,fight,pugna
latin,figure,"figura,"
latin,fill,imple
latin,final,ultima
latin,find,invenies
latin,fine,postremo
latin,finger,digitus
latin,finish,peroratum
latin,fire,"ignis,"
latin,first,prima
latin,fish,"pisces,"
latin,fit,apta
latin,five,"quinque,"
latin,flat,flat
latin,floor,pavimentum
latin,flow,influunt
latin,flower,flos
latin,fly,fuge
latin,follow,sequitur
latin,food,cibum
latin,foot,pede
latin,for,nam
latin,force,vi
latin,forest,saltus
latin,form,"forma,"
latin,forward,et deinceps
latin,found,invenit
latin,four,"quatuor,"
latin,fraction,fractionem
latin,free,absque
latin,fresh,recentes
latin,friend,amicitia
latin,from,de
latin,front,ante
latin,fruit,fructus
latin,full,pleni
latin,fun,fun
latin,game,ludum
latin,garden,hortum
latin,gas,vestibulum
latin,gather,congregate
latin,gave,deditque
latin,general,generalis
latin,gentle,mitis
latin,get,adepto
latin,girl,puella
latin,give,dabit
latin,glad,gavisus
latin,glass,vitro
latin,go,"vade,"
latin,gold,"aurum,"
latin,gone,abiit
latin,good,"bonum,"
latin,got,obtinuit
latin,govern,regunt
latin,grand,magnificum
latin,grass,fœnum
latin,gray,gray
latin,great,magna
latin,green,viridem
latin,grew,crevit
latin,ground,"terra,"
latin,group,group
latin,grow,crescat
latin,guess,suspicor
latin,guide,dirige
latin,gun,gun
latin,had,quod
latin,hair,capillum
latin,half,dimidiam
latin,hand,manibus
latin,happen,fieri
latin,happy,beati
latin,hard,difficile
latin,has,habet
latin,hat,hat
latin,have,habent
latin,he,ipse
latin,head,"caput,"
latin,hear,audite
latin,heard,audivit
latin,heart,cor
latin,heat,calor
latin,heavy,magna
latin,held,posside
latin,help,adiuva
latin,her,eius
latin,here,hic
latin,high,princeps
latin,hill,tumulus
latin,him,eo
latin,his,eius
latin,history,rerum
latin,hit,ictus
latin,hold,tenent
latin,hole,"violet,"
latin,home,domum
latin,hope,spero
latin,horse,equo
latin,hot,calidum
latin,hour,"hora,"
latin,house,domus
latin,how,quam
latin,huge,ingenti
latin,human,hominis
latin,hundred,centum
latin,hunt,hunt
latin,hurry,festinate
latin,i,sum
latin,ice,"glaciem,"
latin,idea,idea
latin,if,si
latin,imagine,imaginari
latin,in,in
latin,inch,inch
latin,include,comprehendo
latin,indicate,indica
latin,industry,industria
latin,insect,insect
latin,instant,instant
latin,instrument,"instrumentum,"
latin,interest,interest
latin,invent,confingunt
latin,iron,"ferrum,"
latin,is,est
latin,island,"insulam,"
latin,it,quod
latin,job,officium
latin,join,iungere
latin,joy,"gaudium,"
latin,jump,salire
latin,just,iustus
latin,keep,custodi
latin,kept,custodivit
latin,key,key
latin,kill,occides
