language,english,vocabulary
georgian,a,საკვები
georgian,able,შეუძლია
georgian,about,შესახებ
georgian,above,ზემოთ
georgian,act,აქტის
georgian,add,რჩეულებში
georgian,afraid,ეშინია
georgian,after,შემდეგ
georgian,again,ერთხელ
georgian,against,წინააღმდეგ
georgian,age,ასაკი
georgian,ago,ჯერ
georgian,agree,ვეთანხმები
georgian,air,საჰაერო
georgian,all,ყველა
georgian,allow,საშუალებას
georgian,also,ასევე
georgian,always,ყოველთვის
georgian,am,საათიდან
georgian,among,შორის
georgian,an,ითამაშეთ
georgian,and,და
georgian,anger,რისხვა
georgian,animal,ცხოველთა
georgian,answer,პასუხი
georgian,any,ნებისმიერი
georgian,appear,"როგორც ჩანს,"
georgian,apple,ვაშლის
georgian,are,არის
georgian,area,ფართი
georgian,arm,ხელის
georgian,arrange,მოაწყოს
georgian,arrive,ჩამოვა
georgian,art,არტ
georgian,as,როგორც
georgian,ask,ითხოვენ
georgian,at,ზე
georgian,atom,ატომის
georgian,baby,ბავშვი
georgian,back,უკან
georgian,bad,ცუდი
georgian,ball,ბურთი
georgian,band,ბენდი
georgian,bank,ბანკი
georgian,bar,ბარი
georgian,base,ბაზა
georgian,basic,ძირითადი
georgian,bat,აღება
georgian,be,იყოს
georgian,bear,დათვი
georgian,beat,სცემეს
georgian,beauty,სილამაზის
georgian,bed,საწოლის
georgian,been,უკვე
georgian,before,ადრე
georgian,began,დაიწყო
georgian,begin,დაიწყოს
georgian,behind,უკან
georgian,believe,"მჯერა,"
georgian,bell,ბელი
georgian,best,საუკეთესო
georgian,better,უკეთესი
georgian,between,შორის
georgian,big,დიდი
georgian,bird,ფრინველი
georgian,bit,ბიტიანი
georgian,black,შავი
georgian,block,ბლოკი
georgian,blood,სისხლის
georgian,blow,დარტყმა
georgian,blue,ლურჯი
georgian,board,ფორუმში
georgian,boat,ნავი
georgian,body,სხეულის
georgian,bone,ძვლის
georgian,book,წიგნაკი
georgian,born,დაიბადა
georgian,both,ორივე
georgian,bottom,ბოლოში
georgian,bought,შეიძინა
georgian,box,ყუთი
georgian,boy,ბიჭი
georgian,branch,ფილიალი
georgian,bread,პური
georgian,break,შესვენების
georgian,bright,ნათელი
georgian,bring,მოუტანს
georgian,broad,ფართო
georgian,broke,მა
georgian,brother,ძმა
georgian,brought,მოუტანა
georgian,brown,ყავისფერი
georgian,build,ავაშენოთ
georgian,burn,დამწვრობა
georgian,busy,დაკავებული
georgian,but,მაგრამ
georgian,buy,ყიდვა
georgian,by,მიერ
georgian,call,დარეკეთ
georgian,came,მოვიდა
georgian,camp,ბანაკი
georgian,can,სისტემაში
georgian,capital,კაპიტალი
georgian,captain,კაპიტანი
georgian,car,მანქანის
georgian,card,ანკეტა
georgian,care,ჰიგიენის
georgian,carry,განახორციელოს
georgian,case,საქმე
georgian,cat,ცატ
georgian,catch,დაჭერა
georgian,caught,დაიჭირეს
georgian,cause,მიზეზი
georgian,cell,საკანში
georgian,cent,შეადგინა
georgian,center,ცენტრი
georgian,century,საუკუნის
georgian,certain,გარკვეული
georgian,chair,თავმჯდომარე
georgian,chance,შანსი
georgian,change,ცვლილება
georgian,character,ხასიათი
georgian,charge,დააკისროს
georgian,chart,გრაფიკი
georgian,check,შეამოწმეთ
georgian,chick,ქათმის
georgian,chief,მთავარი
georgian,child,ბავშვი
georgian,children,ბავშვები
georgian,choose,აირჩიეთ
georgian,chord,აკორდი
georgian,circle,წრე
georgian,city,ქალაქი
georgian,claim,სარჩელი
georgian,class,კლასი
georgian,clean,სუფთა
georgian,clear,ნათელი
georgian,climb,ასვლა
georgian,clock,საათი
georgian,close,ახლოს
georgian,clothe,შეკერილ
georgian,cloud,ღრუბელი
georgian,coast,სანაპიროზე
georgian,coat,ქურთუკი
georgian,cold,ცივი
georgian,collect,შეაგროვოს
georgian,colony,კოლონია
georgian,color,ფერი
georgian,column,სვეტი
georgian,come,მოდის
georgian,common,საერთო
georgian,company,კომპანია
georgian,compare,შედარება
georgian,complete,სრული
georgian,condition,მდგომარეობა
georgian,connect,დაკავშირება
georgian,consider,განიხილოს
georgian,consonant,კონსონანტური
georgian,contain,შეიცავს
georgian,continent,კონტინენტზე
georgian,continue,გაგრძელდება
georgian,control,კონტროლის
georgian,cook,მზარეული
georgian,cool,ზემოთ
georgian,copy,ასლი
georgian,corn,სიმინდის
georgian,corner,კუთხეში
georgian,correct,სწორი
georgian,cost,ღირებულება
georgian,cotton,ბამბა
georgian,could,იქნებოდა
georgian,count,იმედი
georgian,country,ქვეყანაში
georgian,course,"რა თქმა უნდა,"
georgian,cover,საფარი
georgian,cow,ძროხის
georgian,crease,ცხიმ
georgian,create,შექმნა
georgian,crop,მოსავლის
georgian,cross,გადაკვეთა
georgian,crowd,გულშემატკივარი
georgian,cry,ტირილი
georgian,current,მიმდინარე
georgian,cut,დაჭრილი
georgian,dad,მამა
georgian,dance,ცეკვა
georgian,danger,საფრთხე
georgian,dark,მუქი
georgian,day,დღეს
georgian,dead,მკვდარი
georgian,deal,გარიგება
georgian,dear,ძვირფასო
georgian,death,სიკვდილი
georgian,decide,გადაწყვიტოს
georgian,decimal,ათობითი
georgian,deep,deep
georgian,degree,ხარისხი
georgian,depend,დამოკიდებული
georgian,describe,აღწერს
georgian,desert,უდაბნოში
georgian,design,დიზაინი
georgian,determine,განსაზღვრავს
georgian,develop,განვითარება
georgian,dictionary,ლექსიკონი
georgian,did,გააკეთა
georgian,die,იღუპება
georgian,differ,განსხვავდება
georgian,difficult,რთული
georgian,direct,პირდაპირი
georgian,discuss,განხილვა
georgian,distant,შორეული
georgian,divide,გათიშე
georgian,division,განყოფილება
georgian,do,გაკეთება
georgian,doctor,ექიმი
georgian,does,ჯერ
georgian,dog,ძაღლი
georgian,dollar,დოლარი
georgian,done,გაკეთდა
georgian,don’t,არა
georgian,door,კარი
georgian,double,ორმაგი
georgian,down,ქვემოთ
georgian,draw,მიაპყროს
georgian,dream,ოცნება
georgian,dress,კაბა
georgian,drink,სასმელი
georgian,drive,თვლები
georgian,drop,ვარდნა
georgian,dry,მშრალი
georgian,duck,იხვი
georgian,during,დროს
georgian,each,თითოეული
georgian,ear,ყურის
georgian,early,დასაწყისში
georgian,earth,დედამიწაზე
georgian,ease,განმუხტვის
georgian,east,აღმოსავლეთით
georgian,eat,ჭამა
georgian,edge,ზღვარზე
georgian,effect,ეფექტი
georgian,egg,კვერცხი
georgian,eight,რვა
georgian,either,ან
georgian,electric,ელექტრო
georgian,element,ელემენტი
georgian,else,სხვა
georgian,end,ბოლოს
georgian,enemy,მტრის
georgian,energy,ენერგიის
georgian,engine,ძრავა
georgian,enough,საკმარისი
georgian,enter,შევა
georgian,equal,თანაბარი
georgian,equate,აიგივებს
georgian,especially,განსაკუთრებით
georgian,even,კი
georgian,evening,საღამოს
georgian,event,ღონისძიება
georgian,ever,ოდესმე
georgian,every,ყველა
georgian,exact,ზუსტი
georgian,example,მაგალითად
georgian,except,გარდა
georgian,excite,აღუძრავენ
georgian,exercise,სწავლება
georgian,expect,ველით
georgian,experience,გამოცდილება
georgian,experiment,ექსპერიმენტი
georgian,eye,თვალის
georgian,face,სახე
georgian,fact,"ის ფაქტი,"
georgian,fair,სამართლიანი
georgian,fall,დაეცემა
georgian,family,ოჯახის
georgian,famous,ცნობილი
georgian,far,შორს
georgian,farm,ფერმა
georgian,fast,სწრაფი
georgian,fat,ცხიმის
georgian,father,მამა
georgian,favor,ემხრობა
georgian,fear,შიში
georgian,feed,არხი
georgian,feel,ვგრძნობ
georgian,feet,ფეხები
georgian,fell,დაეცა
georgian,felt,ვიგრძენი
georgian,few,რამდენიმე
georgian,field,სფეროში
georgian,fig,ლეღვის
georgian,fight,ბრძოლა
georgian,figure,ფიგურა
georgian,fill,შევსება
georgian,final,საბოლოო
georgian,find,მოვძებნოთ
georgian,fine,ჯარიმა
georgian,finger,თითი
georgian,finish,ფერი
georgian,fire,ცეცხლის
georgian,first,პირველი
georgian,fish,თევზი
georgian,fit,ჯდება
georgian,five,ხუთ
georgian,flat,ბინა
georgian,floor,სართული
georgian,flow,შემოვა
georgian,flower,ყვავილი
georgian,fly,ფრენა
georgian,follow,დაიცვას
georgian,food,საკვები
georgian,foot,ფეხით
georgian,for,განთავსების
georgian,force,ძალა
georgian,forest,ტყის
georgian,form,ფორმა
georgian,forward,წინ
georgian,found,ი
georgian,four,ოთხ
georgian,fraction,ფრაქცია
georgian,free,უფასო
georgian,fresh,ახალი
georgian,friend,მეგობარს
georgian,from,საწყისი
georgian,front,წინა
georgian,fruit,ხილი
georgian,full,სრული
georgian,fun,გართობა
georgian,game,თამაში
georgian,garden,ბაღში
georgian,gas,გაზის
georgian,gather,შევიკრიბოთ
georgian,gave,მისცა
georgian,general,ზოგადი
georgian,gentle,ნაზი
georgian,get,მიიღეთ
georgian,girl,გოგონა
georgian,give,მისცეს
georgian,glad,"მოხარული ვარ,"
georgian,glass,მინა
georgian,go,გადასვლა
georgian,gold,ოქროს
