language,english,vocabulary
kazakh,a,а
kazakh,able,қабілетті
kazakh,about,туралы
kazakh,above,жоғарыда
kazakh,act,акт
kazakh,add,қосу
kazakh,afraid,қорқады
kazakh,after,кейін
kazakh,again,қайтадан
kazakh,against,қарсы
kazakh,age,жас
kazakh,ago,бұрын
kazakh,agree,келісу
kazakh,air,ауа
kazakh,all,барлық
kazakh,allow,рұқсат ету
kazakh,also,"сондай-ақ,"
kazakh,always,әрқашан
kazakh,am,am
kazakh,among,арасында
kazakh,an,егер
kazakh,and,мен
kazakh,anger,ашу
kazakh,animal,жануар
kazakh,answer,жауап
kazakh,any,кез келген
kazakh,appear,пайда болу
kazakh,apple,алма
kazakh,are,болып табылады
kazakh,area,аудан
kazakh,arm,қол
kazakh,arrange,орналастыру
kazakh,arrive,келу
kazakh,art,өнер
kazakh,as,ретінде
kazakh,ask,сұрау
kazakh,at,жанында
kazakh,atom,атом
kazakh,baby,нәресте
kazakh,back,артқа
kazakh,bad,жаман
kazakh,ball,доп
kazakh,band,топ
kazakh,bank,банк
kazakh,bar,бар
kazakh,base,база
kazakh,basic,негізгі
kazakh,bat,жарғанат
kazakh,be,болуы
kazakh,bear,аю
kazakh,beat,ұрыс
kazakh,beauty,сұлулық
kazakh,bed,төсек
kazakh,been,болды
kazakh,before,бұрын
kazakh,began,бастады
kazakh,begin,баста
kazakh,behind,артында
kazakh,believe,сену
kazakh,bell,қоңырау
kazakh,best,ең жақсы
kazakh,better,жақсырақ
kazakh,between,арасында
kazakh,big,үлкен
kazakh,bird,құс
kazakh,bit,биттік
kazakh,black,қара
kazakh,block,блок
kazakh,blood,қан
kazakh,blow,үрлеу
kazakh,blue,көк
kazakh,board,басқарма
kazakh,boat,қайық
kazakh,body,дене
kazakh,bone,сүйек
kazakh,book,кітап
kazakh,born,туған
kazakh,both,екеуі де
kazakh,bottom,төменгі
kazakh,bought,сатып
kazakh,box,қорап
kazakh,boy,ұл
kazakh,branch,филиал
kazakh,bread,нан
kazakh,break,үзіліс
kazakh,bright,ашық
kazakh,bring,әкелу
kazakh,broad,кең
kazakh,broke,сынған
kazakh,brother,аға
kazakh,brought,әкелді
