language,english,vocabulary
czech,a,ostrov
czech,able,schopný
czech,about,o
czech,above,výše
czech,act,akt
czech,add,přidat
czech,afraid,strach
czech,after,po
czech,again,znovu
czech,against,proti
czech,age,věk
czech,ago,před
czech,agree,"souhlasí s tím,"
czech,air,vzduchu
czech,all,všechny
czech,allow,povolit
czech,also,také
czech,always,vždy
czech,am,am
czech,among,mezi
czech,an,
czech,and,a
czech,anger,hněv
czech,animal,zvíře
czech,answer,odpověď
czech,any,jakýkoli
czech,appear,se objeví
czech,apple,jablko
czech,are,jsou
czech,area,plocha
czech,arm,paže
czech,arrange,zařídit
czech,arrive,příjezd
czech,art,umění
czech,as,as
czech,ask,zeptat se
czech,at,na
czech,atom,atom
czech,baby,dítě
czech,back,zpět
czech,bad,špatný
czech,ball,koule
czech,band,kapela
czech,bank,banka
czech,bar,baru
czech,base,základna
czech,basic,základní
czech,bat,netopýr
czech,be,být
czech,bear,nést
czech,beat,porazit
czech,beauty,krása
czech,bed,postel
czech,been,byl
czech,before,před
czech,began,začal
czech,begin,začít
czech,behind,za
czech,believe,věřit
czech,bell,zvonek
czech,best,nejlepší
czech,better,lepší
czech,between,mezi
czech,big,velký
czech,bird,pták
czech,bit,bit
czech,black,černá
czech,block,blok
czech,blood,krev
czech,blow,rána
czech,blue,modrá
czech,board,deska
czech,boat,loď
czech,body,tělo
czech,bone,kost
czech,book,kniha
czech,born,narozený
czech,both,jak
czech,bottom,spodní
czech,bought,koupil
czech,box,box
czech,boy,chlapec
czech,branch,pobočka
czech,bread,chléb
czech,break,přestávka
czech,bright,světlý
czech,bring,přinést
czech,broad,široký
czech,broke,zlomil
czech,brother,bratr
czech,brought,přinesl
czech,brown,hnědá
czech,build,stavět
czech,burn,hořet
czech,busy,obsazeno
czech,but,ale
czech,buy,koupit
czech,by,od
czech,call,volání
czech,came,přišel
czech,camp,tábor
czech,can,moci
czech,capital,kapitál
czech,captain,kapitán
czech,car,auto
czech,card,karta
czech,care,péče
czech,carry,nést
czech,case,pouzdro
czech,cat,kočka
czech,catch,úlovek
czech,caught,chytil
czech,cause,příčina
czech,cell,buňka
czech,cent,centy
czech,center,centrum
czech,century,století
czech,certain,jisté
czech,chair,židle
czech,chance,šance
czech,change,změna
czech,character,charakter
czech,charge,nabíjení
czech,chart,graf
czech,check,zkontrolujte
czech,chick,kočka
czech,chief,šéf
czech,child,dítě
czech,children,děti
czech,choose,vybrat
czech,chord,akord
czech,circle,kruh
czech,city,město
czech,claim,reklamace
czech,class,třída
czech,clean,čistý
czech,clear,jasný
czech,climb,stoupání
czech,clock,hodiny
czech,close,close
czech,clothe,oblékli
czech,cloud,cloud
czech,coast,pobřeží
czech,coat,kabát
czech,cold,zima
czech,collect,sbírat
czech,colony,kolonie
czech,color,barva
czech,column,sloupec
czech,come,přijít
czech,common,společné
czech,company,společnost
czech,compare,porovnat
czech,complete,kompletní
czech,condition,stav
czech,connect,připojit
czech,consider,zvážit
czech,consonant,souhláska
czech,contain,obsahují
czech,continent,kontinent
czech,continue,pokračovat
czech,control,ovládání
czech,cook,kuchař
czech,cool,v pohodě
czech,copy,kopie
czech,corn,kukuřice
czech,corner,rohová
czech,correct,správné
czech,cost,náklady
czech,cotton,bavlna
czech,could,mohl
czech,count,počítat
czech,country,země
czech,course,kurz
czech,cover,kryt
czech,cow,kráva
czech,crease,zmačkání
czech,create,vytvořit
czech,crop,plodina
czech,cross,kříž
czech,crowd,dav
czech,cry,křik
czech,current,proud
czech,cut,řez
czech,dad,táta
czech,dance,tanec
czech,danger,nebezpečí
czech,dark,tmavá
czech,day,den
czech,dead,mrtvý
czech,deal,dohoda
czech,dear,drahá
czech,death,smrt
czech,decide,rozhodnout
czech,decimal,desetinná
czech,deep,hluboké
czech,degree,stupeň
czech,depend,záviset
czech,describe,popsat
czech,desert,poušť
czech,design,design
czech,determine,určit
czech,develop,rozvíjet
czech,dictionary,slovník
czech,did,ano
czech,die,zemřít
czech,differ,lišit se
czech,difficult,obtížný
czech,direct,přímé
czech,discuss,diskutovat
czech,distant,vzdálené
czech,divide,rozdělit
czech,division,divize
czech,do,dělat
czech,doctor,lékař
czech,does,dělá
czech,dog,pes
czech,dollar,dolarových
czech,done,done
czech,don’t,ne
czech,door,dveře
czech,double,dvojitý
czech,down,dolů
czech,draw,kreslit
czech,dream,sen
czech,dress,šaty
czech,drink,nápoj
czech,drive,pohon
czech,drop,pokles
czech,dry,suché
czech,duck,kachna
czech,during,během
czech,each,každý
czech,ear,ucho
czech,early,brzy
czech,earth,země
czech,ease,snadnost
czech,east,východ
czech,eat,jíst
czech,edge,hrana
czech,effect,efekt
czech,egg,vejce
czech,eight,osm
czech,either,buď
czech,electric,elektrické
czech,element,prvkem
czech,else,jiný
czech,end,konec
czech,enemy,nepřítel
czech,energy,energie
czech,engine,motor
czech,enough,dost
czech,enter,vstoupit
czech,equal,rovná
czech,equate,rovnítko
czech,especially,zejména
czech,even,dokonce
czech,evening,večer
czech,event,událost
czech,ever,kdy
czech,every,každý
czech,exact,přesný
czech,example,příklad
czech,except,mimo
czech,excite,vzrušovat
czech,exercise,cvičení
czech,expect,očekávat
czech,experience,zkušenost
czech,experiment,experimentu
czech,eye,oko
czech,face,tvář
czech,fact,skutečnost
czech,fair,veletrh
czech,fall,spadnout
czech,family,rodina
czech,famous,slavný
czech,far,daleko
czech,farm,farma
czech,fast,rychle
czech,fat,tuk
czech,father,otec
czech,favor,upřednostňují
czech,fear,strach
czech,feed,zdroj
czech,feel,cítit
czech,feet,nohy
czech,fell,klesl
czech,felt,cítil
czech,few,málo
czech,field,pole
czech,fig,obr
czech,fight,boj
czech,figure,obrázek
czech,fill,vyplnit
czech,final,finále
czech,find,najít
czech,fine,v pořádku
czech,finger,prst
czech,finish,úprava
czech,fire,oheň
czech,first,první
czech,fish,ryby
czech,fit,fit
czech,five,pět
czech,flat,byt
czech,floor,podlahy
czech,flow,průtok
czech,flower,květina
czech,fly,podívejte se
czech,follow,následovat
czech,food,jídlo
czech,foot,nohy
czech,for,pro
czech,force,síla
czech,forest,les
czech,form,forma
czech,forward,vpřed
czech,found,nalezeno
czech,four,čtyři
czech,fraction,část
czech,free,zdarma
czech,fresh,čerstvý
czech,friend,přítel
czech,from,od
czech,front,přední
czech,fruit,ovoce
czech,full,plné
czech,fun,zábava
czech,game,hra
czech,garden,zahrada
czech,gas,plyn
czech,gather,shromáždit
czech,gave,dal
czech,general,obecně
czech,gentle,jemný
czech,get,dostat
czech,girl,dívka
czech,give,dát
czech,glad,rád
czech,glass,sklo
czech,go,jít
czech,gold,zlato
czech,gone,pryč
czech,good,dobrý
czech,got,dostal
czech,govern,vládnout
czech,grand,velký
czech,grass,tráva
czech,gray,šedá
czech,great,velký
czech,green,zelená
czech,grew,rostl
czech,ground,země
czech,group,skupina
czech,grow,růst
czech,guess,hádat
czech,guide,průvodce
czech,gun,pistole
czech,had,měl
czech,hair,vlasy
czech,half,polovina
czech,hand,ruka
czech,happen,stát se
czech,happy,šťastný
czech,hard,těžké
czech,has,má
czech,hat,klobouk
czech,have,mají
czech,he,se
czech,head,hlava
czech,hear,slyšet
czech,heard,slyšet
czech,heart,srdce
czech,heat,teplo
czech,heavy,těžký
czech,held,ruční
czech,help,pomoci
czech,her,ní
czech,here,zde
czech,high,vysoký
czech,hill,kopec
czech,him,ho
czech,his,jeho
czech,history,historie
czech,hit,zasažen
czech,hold,držet
czech,hole,hole
czech,home,domácí
czech,hope,"doufám, že"
czech,horse,kůň
czech,hot,horké
czech,hot,horký
czech,hour,hodina
czech,house,dům
czech,how,jak
czech,huge,obrovský
czech,human,člověk
czech,hundred,sto
czech,hunt,lov
czech,hurry,spěchat
czech,i,já
czech,ice,led
czech,idea,nápad
czech,if,pokud
czech,imagine,představte si
czech,in,v
czech,inch,palec
czech,include,patří
czech,indicate,označit
czech,industry,průmysl
czech,insect,hmyz
czech,instant,instant
czech,instrument,nástroj
czech,interest,zájem
czech,invent,vymyslet
czech,iron,železo
czech,is,je
czech,island,ostrov
czech,it,to
czech,job,práce
czech,join,připojit se
czech,joy,radost
czech,jump,skok
czech,just,jen
czech,keep,mít
czech,kept,stále
czech,key,klíč
czech,kill,zabít
czech,kind,druh
czech,king,král
czech,knew,"věděl,"
czech,know,vědět
czech,lady,dáma
czech,lake,jezero
czech,land,země
czech,language,jazyk
czech,large,velký
czech,last,poslední
czech,late,pozdě
czech,laugh,smích
czech,law,zákon
czech,lay,položit
czech,lead,vést
czech,learn,učit se
czech,least,nejméně
czech,leave,odejít
czech,led,vedl
czech,left,vlevo
czech,leg,noha
czech,length,délka
czech,less,méně
czech,let,nechat
czech,letter,dopis
czech,level,úroveň
czech,lie,lež
czech,life,život
czech,lift,výtah
czech,light,světlo
czech,like,jako
czech,line,linka
czech,liquid,kapalina
czech,list,seznam
czech,listen,poslouchat
czech,little,málo
czech,live,žít
czech,locate,lokalizovat
czech,log,přihlásit
czech,lone,osamělý
czech,long,dlouhý
czech,look,hledat
czech,lost,ztratil
czech,lot,hodně
czech,loud,hlasitý
czech,love,láska
czech,low,nízká
czech,machine,stroj
czech,made,z
czech,magnet,magnet
czech,main,hlavní
czech,major,hlavní
czech,make,provést
czech,man,muž
czech,many,mnoho
czech,map,mapa
czech,mark,značka
czech,market,trh
czech,mass,hmotnost
czech,master,master
czech,match,zápas
czech,material,materiál
czech,matter,záležitost
czech,may,května
czech,me,mě
czech,mean,znamenat
czech,meant,znamenalo
czech,measure,opatření
czech,meat,maso
czech,meet,seznamte se
czech,melody,melodie
czech,men,muži
czech,metal,kov
czech,method,metoda
czech,middle,střední
czech,might,síla
czech,mile,míle
czech,milk,mléko
czech,million,milionů
czech,mind,mysl
czech,mine,důl
czech,minute,minuta
czech,miss,slečna
czech,mix,mix
czech,modern,moderní
czech,molecule,molekula
czech,moment,chvíle
czech,money,peníze
czech,month,měsíc
czech,moon,měsíc
czech,more,více
czech,morning,ráno
czech,most,nejvíce
czech,mother,matka
czech,motion,pohyb
czech,mount,držák
czech,mountain,hora
czech,mouth,v ústech
czech,move,krok
czech,much,hodně
czech,multiply,násobit
czech,music,music
czech,must,musí
czech,my,my
czech,name,název
czech,nation,národ
czech,natural,přírodní
czech,nature,příroda
czech,near,poblíž
czech,necessary,potřeby
czech,neck,krk
czech,need,potřebují
czech,neighbor,soused
czech,never,nikdy
czech,new,nový
czech,next,další
czech,night,noc
czech,nine,devět
czech,no,ne
czech,noise,hluk
czech,noon,poledne
czech,nor,ani
czech,north,sever
czech,nose,nos
czech,note,poznámka
czech,nothing,nic
czech,notice,oznámení
czech,noun,podstatné jméno
czech,now,nyní
czech,number,číslo
czech,numeral,číslice
czech,object,objekt
czech,observe,pozorovat
czech,occur,dojít
czech,ocean,oceán
czech,of,z
czech,off,vypnutí
czech,offer,nabídka
czech,office,kancelář
czech,often,často
czech,oh,oh
czech,oil,olej
czech,old,starý
czech,on,na
czech,once,jednou
czech,one,jeden
czech,only,pouze
czech,open,otevřeno
czech,operate,provoz
czech,opposite,proti
czech,or,nebo
czech,order,objednávka
czech,organ,varhany
czech,original,původní
czech,other,další
czech,our,naše
czech,out,out
czech,over,přes
czech,own,vlastní
czech,oxygen,kyslík
czech,page,strana
czech,paint,malovat
czech,pair,pár
czech,paper,papír
czech,paragraph,bod
czech,parent,rodič
czech,part,část
czech,particular,zejména
czech,party,strana
czech,pass,pas
czech,past,kolem
czech,path,cesta
czech,pattern,vzor
czech,pay,zaplatit
czech,people,lidé
czech,perhaps,možná
czech,period,období
czech,person,osoba
czech,phrase,fráze
czech,pick,vybrat
czech,picture,obrázek
czech,piece,kus
czech,pitch,rozteč
czech,place,místo
czech,plain,prostý
czech,plan,plán
czech,plane,letadlo
czech,planet,planeta
czech,plant,rostlina
czech,play,hrát
czech,please,prosím
czech,plural,množné
czech,poem,báseň
czech,point,bod
czech,poor,špatná
czech,populate,naplnit
czech,port,přístav
czech,pose,představovat
czech,position,pozice
czech,possible,možné
czech,post,příspěvek
czech,pound,libra
czech,power,síla
czech,practice,praxe
czech,prepare,připravit
czech,present,přítomen
czech,press,stiskněte tlačítko
czech,pretty,docela
czech,print,vytisknout
czech,probable,"pravděpodobné,"
czech,problem,problém
czech,process,proces
czech,produce,vyrábět
czech,product,produkt
czech,proper,správné
czech,property,nemovitosti
czech,protect,chránit
czech,prove,ukázat
czech,provide,poskytovat
czech,pull,vytáhněte
czech,push,stisk
czech,put,dát
czech,quart,kvart
czech,question,otázka
czech,quick,rychlý
czech,quiet,tichý
czech,quite,docela
czech,quotient,podíl
czech,race,závod
czech,radio,rádio
czech,rail,zábradlí
czech,rain,déšť
czech,raise,zvýšit
czech,ran,běžel
czech,range,rozsah
czech,rather,spíše
czech,reach,dosáhnout
czech,read,číst
czech,ready,ready
czech,real,skutečný
czech,reason,důvod
czech,receive,přijmout
czech,record,záznam
czech,red,červená
czech,region,region
czech,remember,pamatovat si
czech,repeat,opakovat
czech,reply,odpovědět
czech,represent,představovat
czech,require,vyžadují
czech,rest,ostatní
czech,result,výsledek
czech,rich,bohatý
czech,ride,jízda
czech,right,právo
czech,ring,kroužek
czech,rise,stoupat
czech,river,řeka
czech,road,silnice
czech,rock,skála
czech,roll,role
czech,room,pokoj
czech,root,kořen
czech,rope,lano
czech,rose,růže
czech,round,kolo
czech,row,řádek
czech,rub,rub
czech,rule,pravidlo
czech,run,běh
czech,safe,bezpečné
czech,said,řekl
czech,sail,plachta
czech,salt,sůl
czech,same,stejný
czech,sand,písek
czech,sat,nasycený
czech,save,uložit
czech,saw,pila
czech,say,říkají
czech,scale,stupnice
czech,school,škola
czech,science,věda
czech,score,skóre
czech,sea,moře
czech,search,hledání
czech,season,sezóna
czech,seat,sídlo
czech,second,druhé
czech,section,část
czech,see,viz
czech,seed,semínko
czech,seem,připadat
czech,segment,úsek
czech,select,vyberte
czech,self,já
czech,sell,prodávat
czech,send,odeslat
czech,sense,smysl
czech,sent,poslal
czech,sentence,věta
czech,separate,samostatná
czech,serve,sloužit
czech,set,set
czech,settle,usadit
czech,seven,sedm
czech,several,více
czech,shall,musí
czech,shape,tvar
czech,share,podíl
czech,sharp,ostrý
czech,she,ona
czech,sheet,list
czech,shell,skořepina
czech,shine,lesk
czech,ship,loď
czech,shoe,bota
czech,shop,obchod
czech,shore,pobřeží
czech,short,krátký
czech,should,by
czech,shoulder,rameno
czech,shout,křičet
czech,show,výstava
czech,side,strana
czech,sight,pohled
czech,sign,znamení
czech,silent,tichý
czech,silver,stříbrná
czech,similar,podobné
czech,simple,jednoduché
czech,since,od
czech,sing,zpívat
czech,single,jeden
czech,sister,sestra
czech,sit,sedět
czech,six,šest
czech,size,velikost
czech,skill,dovednost
czech,skin,kůže
czech,sky,obloha
czech,slave,otrok
czech,sleep,spánek
czech,slip,skluzu
czech,slow,pomalý
czech,small,malé
czech,smell,vůně
czech,smile,úsměv
czech,snow,sníh
czech,so,tak
czech,soft,měkké
czech,soil,půda
czech,soldier,voják
czech,solution,řešení
czech,solve,řešit
czech,some,některé
czech,son,syn
czech,song,píseň
czech,soon,brzy
czech,sound,zvuk
czech,south,na jih
czech,space,místo
czech,speak,mluvit
czech,special,speciální
czech,speech,řeč
czech,speed,rychlost
czech,spell,kouzlo
czech,spend,strávit
czech,spoke,mluvil
czech,spot,místo
czech,spread,rozšíření
czech,spring,na jaře
czech,square,náměstí
czech,stand,stát
czech,star,hvězda
czech,start,začátek
czech,state,stát
czech,station,stanice
czech,stay,pobyt
czech,stead,místo toho
czech,steam,páry
czech,steel,ocel
czech,step,krok
czech,stick,hůl
czech,still,stále
czech,stone,kámen
czech,stood,stál
czech,stop,stop
czech,store,obchod
czech,story,příběh
czech,straight,rovný
czech,strange,podivný
czech,stream,potok
czech,street,ulice
czech,stretch,úsek
czech,string,řetěz
czech,strong,silný
czech,student,studenta
czech,study,studie
czech,subject,předmět
czech,substance,látka
czech,subtract,odčítání
czech,success,úspěch
czech,such,jako
czech,sudden,náhlé
czech,suffix,přípona
czech,sugar,cukr
czech,suggest,"naznačují,"
czech,suit,oblek
czech,summer,léto
czech,sun,slunce
czech,supply,dodávka
czech,support,podpora
czech,sure,jistý
czech,surface,povrch
czech,surprise,překvapení
czech,swim,plavání
czech,syllable,slabika
czech,symbol,symbol
czech,system,systém
czech,table,tabulka
czech,tail,ocas
czech,take,se
czech,talk,diskuse
czech,tall,vysoký
czech,teach,učit
czech,team,tým
czech,teeth,zuby
czech,tell,říct
czech,temperature,teplota
czech,ten,deset
czech,term,pojem
czech,test,zkouška
czech,than,než
czech,thank,děkuji
czech,that,že
czech,the,výše
czech,their,jejich
czech,them,je
czech,then,pak
czech,there,zde
czech,these,tyto
czech,they,se
czech,thick,tlustý
czech,thin,tenký
czech,thing,věc
czech,think,myslíte
czech,third,třetí
czech,this,tento
czech,those,"ty,"
czech,though,ačkoli
czech,thought,myšlenka
czech,thousand,tisíc
czech,three,tři
czech,through,přes
czech,throw,hodit
czech,thus,tedy
czech,tie,kravata
czech,time,čas
czech,tiny,maličký
czech,tire,pneumatiky
czech,to,na
czech,together,spolu
czech,told,řekl
czech,tone,tón
czech,too,příliš
czech,took,trvalo
czech,tool,nástroj
czech,top,horní
czech,total,celkem
czech,touch,touch
czech,toward,k
czech,town,město
czech,track,dráha
czech,trade,obchod
czech,train,vlak
czech,travel,cestování
czech,tree,strom
czech,triangle,trojúhelník
czech,trip,výlet
czech,trouble,problémy
czech,truck,truck
czech,true,skutečný
czech,try,zkuste
czech,tube,trubka
czech,turn,turn
czech,twenty,dvacet
czech,two,dva
czech,type,typ
czech,under,pod
czech,unit,jednotka
czech,until,do
czech,up,up
czech,us,nám
czech,use,použití
czech,usual,obvykle
czech,valley,údolí
czech,value,hodnota
czech,vary,se liší
czech,verb,sloveso
czech,very,velmi
czech,view,pohled
czech,village,obec
czech,visit,návštěva
czech,voice,hlas
czech,vowel,samohláska
czech,wait,počkejte
czech,walk,chodit
czech,wall,zeď
czech,want,chtít
czech,war,válka
czech,warm,teplý
czech,was,byl
czech,wash,mytí
czech,watch,hodinky
czech,water,voda
czech,wave,vlna
czech,way,cesta
czech,we,my
czech,wear,opotřebení
czech,weather,počasí
czech,week,týden
czech,weight,hmotnost
czech,well,dobře
czech,went,šel
czech,were,byly
czech,west,západ
czech,what,co
czech,wheel,kola
czech,when,kdy
czech,where,kde
czech,whether,zda
czech,which,které
czech,while,zatímco
czech,white,bílá
czech,who,kdo
czech,whole,celý
czech,whose,jehož
czech,why,proč
czech,wide,široký
czech,wife,manželka
czech,wild,divoký
czech,will,bude
czech,win,vítězství
czech,wind,vítr
czech,window,okno
czech,wing,křídlo
czech,winter,zimní
czech,wire,drát
czech,wish,přání
czech,with,s
czech,woman,žena
czech,women,ženy
czech,wonder,"zajímalo by mě,"
czech,won’t,nebude
czech,wood,dřevo
czech,word,slovo
czech,work,práce
czech,world,svět
czech,would,by
czech,write,napsat
czech,written,písemná
czech,wrong,špatně
czech,wrote,napsal
czech,yard,dvůr
czech,year,rok
czech,yellow,žlutý
czech,yes,ano
czech,yet,ještě
czech,you,jste
czech,young,mladý
czech,your,vaše
