language,english,vocabulary
khmer,a,មួយ
khmer,able,អាច
khmer,about,អំពី
khmer,above,ខាងលើ
khmer,act,សកម្មភាព
khmer,add,បន្ថែម
khmer,afraid,ខ្លាច
khmer,after,បន្ទាប់ពី
khmer,again,ជាថ្មីម្តងទៀត
khmer,against,ប្រឆាំងនឹង
khmer,age,អាយុ
khmer,ago,មុន
khmer,agree,យល់ព្រម
khmer,air,ខ្យល់
khmer,all,ទាំងអស់
khmer,allow,អនុញ្ញាតឱ្យ
khmer,also,ក៏
khmer,always,តែងតែ
khmer,am,ព្រឹក
khmer,among,ក្នុងចំណោម
khmer,an,មួយ
khmer,and,និង
khmer,anger,កំហឹង
khmer,animal,សត្វ
khmer,answer,ចម្លើយ
khmer,any,ណាមួយឡើយ
khmer,appear,លេចឡើង
khmer,apple,ផ្លែប៉ោម
khmer,are,មាន
khmer,area,តំបន់
khmer,arm,ដៃ
khmer,arrange,រៀបចំ
khmer,arrive,មកដល់
khmer,art,សិល្បៈ
khmer,as,ដូចជា
khmer,ask,សួរ
khmer,at,នៅ
khmer,atom,អាតូម
khmer,baby,ទារក
khmer,back,ត្រឡប់មកវិញ
khmer,bad,អាក្រក់
khmer,ball,បាល់
khmer,band,ក្រុម
khmer,bank,ធនាគារ
khmer,bar,របារ
khmer,base,មូលដ្ឋាន
khmer,basic,មូលដ្ឋាន
khmer,bat,ក្រុមហ៊ុនថ្នាំជក់
khmer,be,ជាការ
khmer,bear,សូមថ្លែង
khmer,beat,ផ្តួល
khmer,beauty,សម្រស់
khmer,bed,គ្រែ
khmer,been,បាន
khmer,before,មុនពេល
khmer,began,ចាប់ផ្តើម
khmer,begin,ចាប់ផ្តើម
khmer,behind,នៅពីក្រោយ
khmer,believe,ជឿ
khmer,bell,កណ្ដឹង
khmer,best,ល្អបំផុត
khmer,better,កាន់តែប្រសើរឡើង
khmer,between,រវាង
khmer,big,ធំ
khmer,bird,បក្សី
khmer,bit,បន្តិច
khmer,black,ពណ៌ខ្មៅ
khmer,block,ប្លុក
khmer,blood,ឈាម
khmer,blow,ខ្លែងហើរ
khmer,blue,ខៀវ
khmer,board,ក្រុមប្រឹក្សាភិបាល
khmer,boat,ទូក
khmer,body,រាងកាយ
khmer,bone,ឆ្អឹង
khmer,book,សៀវភៅ
khmer,born,កើត
khmer,both,ទាំងពីរ
khmer,bottom,បាត
khmer,bought,ទិញ
khmer,box,ប្រអប់
khmer,boy,ក្មេងប្រុសម្នាក់
khmer,branch,សាខា
khmer,bread,នំបុ័ង
khmer,break,សម្រាក
khmer,bright,ភ្លឺ
khmer,bring,នាំយក
khmer,broad,ទូលំទូលាយ
khmer,broke,បាក់
khmer,brother,ប្អូនប្រុស
khmer,brought,នាំយក
khmer,brown,ត្នោត
khmer,build,កសាង
khmer,burn,ដុត
khmer,busy,រវល់
khmer,but,ប៉ុន្តែការ
khmer,buy,ទិញ
khmer,by,ដោយ
khmer,call,ការហៅ
khmer,came,បានមក
khmer,camp,ជំរំ
khmer,can,អាច
khmer,capital,មូលធន
khmer,captain,ប្រធានក្រុម
khmer,car,រថយន្ត
khmer,card,កាត
khmer,care,ការថែរក្សា
khmer,carry,អនុវត្ត
khmer,case,ករណី
khmer,cat,ឆ្មា
khmer,catch,ចាប់
khmer,caught,ចាប់បាន
khmer,cause,មូលហេតុ
khmer,cell,កោសិកា
khmer,cent,រយ
khmer,center,កណ្តាល
khmer,century,សតវត្សរ៍
khmer,certain,ជាក់លាក់
khmer,chair,កៅអី
khmer,chance,ឱកាស
khmer,change,ការផ្លាស់ប្តូរ
khmer,character,តួអក្សរ
khmer,charge,សាក
khmer,chart,តារាង
khmer,check,ពិនិត្យមើល
khmer,chick,chick
khmer,chief,ប្រធាន
khmer,child,កូនក្មេង
khmer,children,កុមារ
khmer,choose,ជ្រើសយក
khmer,chord,អង្កត់ធ្នូ
khmer,circle,រង្វង់
khmer,city,ទីក្រុង
khmer,claim,ពាក្យបណ្តឹង
khmer,class,ថ្នាក់
khmer,clean,ស្អាត
khmer,clear,ច្បាស់លាស់
khmer,climb,ឡើង
khmer,clock,នាឡិកា
khmer,close,ជិតស្និទ្ធ
khmer,clothe,ទំនុកបំរុង
khmer,cloud,ពពក
khmer,coast,ឆ្នេរ
khmer,coat,ថ្នាំកូត
khmer,cold,ជំងឺផ្តាសាយ
khmer,collect,ប្រមូល
khmer,colony,អាណានិគម
khmer,color,ពណ៌
khmer,column,ជួរឈរ
khmer,come,មក
khmer,common,ជារឿងធម្មតា
khmer,company,ក្រុមហ៊ុន
khmer,compare,ប្រៀបធៀប
khmer,complete,ពេញលេញ
khmer,condition,លក្ខខណ្ឌ
khmer,connect,ការតភ្ជាប់
khmer,consider,ពិចារណា
khmer,consonant,ព្យញ្ជនៈ
khmer,contain,មាន
khmer,continent,ទ្វីប
khmer,continue,បន្ត
khmer,control,ការត្រួតពិនិត្យ
khmer,cook,ចំអិន
khmer,cool,ត្រជាក់
khmer,copy,ច្បាប់ចម្លង
khmer,corn,ពោត
khmer,corner,ជ្រុង
khmer,correct,ត្រឹមត្រូវ
khmer,cost,ការចំណាយ
khmer,cotton,កប្បាស
khmer,could,អាចធ្វើបាន
khmer,count,រាប់
khmer,country,ប្រទេស
khmer,course,ពិតណាស់
khmer,cover,គម្រប
khmer,cow,គោ
khmer,crease,ផ្នត់
khmer,create,បង្កើត
khmer,crop,ដំណាំ
khmer,cross,ឆ្លងកាត់
khmer,crowd,ហ្វូងមនុស្ស
khmer,cry,យំ
khmer,current,បច្ចុប្បន្ន
khmer,cut,កាត់
khmer,dad,ឪពុក
khmer,dance,ការរាំ
khmer,danger,ះថាក់
khmer,dark,ងងឹត
khmer,day,ថ្ងៃ
khmer,dead,ស្លាប់
khmer,deal,កិច្ចព្រមព្រៀង
khmer,dear,ជាទីស្រឡាញ់
khmer,death,ការស្លាប់
khmer,decide,សម្រេចចិត្ត
khmer,decimal,ទសភាគ
khmer,deep,ជ្រៅ
khmer,degree,សញ្ញាប័ត្រ
khmer,depend,អាស្រ័យ
khmer,describe,ពិពណ៌នា
khmer,desert,វាលខ្សាច់
khmer,design,ការរចនា
khmer,determine,កំណត់
khmer,develop,ការអភិវឌ្ឍ
khmer,dictionary,វចនានុក្រម
khmer,did,ធ្វើ
khmer,die,ស្លាប់
khmer,differ,ខុសគ្នា
khmer,difficult,ការលំបាក
khmer,direct,ដោយផ្ទាល់
khmer,discuss,ពិភាក្សា
khmer,distant,ឆ្ងាយ
khmer,divide,ចេក
khmer,division,ផ្នែក
khmer,do,ធ្វើបាន
khmer,doctor,គ្រូពេទ្យ
khmer,does,មិន
khmer,dog,ឆ្កែ
khmer,dollar,ប្រាក់ដុល្លារ
khmer,done,ធ្វើ
khmer,don’t,ធ្វើមិនបាន
khmer,door,ទ្វារ
khmer,double,ពីរដង
khmer,down,ចុះ
khmer,draw,គូរ
khmer,dream,សុបិន្ត
khmer,dress,សម្លៀកបំពាក់
khmer,drink,ភេសជ្ជៈ
khmer,drive,ដ្រាយ
khmer,drop,ធ្លាក់ចុះ
khmer,dry,ស្ងួត
khmer,duck,ទា
khmer,during,ក្នុងអំឡុងពេល
khmer,each,គ្នា
khmer,ear,ត្រចៀក
khmer,early,ដើម
khmer,earth,ផែនដី
khmer,ease,បន្ធូរបន្ថយ
khmer,east,ខាងកើត
khmer,eat,បរិភោគ
khmer,edge,គែម
khmer,effect,ផលប៉ះពាល់
khmer,egg,ស៊ុត
khmer,eight,ប្រាំបី
khmer,either,ទាំង
khmer,electric,អគ្គិសនី
khmer,element,ធាតុ
khmer,else,ផ្សេងទៀត
khmer,end,ចុងបញ្ចប់
khmer,enemy,សត្រូវ
khmer,energy,ថាមពល
khmer,engine,ម៉ាស៊ីន
khmer,enough,គ្រប់គ្រាន់
khmer,enter,ចូល
khmer,equal,ស្មើ
khmer,equate,ស្មើ
khmer,especially,ជាពិសេស
khmer,even,សូម្បីតែ
khmer,evening,ល្ងាច
khmer,event,ព្រឹត្តិការណ៍
khmer,ever,មិនធ្លាប់មាន
khmer,every,ជារៀងរាល់
khmer,exact,ពិតប្រាកដ
khmer,example,ឧទាហរណ៏
khmer,except,លើកលែងតែ
khmer,excite,រំភើប
khmer,exercise,ការធ្វើលំហាត់ប្រាណ
khmer,expect,រំពឹងថានឹងមាន
khmer,experience,បទពិសោធន៏
khmer,experiment,ពិសោធន៍
khmer,eye,ភ្នែក
khmer,face,មុខ
khmer,fact,ជាការពិត
khmer,fair,យុត្តិធម៌
khmer,fall,ធ្លាក់ចុះ
khmer,family,ក្រុមគ្រួសារ
khmer,famous,ដ៏ល្បីល្បាញ
khmer,far,ឆ្ងាយ
khmer,farm,កសិដ្ឋាន
khmer,fast,មានល្បឿនលឿន
khmer,fat,ជាតិខ្លាញ់
khmer,father,ឪពុក
khmer,favor,អនុគ្រោះ
khmer,fear,ការភ័យខ្លាច
khmer,feed,មតិព័ត៌មាន
khmer,feel,មានអារម្មណ៍ថា
khmer,feet,ជើង
khmer,fell,បានធ្លាក់ចុះ
khmer,felt,មានអារម្មណ៍ថា
khmer,few,ប៉ុន្មាន
khmer,field,វាល
khmer,fig,ល្វា
khmer,fight,ការប្រយុទ្ធ
khmer,figure,តួលេខ
khmer,fill,បំពេញ
khmer,final,ចុងក្រោយ
khmer,find,ស្វែងរក
khmer,fine,ការផាកពិន័យ
khmer,finger,ម្រាមដៃ
khmer,finish,បញ្ចប់
khmer,fire,ភ្លើង
khmer,first,ជាលើកដំបូង
khmer,fish,ត្រី
khmer,fit,សម
khmer,five,ប្រាំ
khmer,flat,ផ្ទះល្វែង
khmer,floor,ជាន់
khmer,flow,ហូរ
khmer,flower,ផ្កា
khmer,fly,ការហោះហើរ
khmer,follow,តាម
khmer,food,អាហារ
khmer,foot,ជើង
khmer,for,សម្រាប់
khmer,force,កម្លាំង
khmer,forest,ព្រៃឈើ
khmer,form,សំណុំបែបបទ
khmer,forward,ទៅមុខ
khmer,found,បានរកឃើញ
khmer,four,បួននាក់
khmer,fraction,ប្រភាគ
khmer,free,ដោយឥតគិតថ្លៃ
khmer,fresh,ស្រស់
khmer,friend,មិត្តភក្តិ
khmer,from,ពី
khmer,front,ផ្នែកខាងមុខ
khmer,fruit,ផ្លែឈើ
khmer,full,ពេញលេញ
khmer,fun,ភាពសប្បាយរីករាយ
khmer,game,ការលេងហ្គេម
khmer,garden,សួន
khmer,gas,ឧស្ម័ន
khmer,gather,ប្រមូលផ្តុំ
khmer,gave,បានផ្ដល់ឱ្យ
khmer,general,ទូទៅ
khmer,gentle,សុភាពរាប
khmer,get,ទទួលបាន
khmer,girl,ក្មេងស្រី
khmer,give,ផ្តល់ឱ្យ
khmer,glad,រីករាយ
khmer,glass,កញ្ចក់
khmer,go,ចូលទៅ
khmer,gold,មាស
khmer,gone,បានយាងចាកចេញទៅ
khmer,good,ល្អ
khmer,got,ទទួលបាន
khmer,govern,គ្រប់គ្រង
khmer,grand,ធំ
khmer,grass,ស្មៅ
khmer,gray,ពណ៌ប្រផេះ
khmer,great,ដ៏អស្ចារ្យ
khmer,green,ពណ៌បៃតង
khmer,grew,បានកើនឡើង
khmer,ground,ដី
khmer,group,ក្រុម
khmer,grow,ការកើនឡើង
khmer,guess,ទាយ
khmer,guide,ណែនាំ
khmer,gun,កាំភ្លើង
khmer,had,មាន
khmer,hair,សក់
khmer,half,ពាក់កណ្តាល
khmer,hand,ដៃ
khmer,happen,កើតឡើង
khmer,happy,រីករាយ
khmer,hard,ការលំបាក
khmer,has,មាន
khmer,hat,មួក
khmer,have,មាន
khmer,he,លោកបាន
khmer,head,ក្បាល
khmer,hear,ឮ
khmer,heard,ឮ
khmer,heart,បេះដូង
khmer,heat,កំដៅ
khmer,heavy,ធ្ងន់
khmer,held,លើក
khmer,help,ជួយ
khmer,her,របស់នាង
khmer,here,នៅទីនេះ
khmer,high,ខ្ពស់
khmer,hill,ភ្នំ
khmer,him,គាត់ថា
khmer,his,របស់គាត់
khmer,history,ប្រវត្តិសាស្រ្ត
khmer,hit,បុក
khmer,hold,កាន់
khmer,hole,រន្ធ
khmer,home,ផ្ទះ
khmer,hope,សង្ឃឹម
khmer,horse,សេះ
khmer,hot,ក្តៅ
khmer,hour,ម៉ោង
khmer,house,ផ្ទះ
khmer,how,របៀប
khmer,huge,ដ៏ធំ
khmer,human,មនុស្ស
khmer,hundred,រយ
khmer,hunt,ប្រមាញ់
khmer,hurry,ប្រញាប់
khmer,i,ខ្ញុំ
khmer,ice,ទឹកកក
khmer,idea,គំនិត
khmer,if,ប្រសិនបើ
khmer,imagine,ស្រមៃ
khmer,in,នៅក្នុង
khmer,inch,អ៊ីញ
khmer,include,រួមបញ្ចូល
khmer,indicate,បង្ហាញថា
khmer,industry,ឧស្សាហកម្ម
khmer,insect,សត្វល្អិត
khmer,instant,បន្ទាន់
khmer,instrument,ឧបករណ៍
khmer,interest,ការប្រាក់
khmer,invent,ប្រឌិត
khmer,iron,ជាតិដែក
khmer,is,គឺ
khmer,island,កោះ
khmer,it,វា
khmer,job,ការងារ
khmer,join,ចូលរួម
khmer,joy,សេចក្ដីអំណរ
khmer,jump,លោត
khmer,just,គ្រាន់តែ
khmer,keep,រក្សា
khmer,kept,រក្សាទុក
khmer,key,គន្លឹះ
khmer,kill,សម្លាប់
khmer,kind,ប្រភេទ
khmer,king,ស្តេច
