language,english,vocabulary
turkmen,a,a
turkmen,able,başarýar
turkmen,about,hakda
turkmen,above,ýokarda
turkmen,act,hereket et
turkmen,add,goş
turkmen,afraid,gorkýar
turkmen,after,soň
turkmen,again,ýene-de
turkmen,against,garşy
turkmen,age,ýaşy
turkmen,ago,ozal
turkmen,agree,razy
turkmen,air,howa
turkmen,all,hemmesi
turkmen,allow,rugsat beriň
turkmen,also,şeýle hem
turkmen,always,elmydama
turkmen,am,am
turkmen,among,arasynda
turkmen,an,an
turkmen,and,we
turkmen,anger,gahar
turkmen,animal,haýwan
turkmen,answer,jogap ber
turkmen,any,islendik
turkmen,appear,peýda bolýar
turkmen,apple,alma
turkmen,are,bolup durýar
turkmen,area,meýdany
turkmen,arm,gol
turkmen,arrange,tertipläň
turkmen,arrive,gel
turkmen,art,sungat
turkmen,as,ýaly
turkmen,ask,sora
turkmen,at,at
turkmen,atom,atom
turkmen,baby,çaga
turkmen,back,yza
turkmen,bad,erbet
turkmen,ball,top
turkmen,band,topary
turkmen,bank,bank
turkmen,bar,bar
turkmen,base,esas
turkmen,basic,esasy
turkmen,bat,bat
turkmen,be,bol
turkmen,bear,aýy
turkmen,beat,ur
turkmen,beauty,gözellik
turkmen,bed,düşek
turkmen,been,boldy
turkmen,before,öň
turkmen,began,başlady
turkmen,begin,başla
turkmen,behind,arkasynda
turkmen,believe,ynan
turkmen,bell,jaň
turkmen,best,iň gowusy
turkmen,better,has gowy
turkmen,between,arasynda
turkmen,big,uly
turkmen,bird,guş
turkmen,bit,biraz
turkmen,black,gara
turkmen,block,blokirlemek
turkmen,blood,gan
turkmen,blow,ur
turkmen,blue,gök
turkmen,board,tagta
turkmen,boat,gaýyk
turkmen,body,beden
turkmen,bone,süňk
turkmen,book,kitap
turkmen,born,doguldy
turkmen,both,ikisem
turkmen,bottom,aşagy
turkmen,bought,satyn aldy
turkmen,box,guty
turkmen,boy,oglan
turkmen,branch,şahasy
turkmen,bread,çörek
turkmen,break,arakesme
turkmen,bright,ýagty
turkmen,bring,getir
turkmen,broad,giň
turkmen,broke,döwdi
turkmen,brother,dogan
turkmen,brought,getirildi
turkmen,brown,goňur
turkmen,build,gurmak
turkmen,burn,ýakmak
turkmen,busy,meşgul
turkmen,but,emma
turkmen,buy,satyn al
turkmen,by,tarapyndan
turkmen,call,jaň ediň
turkmen,came,geldi
turkmen,camp,lager
turkmen,can,edip biler
turkmen,capital,maýa
turkmen,captain,kapitan
turkmen,car,awtoulag
turkmen,card,kartoçka
turkmen,care,ideg
turkmen,carry,götermek
turkmen,case,ýagdaý
turkmen,cat,pişik
turkmen,catch,tutmak
turkmen,caught,tutuldy
turkmen,cause,sebäp
turkmen,cell,öýjük
turkmen,cent,sent
turkmen,center,merkezi
turkmen,century,asyr
turkmen,certain,belli
turkmen,chair,oturgyç
turkmen,chance,pursat
turkmen,change,üýtgetmek
turkmen,character,häsiýet
turkmen,charge,zarýad
turkmen,chart,diagramma
turkmen,check,barlaň
turkmen,chick,jüýje
turkmen,chief,başlygy
turkmen,child,çaga
turkmen,children,çagalar
turkmen,choose,saýlaň
turkmen,chord,akord
turkmen,circle,tegelek
turkmen,city,şäher
turkmen,claim,talap
turkmen,class,synp
turkmen,clean,arassa
turkmen,clear,düşnükli
turkmen,climb,dyrmaşmak
