language,english,vocabulary
croatian,a,kraj
croatian,able,u mogućnosti
croatian,about,oko
croatian,above,iznad
croatian,act,čin
croatian,add,dodajte
croatian,afraid,bojati
croatian,after,nakon
croatian,again,opet
croatian,against,protiv
croatian,age,starost
croatian,ago,prije
croatian,agree,slažete
croatian,air,zrak
croatian,all,svi
croatian,allow,dopustiti
croatian,also,također
croatian,always,uvijek
croatian,am,ja
croatian,among,među
croatian,an,pitaj
croatian,and,i
croatian,anger,ljutnja
croatian,animal,životinja
croatian,answer,odgovor
croatian,any,bilo koji
croatian,appear,pojaviti
croatian,apple,jabuka
croatian,are,su
croatian,area,područje
croatian,arm,ruka
croatian,arrange,urediti
croatian,arrive,stići
croatian,art,umjetnost
croatian,as,kao
croatian,ask,pitaj
croatian,at,na
croatian,atom,atom
croatian,baby,beba
croatian,back,natrag
croatian,bad,loše
croatian,ball,lopta
croatian,band,bend
croatian,bank,banka
croatian,bar,bar
croatian,base,baza
croatian,basic,osnovna
croatian,bat,šišmiš
croatian,be,biti
croatian,bear,snositi
croatian,beat,pobijediti
croatian,beauty,ljepota
croatian,bed,krevet
croatian,been,bio
croatian,before,prije
croatian,began,počelo
croatian,begin,početak
croatian,behind,iza
croatian,believe,vjerujem
croatian,bell,zvono
croatian,best,najbolje
croatian,better,bolje
croatian,between,između
croatian,big,veliki
croatian,bird,ptica
croatian,bit,malo
croatian,black,crn
croatian,block,blokirati
croatian,blood,krv
croatian,blow,udarac
croatian,blue,plava
croatian,board,peglanje
croatian,boat,brod
croatian,body,tijelo
croatian,bone,kosti
croatian,book,knjiga
croatian,born,born
croatian,both,oboje
croatian,bottom,dno
croatian,bought,kupio
croatian,box,kutija
croatian,boy,dječak
croatian,branch,grana
croatian,bread,kruh
croatian,break,pauza
croatian,bright,svijetle
croatian,bring,donijeti
croatian,broad,široka
croatian,broke,razbio
croatian,brother,brat
croatian,brought,donio
croatian,brown,smeđa
croatian,build,graditi
croatian,burn,spali
croatian,busy,zauzet
croatian,but,ali
croatian,buy,kupi
croatian,by,od strane
croatian,call,poziv
croatian,came,došao
croatian,camp,kamp
croatian,can,može
croatian,capital,kapitala
croatian,captain,kapetan
croatian,car,automobil
croatian,card,kartice
croatian,care,briga
croatian,carry,nose
croatian,case,slučaj
croatian,cat,mačka
croatian,catch,ulov
croatian,caught,uhvaćen
croatian,cause,uzrok
croatian,cell,stanica
croatian,cent,posto
croatian,center,centar
croatian,century,stoljeća
croatian,certain,siguran
croatian,chair,stolica
croatian,chance,šanse
croatian,change,promjena
croatian,character,karakter
croatian,charge,naplatiti
croatian,chart,grafikon
croatian,check,provjeriti
croatian,chick,pilić
croatian,chief,glavni
croatian,child,dijete
croatian,children,djeca
croatian,choose,odaberite
croatian,chord,akord
croatian,circle,krug
croatian,city,grad
croatian,claim,tvrdnja
croatian,class,klasa
croatian,clean,čist
croatian,clear,jasno
croatian,climb,uspon
croatian,clock,sat
croatian,close,u blizini
croatian,clothe,odijevate
croatian,cloud,oblak
croatian,coast,obala
croatian,coat,kaput
croatian,cold,hladnoće
croatian,collect,prikupiti
croatian,colony,kolonija
croatian,color,boja
croatian,column,stupac
croatian,come,dolaze
croatian,common,zajednički
croatian,company,tvrtka
croatian,compare,usporedbu
croatian,complete,potpun
croatian,condition,stanje
croatian,connect,povezivanje
croatian,consider,razmotriti
croatian,consonant,suglasnika
croatian,contain,sadrže
croatian,continent,kontinent
croatian,continue,nastaviti
croatian,control,kontrola
croatian,cook,kuharica
croatian,cool,svjež
croatian,copy,kopija
croatian,corn,kukuruz
croatian,corner,kutak
croatian,correct,točne
croatian,cost,trošak
croatian,cotton,pamuk
croatian,could,mogla
croatian,count,računati
croatian,country,zemlja
croatian,course,tečaj
croatian,cover,poklopac
croatian,cow,krava
croatian,crease,gužvanja
croatian,create,stvoriti
croatian,crop,usjev
croatian,cross,križ
croatian,crowd,gomila
croatian,cry,krik
croatian,current,tekući
croatian,cut,rez
croatian,dad,tata
croatian,dance,ples
croatian,danger,opasnost
croatian,dark,mrak
croatian,day,dan
croatian,dead,mrtvih
croatian,deal,dio
croatian,dear,draga
croatian,death,smrt
croatian,decide,odlučite
croatian,decimal,decimale
croatian,deep,duboko
croatian,degree,stepen
croatian,depend,ovise
croatian,describe,opisati
croatian,desert,pustinja
