language,english,vocabulary
catalan,a,ella
catalan,able,capaç
catalan,about,sobre
catalan,above,per sobre de
catalan,act,acte
catalan,add,afegir
catalan,afraid,por
catalan,after,després
catalan,again,nou
catalan,against,contra
catalan,age,edat
catalan,ago,fa
catalan,agree,acord
catalan,air,aire
catalan,all,tot
catalan,allow,permetre
catalan,also,també
catalan,always,sempre
catalan,am,am
catalan,among,entre
catalan,an,ocupat
catalan,and,i
catalan,anger,còlera
catalan,animal,animals
catalan,answer,resposta
catalan,any,qualsevol
catalan,appear,apareixerà
catalan,apple,poma
catalan,are,són
catalan,area,zona
catalan,arm,braç
catalan,arrange,organitzar
catalan,arrive,arribar
catalan,art,art
catalan,as,com
catalan,ask,preguntar
catalan,at,en
catalan,atom,àtom
catalan,baby,nadó
catalan,back,esquena
catalan,bad,dolent
catalan,ball,bola
catalan,band,banda
catalan,bank,banc
catalan,bar,bar
catalan,base,base
catalan,basic,bàsica
catalan,bat,bat
catalan,be,ser
catalan,bear,suportar
catalan,beat,batre
catalan,beauty,bellesa
catalan,bed,llit
catalan,been,estat
catalan,before,abans
catalan,began,començar
catalan,begin,començar
catalan,behind,darrere
catalan,believe,creure
catalan,bell,campana
catalan,best,millor
catalan,better,millor
catalan,between,entre
catalan,big,gran
catalan,bird,ocell
catalan,bit,bit
catalan,black,negre
catalan,block,bloc
catalan,blood,sang
catalan,blow,cop
catalan,blue,blau
catalan,board,bord
catalan,boat,vaixell
catalan,body,cos
catalan,bone,os
catalan,book,llibre
catalan,born,born
catalan,both,tant
catalan,bottom,inferior
catalan,bought,comprat
catalan,box,quadre
catalan,boy,nen
catalan,branch,branca
catalan,bread,pa
catalan,break,ruptura
catalan,bright,brillant
catalan,bring,portar
catalan,broad,ampli
catalan,broke,trencar
catalan,brother,germà
catalan,brought,portat
catalan,brown,brown
catalan,build,construir
catalan,burn,cremar
catalan,busy,ocupat
catalan,but,però
catalan,buy,comprar
catalan,by,per
catalan,call,anomenada
catalan,came,vi
catalan,camp,campament
catalan,can,pot
catalan,capital,de capital
catalan,captain,capità
catalan,car,cotxe
catalan,card,targeta
catalan,care,cura
catalan,carry,portar
catalan,case,cas
catalan,cat,cat
catalan,catch,captures
catalan,caught,capturat
catalan,cause,causa
catalan,cell,cel · lular
catalan,cent,cent
catalan,center,centre
catalan,century,segle
catalan,certain,certa
catalan,chair,cadira
catalan,chance,oportunitat
catalan,change,canvi
catalan,character,caràcter
catalan,charge,cobrar
catalan,chart,taula
catalan,check,comprovar
catalan,chick,chick
catalan,chief,cap
catalan,child,nen
catalan,children,nens
catalan,choose,triar
catalan,chord,acord
catalan,circle,cercle
catalan,city,ciutat
catalan,claim,reclamació
catalan,class,classe
catalan,clean,neta
catalan,clear,clar
catalan,climb,ascens
catalan,clock,rellotge
catalan,close,prop
catalan,clothe,vestir
catalan,cloud,núvol
catalan,coast,costa
catalan,coat,abric
catalan,cold,fred
catalan,collect,recollir
catalan,colony,colònia
catalan,color,de color
catalan,column,columna
catalan,come,venir
catalan,common,comú
catalan,company,empresa
catalan,compare,comparar
catalan,complete,completa
catalan,condition,condició
catalan,connect,connectar
catalan,consider,considerar
catalan,consonant,consonant
catalan,contain,contenir
catalan,continent,continent
catalan,continue,continuar
catalan,control,el control
catalan,cook,cuiner
catalan,cool,fresc
catalan,copy,còpia
catalan,corn,blat de moro
catalan,corner,cantonada
catalan,correct,correcta
catalan,cost,cost
catalan,cotton,cotó
catalan,could,podia
catalan,count,comptar
catalan,country,país
catalan,course,curs
catalan,cover,coberta
catalan,cow,vaca
catalan,crease,plec
catalan,create,crear
catalan,crop,de cultius
catalan,cross,creuar
catalan,crowd,multitud
catalan,cry,crit
