language,english,vocabulary
shona,a,munhu
shona,able,vanokwanisa
shona,about,pamusoro
shona,above,kumusoro
shona,act,chiito
shona,add,wedzera
shona,afraid,afraid
shona,after,pashure
shona,again,zvakare
shona,against,pamusoro
shona,age,zera
shona,ago,kare
shona,agree,kubvumirana
shona,air,mhepo
shona,all,zvose
shona,allow,tendera
shona,also,wo
shona,always,nguva dzose
shona,am,ndiri
shona,among,pakati
shona,an,chinhu
shona,and,uye
shona,anger,hasha
shona,animal,mhuka
shona,answer,mhinduro
shona,any,ani
shona,appear,oneka
shona,apple,apuro
shona,are,ndivo
shona,area,nharaunda
shona,arm,ruoko
shona,arrange,ronga
shona,arrive,svika
shona,art,unyanzvi
shona,as,sezvo
shona,ask,kumbira
shona,at,pa
shona,atom,atomu
shona,baby,mwana
shona,back,shure
shona,bad,zvakaipa
shona,ball,bhora
shona,band,bhendi
shona,bank,bhangi
shona,bar,rambidza
shona,base,hwaro
shona,basic,zvinokosha
shona,bat,chiremwaremwa
shona,be,kuva
shona,bear,bereka
shona,beat,rova
shona,beauty,runako
shona,bed,mubhedha
shona,been,anga
shona,before,pamberi
shona,began,akatanga
shona,begin,kutanga
shona,behind,shure
shona,believe,tenda
shona,bell,bhero
shona,best,yakanakisisa
shona,better,nane
shona,between,pakati
shona,big,guru
shona,bird,shiri
shona,bit,chidimbu
shona,black,nhema
shona,block,misa
shona,blood,ropa
shona,blow,furidza
shona,blue,bhuruu
shona,board,bhodhi
shona,boat,chikepe
shona,body,muviri
shona,bone,pfupa
shona,book,bhuku
shona,born,zvarwa
shona,both,zvose zviri zviviri
shona,bottom,pasi
shona,bought,akatenga
shona,box,bhokisi
shona,boy,mukomana
shona,branch,bazi
shona,bread,chingwa
shona,break,zororo
shona,bright,jeka
shona,bring,kuunza
shona,broad,rwakafara
shona,broke,akaputsa
shona,brother,hanzvadzi konama
shona,brought,vakauya
shona,brown,bhurawuni
shona,build,kuvaka
shona,burn,pisa
shona,busy,takabatikana
shona,but,asi
shona,buy,tenga
shona,by,kubudikidza
shona,call,kufona
shona,came,akauya
shona,camp,musasa
shona,can,anogona
shona,capital,guta
shona,captain,mukuru
shona,car,motokari
shona,card,kadhi
shona,care,kutarisira
shona,carry,takura
shona,case,mhosva
shona,cat,katsi
shona,catch,bata
shona,caught,ukabatwa
shona,cause,chikonzero
shona,cell,chitokisi
shona,cent,muzana
shona,center,pakati
shona,century,zana remakore
shona,certain,vamwe
shona,chair,cheya
shona,chance,mukana
shona,change,chinja
shona,character,mutambi
shona,charge,murandu
shona,chart,chati
shona,check,cheki
shona,chick,chicks
shona,chief,ishe
shona,child,mwana
shona,children,vana
shona,choose,sarudza
shona,chord,kodhi
shona,circle,denderedzwa
shona,city,guta
shona,claim,murandu
shona,class,kirasi
shona,clean,chena
shona,clear,pachena
shona,climb,kwira
shona,clock,chiringazuva
shona,close,pedyo
shona,clothe,pfeka
shona,cloud,gore
shona,coast,mhenderekedzo
shona,coat,bhachi
shona,cold,chando
shona,collect,unganidza
shona,colony,nyika yakapambwa
shona,color,ruvara
shona,column,mbiru
shona,come,uya
shona,common,zvakajairika
shona,company,kambani
shona,compare,enzanisa
shona,complete,yose
shona,condition,ezvinhu
shona,connect,batanidza
shona,consider,funga
shona,consonant,nzvanyira
shona,contain,takura
shona,continent,map
shona,continue,rambai
shona,control,masimba
shona,cook,kuka
shona,cool,kutonhora
shona,copy,mufananidzo
shona,corn,zviyo
shona,corner,pakona
shona,correct,zvechokwadi
shona,cost,mutengo
shona,cotton,donje
shona,could,wakakonewa
shona,count,verenga
shona,country,nyika
shona,course,kosi
shona,cover,pabutiro
shona,cow,mhou
shona,crease,dzakakura
shona,create,sika
shona,crop,chirimwa
shona,cross,muchinjikwa
shona,crowd,mhomho
shona,cry,kuchema
shona,current,zvemazuvano
shona,cut,vendu
shona,dad,baba
shona,dance,matambiro
shona,danger,ngozi
shona,dark,rima
shona,day,zuva
shona,dead,akafa
shona,deal,dhiri
shona,dear,mudiwa
shona,death,rufu
shona,decide,kusarudza
shona,decimal,grade
shona,deep,zvakadzama
shona,degree,dhigirii
shona,depend,yanzva
shona,describe,tsanangura
shona,desert,gwenga
shona,design,patani
shona,determine,ona
shona,develop,kutanga
shona,dictionary,duramazwi
shona,did,akaita
shona,die,kufa
shona,differ,wakasiyana
shona,difficult,zvakaoma
shona,direct,chaipoipo
shona,discuss,kurukura
shona,distant,kure
shona,divide,kamura
shona,division,kupesana
shona,do,ita
shona,doctor,chiremba
shona,does,anoita
shona,dog,imbwa
shona,dollar,dhora
shona,done,nokuita
shona,don’t,regai
shona,door,musuo
shona,double,kaviri
shona,down,pasi
shona,draw,kuzochera
shona,dream,rota
shona,dress,pfeka
shona,drink,chinwiwa
shona,drive,fambisa
shona,drop,donhedza
shona,dry,akaoma
shona,duck,dhadha
shona,during,munguva
shona,each,chimwe nechimwe
shona,ear,nzeve
shona,early,mangwanani
shona,earth,pasi
shona,ease,unyore
shona,east,mabvazuva
shona,eat,udye
shona,edge,mucheto
shona,effect,chaizvoizvo
shona,egg,zai
shona,eight,sere
shona,either,kana
shona,electric,zvemagetsi
shona,element,eremendi
shona,else,mumwe
shona,end,magumo
shona,enemy,muvengi
shona,energy,simba
shona,engine,injini
shona,enough,zvakakwana
shona,enter,pinda
shona,equal,enzana
shona,equate,inofananidza
shona,especially,kunyanya
shona,even,kunyange
shona,evening,manheru
shona,event,chiitiko
shona,ever,nokusingaperi
shona,every,ose
shona,exact,chaizvoizvo
shona,example,muenzaniso
shona,except,kusiya
shona,excite,fadza
shona,exercise,kusimbisa muviri
shona,expect,kutarisira
shona,experience,ruzivo
shona,experiment,ekisiperimendi
shona,eye,ziso
shona,face,uso
shona,fact,chokwadi
shona,fair,zvakanaka
shona,fall,kuwa
shona,family,mhuri
shona,famous,nembiri
shona,far,kure
shona,farm,purazi
shona,fast,kutsanya
shona,fat,mafuta
shona,father,baba
shona,favor,tsigiro
shona,fear,kutya
shona,feed,chikafu
shona,feel,nzwa
shona,feet,tsoka
shona,fell,vakawira
shona,felt,akanzwa
shona,few,shoma
shona,field,munda
shona,fig,onde
shona,fight,kurwisana
shona,figure,figiri
shona,fill,zadza
shona,final,yokupedzisira
shona,find,wana
shona,fine,naka
shona,finger,chigunwe
shona,finish,pedza
shona,fire,moto
shona,first,chekutanga
