language,english,vocabulary
dutch,a,een
dutch,able,in staat
dutch,about,over
dutch,above,boven
dutch,act,act
dutch,add,toevoegen
dutch,afraid,bang
dutch,after,na
dutch,again,weer
dutch,against,tegen
dutch,age,leeftijd
dutch,ago,geleden
dutch,agree,instemmen
dutch,air,lucht
dutch,all,alle
dutch,allow,toelaten
dutch,also,ook
dutch,always,altijd
dutch,am,ben
dutch,among,onder
dutch,an,een
dutch,and,en
dutch,anger,woede
dutch,animal,dier
dutch,answer,antwoord
dutch,any,een
dutch,appear,verschijnen
dutch,apple,appel
dutch,are,zijn
dutch,area,gebied
dutch,arm,arm
dutch,arrange,regelen
dutch,arrive,aankomen
dutch,art,kunst
dutch,as,als
dutch,ask,vragen
dutch,at,bij
dutch,atom,atoom
dutch,baby,kindje
dutch,back,terug
dutch,bad,slecht
dutch,ball,bal
dutch,band,band
dutch,bank,bank
dutch,bar,bar
dutch,base,base
dutch,basic,elementaire
dutch,bat,vleermuis
dutch,be,zijn
dutch,bear,dragen
dutch,beat,verslaan
dutch,beauty,schoonheid
dutch,bed,bedden
dutch,been,geweest
dutch,before,voor
dutch,began,begon
dutch,begin,beginnen
dutch,behind,achter
dutch,believe,geloven
dutch,bell,bell
dutch,best,best
dutch,better,beter
dutch,between,tussen
dutch,big,grote
dutch,bird,vogel
dutch,bit,beetje
dutch,black,zwart
dutch,block,blokkeren
dutch,blood,bloed
dutch,blow,klap
dutch,blue,blauw
dutch,board,boord
dutch,boat,boot
dutch,body,lichaam
dutch,bone,bot
dutch,book,boek
dutch,born,geboren
dutch,both,beide
dutch,bottom,onderzijde
dutch,bought,gekocht
dutch,box,doos
dutch,boy,jongen
dutch,branch,tak
dutch,bread,brood
dutch,break,break
dutch,bright,heldere
dutch,bring,brengen
dutch,broad,brede
dutch,broke,brak
dutch,brother,broer
dutch,brought,bracht
dutch,brown,bruin
dutch,build,bouwen
dutch,burn,verbranden
dutch,busy,drukke
dutch,but,maar
dutch,buy,kopen
dutch,by,door
dutch,call,roep
dutch,came,kwam
dutch,camp,kamp
dutch,can,kan
