language,english,vocabulary
haitian,a,yon
haitian,able,kapab
haitian,about,sou
haitian,above,pi wo a
haitian,act,zak
haitian,add,ajoute
haitian,afraid,pè
haitian,after,apre
haitian,again,ankò
haitian,against,kont
haitian,age,laj
haitian,ago,de sa
haitian,agree,dakò
haitian,air,lè
haitian,all,tout
haitian,allow,pèmèt
haitian,also,tou
haitian,always,toujou
haitian,am,menm
haitian,among,nan mitan
haitian,an,yon
haitian,and,ak
haitian,anger,kòlè
haitian,animal,bèt
haitian,answer,repons
haitian,any,nenpòt ki
haitian,appear,parèt
haitian,apple,pòm
haitian,are,yo se
haitian,area,zòn
haitian,arm,bra
haitian,arrange,fè aranjman pou
haitian,arrive,rive
haitian,art,atizay
haitian,as,kòm
haitian,ask,mande
haitian,at,nan
haitian,atom,atòm
haitian,baby,ti bebe
haitian,back,tounen
haitian,bad,move
haitian,ball,boul
haitian,band,bann
haitian,bank,bank
haitian,bar,bar
haitian,base,baz
haitian,basic,debaz
haitian,bat,baton
haitian,be,gen
haitian,bear,pote
haitian,beat,bat
haitian,beauty,bote
haitian,bed,kabann
haitian,been,te
haitian,before,anvan
haitian,began,te kòmanse
haitian,begin,kòmanse
haitian,behind,dèyè
haitian,believe,kwè
haitian,bell,klòch
haitian,best,pi bon
haitian,better,pi bon
haitian,between,ant
haitian,big,gwo
haitian,bird,zwazo
haitian,bit,ti jan
haitian,black,nwa
haitian,block,blòk
haitian,blood,san
haitian,blow,souflèt
haitian,blue,ble
haitian,board,tablo
haitian,boat,bato
haitian,body,kò
haitian,bone,zo
haitian,book,liv
haitian,born,li te fèt
haitian,both,tou de
haitian,bottom,anba
haitian,bought,te achte
haitian,box,bwat
haitian,boy,ti gason
haitian,branch,branch
haitian,bread,pen
haitian,break,repo
haitian,bright,klere
haitian,bring,pote
haitian,broad,laj
haitian,broke,kase
haitian,brother,frè
haitian,brought,mennen l ’
haitian,brown,mawon
haitian,build,bati
haitian,burn,boule
haitian,busy,okipe
haitian,but,men
haitian,buy,achte
haitian,by,pa
haitian,call,apèl
haitian,came,te vin
haitian,camp,kan
haitian,can,kapab
haitian,capital,kapital
haitian,captain,kòmandan
haitian,car,machin
haitian,card,kat
haitian,care,swen
haitian,carry,pote
haitian,case,ka
haitian,cat,chat
haitian,catch,trape
haitian,caught,kenbe
haitian,cause,kòz
haitian,cell,selil
haitian,cent,santim
haitian,center,sant
haitian,century,syèk
haitian,certain,sèten
haitian,chair,chèz
haitian,chance,chans
haitian,change,chanjman
haitian,character,karaktè
haitian,charge,chaje
haitian,chart,tablo
haitian,check,tcheke
haitian,chick,chick
haitian,chief,chèf
haitian,child,pitit
haitian,children,timoun
haitian,choose,chwazi
haitian,chord,kòd
haitian,circle,sèk
haitian,city,vil la
haitian,claim,reklamasyon
haitian,class,klas
haitian,clean,pwòp
haitian,clear,klè
haitian,climb,grenpe
haitian,clock,revèy
haitian,close,fèmen
haitian,clothe,abiye
haitian,cloud,nwaj
haitian,coast,kòt
haitian,coat,rad
haitian,cold,frèt
haitian,collect,kolekte
haitian,colony,koloni
haitian,color,koulè
haitian,column,kolòn
haitian,come,vini
haitian,common,komen
haitian,company,konpayi
haitian,compare,konpare
haitian,complete,konplè
haitian,condition,kondisyon
haitian,connect,konekte
haitian,consider,konsidere
haitian,consonant,konsòn
haitian,contain,gen ladan
haitian,continent,kontinan
haitian,continue,kontinye
haitian,control,kontwòl
haitian,cook,kwit manje
haitian,cool,fre
haitian,copy,kopi
haitian,corn,mayi
haitian,corner,kwen
haitian,correct,kòrèk
haitian,cost,pri
haitian,cotton,koton
haitian,could,te kapab
haitian,count,konte
haitian,country,peyi
haitian,course,kou
haitian,cover,kouvèti
haitian,cow,bèf
haitian,crease,pli
haitian,create,kreye
haitian,crop,rekòt
haitian,cross,travèse
haitian,crowd,foul moun
haitian,cry,rèl
haitian,current,aktyèl
haitian,cut,koupe
haitian,dad,papa
haitian,dance,dans
haitian,danger,danje
haitian,dark,fè nwa
haitian,day,jou
haitian,dead,mouri
haitian,deal,kontra
haitian,dear,mwen renmen anpil
haitian,death,lanmò
haitian,decide,deside
haitian,decimal,desimal
haitian,deep,gwo twou san fon
haitian,degree,degre
haitian,depend,depann
haitian,describe,dekri
haitian,desert,dezè
haitian,design,konsepsyon
haitian,determine,detèmine
haitian,develop,devlope
haitian,dictionary,diksyonè
haitian,did,te fè
haitian,die,mouri
haitian,differ,diferan
haitian,difficult,difisil
haitian,direct,dirèk
haitian,discuss,diskite sou
haitian,distant,byen lwen
haitian,divide,divize
haitian,division,divizyon
haitian,do,fè
haitian,doctor,doktè
haitian,does,fè
haitian,dog,chen
haitian,dollar,dola
haitian,done,fè a
haitian,don’t,pa fè sa
haitian,door,pòt
haitian,double,doub
haitian,down,desann
haitian,draw,trase
haitian,dream,rèv
haitian,dress,rad
haitian,drink,bwè
