language,english,vocabulary
urdu,a,ایک
urdu,able,قابل
urdu,about,کے بارے میں
urdu,above,اوپر
urdu,act,ایکٹ
urdu,add,شامل
urdu,afraid,ڈر
urdu,after,کے بعد
urdu,again,پھر
urdu,against,کے خلاف
urdu,age,عمر
urdu,ago,پہلے
urdu,agree,اتفاق
urdu,air,ہوا
urdu,all,تمام
urdu,allow,کی اجازت
urdu,also,بھی
urdu,always,ہمیشہ
urdu,am,صبح
urdu,among,میں
urdu,an,ایک
urdu,and,اور
urdu,anger,غصہ
urdu,animal,جانور
urdu,answer,جواب
urdu,any,کوئی بھی
urdu,appear,ظاہر
urdu,apple,ایپل
urdu,are,ہیں
urdu,area,علاقے
urdu,arm,بازو
urdu,arrange,بندوبست
urdu,arrive,پہنچ
urdu,art,فن
urdu,as,کے طور پر
urdu,ask,پوچھنا
urdu,at,میں
urdu,atom,ایٹم
urdu,baby,بچے
urdu,back,واپس
urdu,bad,برا
urdu,ball,گیند
urdu,band,بینڈ
urdu,bank,بینک
urdu,bar,بار
urdu,base,بنیاد
urdu,basic,بنیادی
urdu,bat,بیٹ
urdu,be,ہو
urdu,bear,برداشت
urdu,beat,شکست دی
urdu,beauty,خوبصورتی
urdu,bed,بستر
urdu,been,رہا
urdu,before,پہلے
urdu,began,شروع
urdu,begin,شروع
urdu,behind,پیچھے
urdu,believe,یقین
urdu,bell,گھنٹی
urdu,best,بہترین
urdu,better,بہتر
urdu,between,کے درمیان
urdu,big,بڑا
urdu,bird,برڈ
urdu,bit,سا
urdu,black,سیاہ
urdu,block,بلاک
urdu,blood,خون
urdu,blow,دھچکا
urdu,blue,بلیو
urdu,board,بورڈ
urdu,boat,کشتی
urdu,body,جسم
urdu,bone,ہڈی
urdu,book,کتاب
urdu,born,پیدا ہوا
urdu,both,دونوں
urdu,bottom,نیچے
urdu,bought,خریدا
urdu,box,باکس
urdu,boy,لڑکے
urdu,branch,شاخ
urdu,bread,روٹی
urdu,break,وقفے
urdu,bright,روشن
urdu,bring,لانے کے
urdu,broad,وسیع
urdu,broke,توڑ دیا
urdu,brother,بھائی
urdu,brought,لایا
urdu,brown,براؤن
urdu,build,تعمیر
urdu,burn,جلا
urdu,busy,مصروف
urdu,but,لیکن
urdu,buy,خریدنے کے
urdu,by,کی طرف سے
urdu,call,کال
urdu,came,آیا
urdu,camp,کیمپ
urdu,can,کر سکتے ہیں
urdu,capital,دارالحکومت
urdu,captain,کیپٹن
urdu,car,کار
urdu,card,کارڈ
urdu,care,دیکھ بھال
urdu,carry,لے جانے کے
urdu,case,کیس
urdu,cat,بلی
urdu,catch,کیچ
urdu,caught,پکڑے
urdu,cause,وجہ
urdu,cell,سیل
urdu,cent,فیصد
urdu,center,مرکز
urdu,century,صدی
urdu,certain,کچھ
urdu,chair,کرسی
urdu,chance,موقع
urdu,change,تبدیلی
urdu,character,کردار
urdu,charge,چارج
urdu,chart,چارٹ
urdu,check,چیک
urdu,chick,لڑکی
urdu,chief,چیف
urdu,child,بچے
urdu,children,بچوں
urdu,choose,منتخب کریں
urdu,chord,راگ
urdu,circle,دائرے
urdu,city,شہر
urdu,claim,دعوی
urdu,class,کلاس
urdu,clean,صاف
urdu,clear,واضح
urdu,climb,چڑھنے
urdu,clock,گھڑی
urdu,close,بند کریں
urdu,clothe,کپڑے
urdu,cloud,بادل
urdu,coast,کوسٹ
urdu,coat,کوٹ
urdu,cold,سرد
urdu,collect,جمع
urdu,colony,کالونی
urdu,color,رنگین
urdu,column,کالم
urdu,come,آئے
urdu,common,عام
urdu,company,کمپنی
urdu,compare,موازنہ
urdu,complete,مکمل
urdu,condition,حالت
urdu,connect,مربوط
urdu,consider,غور
urdu,consonant,آواز
urdu,contain,پر مشتمل ہے
urdu,continent,براعظم
urdu,continue,جاری
urdu,control,کنٹرول
urdu,cook,کک
urdu,cool,ڈاؤن لوڈ، اتارنا
urdu,copy,کاپی
urdu,corn,مکئی
urdu,corner,کونے
urdu,correct,صحیح
urdu,cost,قیمت
urdu,cotton,کپاس
urdu,could,کر سکتے ہیں
urdu,count,شمار
urdu,country,ملک
urdu,course,کورس
urdu,cover,کور
urdu,cow,گائے
urdu,crease,کریج
urdu,create,تخلیق
urdu,crop,فصل
urdu,cross,پار
urdu,crowd,بھیڑ
urdu,cry,رونا
urdu,current,موجودہ
urdu,cut,کٹ
urdu,dad,والد
urdu,dance,رقص
urdu,danger,خطرہ
urdu,dark,سیاہ
urdu,day,دن
urdu,dead,مردہ
urdu,deal,معاہدے
urdu,dear,عزیز
urdu,death,موت
urdu,decide,فیصلہ
urdu,decimal,دشملو
urdu,deep,گہری
urdu,degree,ڈگری
urdu,depend,انحصار
urdu,describe,وضاحت
urdu,desert,صحرا
urdu,design,ڈیزائن
urdu,determine,کا تعین
urdu,develop,ترقی
urdu,dictionary,ڈکشنری
urdu,did,کیا
urdu,die,مر
urdu,differ,اختلاف
urdu,difficult,مشکل
urdu,direct,براہ راست
urdu,discuss,بات چیت
urdu,distant,دور
urdu,divide,تقسیم
urdu,division,ڈویژن
urdu,do,کر
urdu,doctor,ڈاکٹر
urdu,does,کرتا ہے
urdu,dog,کتا
urdu,dollar,ڈالر
urdu,done,ہو گیا
urdu,don’t,نہیں
urdu,door,دروازہ
urdu,double,ڈبل
urdu,down,نیچے
urdu,draw,اپنی طرف متوجہ
urdu,dream,خواب
urdu,dress,کپڑے
urdu,drink,ڈرنک
urdu,drive,ڈرائیو
urdu,drop,ڈراپ
urdu,dry,خشک
urdu,duck,بتھ
urdu,during,کے دوران
urdu,each,ہر ایک
urdu,ear,کان
urdu,early,ابتدائی
urdu,earth,زمین
urdu,ease,کم
urdu,east,وسطی
urdu,eat,کھانے
urdu,edge,کنارے
urdu,effect,اثر
urdu,egg,انڈے
urdu,eight,آٹھ
urdu,either,یا تو
urdu,electric,بجلی
urdu,element,عنصر
urdu,else,اور
urdu,end,آخر
urdu,enemy,دشمن
urdu,energy,توانائی
urdu,engine,انجن
urdu,enough,کافی
urdu,enter,داخل
urdu,equal,برابر
urdu,equate,برابر
urdu,especially,خاص طور پر
urdu,even,بھی
urdu,evening,شام
urdu,event,واقعہ
urdu,ever,کبھی
urdu,every,ہر
urdu,exact,عین مطابق
urdu,example,مثال کے طور پر
urdu,except,سوائے
urdu,excite,اتیجیت
urdu,exercise,ورزش
urdu,expect,توقع
urdu,experience,تجربہ
urdu,experiment,تجربہ
urdu,eye,آنکھ
urdu,face,چہرے
urdu,fact,حقیقت یہ ہے
urdu,fair,منصفانہ
urdu,fall,گر
urdu,family,خاندان
urdu,famous,مشہور
urdu,far,اب تک
urdu,farm,فارم
urdu,fast,تیزی سے
urdu,fat,چربی
urdu,father,والد
urdu,favor,کی حمایت
urdu,fear,خوف
urdu,feed,فیڈ
urdu,feel,محسوس
urdu,feet,پاؤں
urdu,fell,گر
urdu,felt,محسوس
urdu,few,چند
urdu,field,میدان
urdu,fig,انجیر
urdu,fight,جنگ
urdu,figure,کے اعداد و شمار
urdu,fill,بھرنے
urdu,final,آخری
urdu,find,تلاش
urdu,fine,ٹھیک
urdu,finger,انگلی
urdu,finish,ختم
urdu,fire,آگ
urdu,first,پہلے
urdu,fish,مچھلی
urdu,fit,فٹ
urdu,five,پانچ
urdu,flat,فلیٹ
urdu,floor,منزل
urdu,flow,بہاؤ
urdu,flower,پھول
urdu,fly,پرواز
urdu,follow,فالو کریں
urdu,food,کھانا
urdu,foot,پاؤں
urdu,for,کے لئے
urdu,force,طاقت
urdu,forest,جنگل
urdu,form,فارم
urdu,forward,آگے
urdu,found,پایا
urdu,four,چار
urdu,fraction,حصہ
urdu,free,مفت
urdu,fresh,تازہ
urdu,friend,دوست
urdu,from,سے
urdu,front,سامنے
urdu,fruit,پھل
urdu,full,مکمل
urdu,fun,مزہ
urdu,game,کھیل ہی کھیل میں
urdu,garden,باغ
urdu,gas,گیس
urdu,gather,جمع
urdu,gave,دی
urdu,general,جنرل
urdu,gentle,نرم
urdu,get,حاصل
urdu,girl,لڑکی
urdu,give,دے
urdu,glad,خوشی
urdu,glass,گلاس
urdu,go,جاؤ
urdu,gold,سونا
urdu,gone,چلا گیا
urdu,good,اچھا
urdu,got,ملا
urdu,govern,حکومت
urdu,grand,گرینڈ
urdu,grass,گھاس
urdu,gray,بھوری رنگ
urdu,great,عظیم
urdu,green,سبز
urdu,grew,اضافہ ہوا
urdu,ground,زمین
urdu,group,گروپ
urdu,grow,اضافہ
urdu,guess,لگتا ہے
urdu,guide,رہنمائی
urdu,gun,بندوق
urdu,had,تھا
urdu,hair,بال
urdu,half,نصف
urdu,hand,ہاتھ
urdu,happen,ہو
urdu,happy,خوش
urdu,hard,مشکل
urdu,has,ہے
urdu,hat,ٹوپی
urdu,have,ہے
urdu,he,وہ
urdu,head,سر
urdu,hear,سن
urdu,heard,سنا
urdu,heart,دل
urdu,heat,گرمی
urdu,heavy,بھاری
urdu,held,منعقد
urdu,help,مدد
urdu,her,اس
urdu,here,یہاں
urdu,high,اعلی
urdu,hill,پہاڑی
urdu,him,اس
urdu,his,ان
urdu,history,تاریخ
urdu,hit,مارا
urdu,hold,پکڑ
urdu,hole,سوراخ
urdu,home,گھر
urdu,hope,امید
urdu,horse,گھوڑا
urdu,hot,گرم، شہوت انگیز
urdu,hour,گھنٹے
urdu,house,گھر
urdu,how,کس طرح
urdu,huge,بہت بڑا
urdu,human,انسانی
urdu,hundred,سو
urdu,hunt,ہنٹ
urdu,hurry,جلدی
urdu,i,میں
urdu,ice,برف
urdu,idea,خیال
urdu,if,اگر
urdu,imagine,تصور
urdu,in,میں
urdu,inch,انچ
urdu,include,شامل
urdu,indicate,اس بات کی نشاندہی
urdu,industry,صنعت
urdu,insect,کیڑے
urdu,instant,فوری طور پر
urdu,instrument,آلہ
urdu,interest,دلچسپی
urdu,invent,ایجاد
urdu,iron,لوہے
urdu,is,ہے
urdu,island,جزائر
urdu,it,یہ
urdu,job,کام
urdu,join,میں شامل
urdu,joy,خوشی
urdu,jump,کود
urdu,just,صرف
urdu,keep,رکھنے کے
urdu,kept,رکھا
urdu,key,اہم
urdu,kill,قتل
urdu,kind,قسم
urdu,king,بادشاہ
urdu,knew,جانتا تھا
urdu,know,جانتے ہیں
urdu,lady,لیڈی
urdu,lake,جھیل
urdu,land,ملک
urdu,language,زبان
urdu,large,بڑے
urdu,last,آخری
urdu,late,دیر سے
urdu,laugh,ہنسی
urdu,law,قانون
urdu,lay,پوشیدہ
urdu,lead,قیادت
urdu,learn,جاننے کے
urdu,least,کم از کم
urdu,leave,چھوڑ
urdu,led,قیادت
urdu,left,بائیں
urdu,leg,ٹانگ
urdu,length,لمبائی
urdu,less,کم
urdu,let,دو
urdu,letter,خط
urdu,level,سطح
urdu,lie,جھوٹ
urdu,life,زندگی
urdu,lift,لفٹ
urdu,light,روشنی
urdu,like,کی طرح
urdu,line,لائن
urdu,liquid,مائع
