language,english,vocabulary
tajik,a,як
tajik,able,тавонист
tajik,about,дар бораи
tajik,above,дар боло
tajik,act,амал
tajik,add,илова кардан
tajik,afraid,ҳаросон
tajik,after,баъд аз
tajik,again,аз нав
tajik,against,бар зидди
tajik,age,синну сол
tajik,ago,пеш
tajik,agree,розӣ шудан
tajik,air,ҳаво
tajik,all,ҳама
tajik,allow,имконият
tajik,also,ҳамчунин
tajik,always,ҳамеша
tajik,am,ҳастам
tajik,among,дар байни
tajik,an,як
tajik,and,ва
tajik,anger,хашми
tajik,animal,ҳайвон
tajik,answer,ҷавоби
tajik,any,ҳар як
tajik,appear,пайдо
tajik,apple,себ
tajik,are,доранд
tajik,area,майдон
tajik,arm,даст
tajik,arrange,тартиб
tajik,arrive,ташрифи
tajik,art,санъат
tajik,as,мисли
tajik,ask,пурсидан
tajik,at,дар
tajik,atom,атом
tajik,baby,кўдаки
tajik,back,бозгашт
tajik,bad,бад
tajik,ball,тӯб
tajik,band,банд
tajik,bank,бонк
tajik,bar,бар
tajik,base,база
tajik,basic,асосӣ
tajik,bat,бат
tajik,be,будан
tajik,bear,зимма
tajik,beat,задан
tajik,beauty,зебоӣ
tajik,bed,кат
tajik,been,шуд
tajik,before,пеш аз
tajik,began,сар
tajik,begin,оғоз
tajik,behind,қафо
tajik,believe,имон
tajik,bell,занги
tajik,best,беҳтарин
tajik,better,хубтар
tajik,between,миёни
tajik,big,калон
tajik,bird,парранда
tajik,bit,бита
tajik,black,сиёҳ
tajik,block,блок
tajik,blood,хун
tajik,blow,зарбаи
tajik,blue,кабуд
tajik,board,шӯрои
tajik,boat,қаиқ
tajik,body,бадан
tajik,bone,устухон
tajik,book,китоб
tajik,born,бон
tajik,both,ҳарду
tajik,bottom,дар қаъри
tajik,bought,харида
tajik,box,қуттии
tajik,boy,писарбача
tajik,branch,бахш
tajik,bread,нон
tajik,break,танаффус
tajik,bright,равшан
tajik,bring,меоварад
tajik,broad,васеъ
tajik,broke,вайрон
tajik,brother,бародари
tajik,brought,оварданд
tajik,brown,қаҳваранг
tajik,build,сохтан
tajik,burn,сӯзондан
tajik,busy,банд
tajik,but,аммо
tajik,buy,харидан
tajik,by,бо
tajik,call,занг задан
tajik,came,омад
tajik,camp,ӯрдугоҳ
tajik,can,метавонад
tajik,capital,пойтахт
tajik,captain,капитан
tajik,car,мошини
tajik,card,корт
tajik,care,нигоњубини
tajik,carry,анҷом
tajik,case,мавриди
tajik,cat,гурба
tajik,catch,сайд
tajik,caught,сайд
tajik,cause,сабаб
tajik,cell,ҳуҷайра
tajik,cent,фоиз
tajik,center,марказ
tajik,century,асри
tajik,certain,муайян
tajik,chair,кафедра
tajik,chance,имконият
tajik,change,иваз
tajik,character,характер
tajik,charge,пардохтро
tajik,chart,диаграммаи
tajik,check,тафтиш
tajik,chick,љуворимакка
tajik,chief,сардори
tajik,child,кӯдак
tajik,children,кӯдакон
tajik,choose,интихоб кардан
tajik,chord,аккорд
tajik,circle,давра
tajik,city,шаҳр
tajik,claim,даъво
tajik,class,синфи
tajik,clean,тоза
tajik,clear,равшан
tajik,climb,баромадан
tajik,clock,соат
tajik,close,наздик
tajik,clothe,либосашон
tajik,cloud,абр
tajik,coast,соҳили
tajik,coat,палто
tajik,cold,хунук
tajik,collect,ҷамъ
tajik,colony,колония
tajik,color,ранг
tajik,column,сутун
tajik,come,омад
tajik,common,умумӣ
tajik,company,ширкат
tajik,compare,нисбат ба
tajik,complete,пурра
tajik,condition,шароит
tajik,connect,пайваст кардан
tajik,consider,баррасӣ
tajik,consonant,мутаассифона
tajik,contain,дар бар гирад
tajik,continent,қитъа
tajik,continue,давом додан
tajik,control,идора
tajik,cook,кук
tajik,cool,хунук
tajik,copy,нусха
tajik,corn,ҷуворӣ
tajik,corner,гӯшаи
tajik,correct,дуруст
tajik,cost,арзиш
tajik,cotton,пахта
tajik,could,метавонад
tajik,count,шумурдан
tajik,country,кишвар
tajik,course,курс
tajik,cover,сарпӯши
tajik,cow,гов
tajik,crease,њад
tajik,create,сохтан
tajik,crop,кишт
tajik,cross,убур
tajik,crowd,издиҳом
tajik,cry,дуъояшон
tajik,current,ҷорӣ
tajik,cut,"набуред,"
tajik,dad,падар
tajik,dance,ращс
tajik,danger,хатар
tajik,dark,торик
tajik,day,рӯз
tajik,dead,мурда
tajik,deal,созишномаи
tajik,dear,азиз
tajik,death,марг
tajik,decide,қарор
tajik,decimal,даҳӣ
tajik,deep,чуқур
tajik,degree,дараҷаи
tajik,depend,вобаста аст
tajik,describe,тасвир кардан
tajik,desert,биёбон
tajik,design,лоиҳа
tajik,determine,муайян кардан
tajik,develop,инкишоф
tajik,dictionary,луғат
tajik,did,кард
tajik,die,мурдан
tajik,differ,фарқ
tajik,difficult,мураккаб
tajik,direct,бевосита
tajik,discuss,баррасии
tajik,distant,дур
tajik,divide,нобаробарии
tajik,division,воҳиди
tajik,do,кор
tajik,doctor,духтур
tajik,does,кунад
tajik,dog,саг
tajik,dollar,доллари
tajik,done,иҷро
tajik,don’t,накунед
tajik,door,дари
tajik,double,дучандон
tajik,down,поён
tajik,draw,кашидан
tajik,dream,орзу
tajik,dress,либос
tajik,drink,нӯшидан
tajik,drive,рондан
tajik,drop,тарки
tajik,dry,хушк
tajik,duck,мурғобӣ
tajik,during,дар муддати
tajik,each,ҳар як
tajik,ear,гӯш
tajik,early,барвақт
tajik,earth,замин
tajik,ease,осон
tajik,east,шарқ
tajik,eat,хӯрдан
tajik,edge,гӯша
tajik,effect,таъсир
tajik,egg,тухм
tajik,eight,ҳашт
tajik,either,ё
tajik,electric,барқӣ
tajik,element,элемент
tajik,else,боз
tajik,end,поён
tajik,enemy,душман
tajik,energy,энергетика
tajik,engine,муҳаррик
tajik,enough,кофӣ
tajik,enter,даромадан
tajik,equal,баробар
tajik,equate,баробар
tajik,especially,махсусан
tajik,even,ҳатто
tajik,evening,шом
tajik,event,ҳодиса
tajik,ever,бор
tajik,every,ҳар
tajik,exact,тамғаи
tajik,example,мисол
tajik,except,ба истиснои
tajik,excite,excite
tajik,exercise,варзиш
tajik,expect,интизор
tajik,experience,таљрибаи
tajik,experiment,озмоиш
tajik,eye,чашм
tajik,face,рӯй
tajik,fact,далели
tajik,fair,намоишгоҳ
tajik,fall,афтод
tajik,family,оила
tajik,famous,машҳур
tajik,far,дур
tajik,farm,ферма
tajik,fast,зуд
tajik,fat,фарбеҳ
tajik,father,падар
tajik,favor,хаққи
tajik,fear,тарс
tajik,feed,хўроки
tajik,feel,фикр
tajik,feet,пойҳои
tajik,fell,афтод
tajik,felt,ҳис
tajik,few,якчанд
tajik,field,соҳа
tajik,fig,анҷир
tajik,fight,мубориза
tajik,figure,рақам
tajik,fill,пур кардан
tajik,final,нињої
tajik,find,ёфт
tajik,fine,хуб
tajik,finger,ангушт
tajik,finish,марра
tajik,fire,оташ
tajik,first,аввал
tajik,fish,моҳӣ
tajik,fit,муносиб
tajik,five,панҷ
tajik,flat,ҳамвор
tajik,floor,фарш
tajik,flow,ҷорист
tajik,flower,гул
tajik,fly,паридан
tajik,follow,пайравӣ
tajik,food,таъом
tajik,foot,по
tajik,for,барои
tajik,force,қувваи
tajik,forest,ҷангал
tajik,form,шакл
tajik,forward,пеш
tajik,found,пайдо
tajik,four,чаҳор
tajik,fraction,њиссаи
tajik,free,озод
tajik,fresh,тару тоза
tajik,friend,дугона
tajik,from,аз
tajik,front,пеш
tajik,fruit,мева
tajik,full,пур
tajik,fun,шавковар
tajik,game,бозӣ
tajik,garden,боғ
tajik,gas,газ
tajik,gather,гирд
tajik,gave,дод
tajik,general,генерал
tajik,gentle,мулоим
tajik,get,гирифтан
tajik,girl,духтар
tajik,give,додан
tajik,glad,хурсандиовар
tajik,glass,шиша
tajik,go,рафтан
tajik,gold,тилло
tajik,gone,гон
tajik,good,хуб
tajik,got,гирифта
tajik,govern,танзим
tajik,grand,гранд
tajik,grass,алаф
tajik,gray,хокистаранг
tajik,great,калон
tajik,green,сабз
tajik,grew,калон
tajik,ground,замин
tajik,group,гурӯҳ
tajik,grow,рӯёнидем
tajik,guess,тахмин
tajik,guide,ҳидоят
tajik,gun,таппончаи
tajik,had,"буд,"
tajik,hair,мӯй
tajik,half,нисф
tajik,hand,даст
tajik,happen,рӯй
tajik,happy,хушбахтӣ
tajik,hard,мушкил
tajik,has,дорад
tajik,hat,кулоҳ
tajik,have,доранд
tajik,he,вай
tajik,head,сар
tajik,hear,"мешунавед,"
tajik,heard,"шунидам,"
tajik,heart,дил
tajik,heat,гармӣ
tajik,heavy,вазнин
tajik,held,барпогардида
tajik,help,кӯмак
tajik,her,вай
tajik,here,ин ҷо
tajik,high,баланд
tajik,hill,теппа
tajik,him,вай
tajik,his,вай
tajik,history,таърих
tajik,hit,задан
tajik,hold,доред
tajik,hole,сӯрох
tajik,home,хона
tajik,hope,умед
tajik,horse,асп
tajik,hot,гарм
tajik,hour,соат
tajik,house,хона
tajik,how,чӣ хел
tajik,huge,калон
tajik,human,инсон
tajik,hundred,сад
tajik,hunt,шикор
tajik,hurry,шитоб
tajik,i,ман
tajik,ice,ях
tajik,idea,идеяи
tajik,if,агар
tajik,imagine,тасаввур кардан
tajik,in,дар
tajik,inch,инч
tajik,include,дохил
tajik,indicate,ишора
tajik,industry,саноат
tajik,insect,ҳашароти
tajik,instant,фаврӣ
tajik,instrument,асбоби
tajik,interest,манфиат
tajik,invent,"мебофтаанд,"
tajik,iron,оҳан
tajik,is,"аст,"
tajik,island,ҷазира
tajik,it,ин
tajik,job,кор
tajik,join,ҳамроҳ
tajik,joy,хурсандӣ
tajik,jump,паридан
tajik,just,танҳо
tajik,keep,доштан
tajik,kept,нигоњ
tajik,key,калид
tajik,kill,куштан
tajik,kind,навъ
tajik,king,шоҳ
tajik,knew,"медонист,"
tajik,know,донистан
tajik,lady,муждарасон
tajik,lake,кул
tajik,land,замин
tajik,language,забон
tajik,large,калон
tajik,last,охирин
tajik,late,дер
tajik,laugh,механданд
tajik,law,қонуни
tajik,lay,фидо
tajik,lead,роҳбарӣ
tajik,learn,омӯхтан
tajik,least,камтарин
tajik,leave,тарк
tajik,led,нн – нурнишон
tajik,left,чап
tajik,leg,пои
tajik,length,дарозӣ
tajik,less,камтар
tajik,let,бигзор
tajik,letter,ҳарф
tajik,level,сатњи
tajik,lie,дурӯғ
tajik,life,зиндагӣ
tajik,lift,бардоред
tajik,light,сабук
tajik,like,мисли
tajik,line,хати
tajik,liquid,моеъ
tajik,list,рӯйхат
tajik,listen,гӯш кардан
tajik,little,хурд
tajik,live,зинда
tajik,locate,кўда-
tajik,log,қайдгири
tajik,lone,lone
tajik,long,тӯлонӣ
tajik,look,нигоҳ
tajik,lost,гумшуда
tajik,lot,лут
tajik,loud,баланд
tajik,love,дӯст доштан
tajik,low,паст
tajik,machine,мошина
tajik,made,дод
tajik,magnet,оҳанрабо
tajik,main,асосӣ
tajik,major,асосии
tajik,make,кунад
tajik,man,одам
tajik,many,бисёр
tajik,map,харита
tajik,mark,марк
tajik,market,бозор
tajik,mass,омма
tajik,master,усто
tajik,match,бозии
tajik,material,моддї
tajik,matter,масъала
tajik,may,май
tajik,me,ба ман
tajik,mean,маъно
tajik,meant,маънои
tajik,measure,чен
tajik,meat,гӯшт
tajik,meet,ҷавобгӯ
tajik,melody,оҳанг
tajik,men,мардум
tajik,metal,металл
tajik,method,метод
tajik,middle,миёна
tajik,might,мабодо
tajik,mile,мил
tajik,milk,шир
tajik,million,миллион
tajik,mind,хотир
tajik,mine,мина
tajik,minute,лаҳза
tajik,miss,хайрхоҳи
tajik,mix,омехта
tajik,modern,муосир
tajik,molecule,молекулаи
tajik,moment,лаҳзаи
tajik,money,пул
tajik,month,моҳ
tajik,moon,моҳ
tajik,more,бештар
tajik,morning,пагоҳирӯзӣ
tajik,most,аксари
tajik,mother,модар
tajik,motion,ҳаракат
tajik,mount,маунт
tajik,mountain,кӯҳ
tajik,mouth,даҳон
tajik,move,ҳаракат
tajik,much,хеле
tajik,multiply,дучандонаш
tajik,music,мусиқӣ
tajik,must,бояд
tajik,my,аз ман
tajik,name,ном
tajik,nation,миллат
tajik,natural,табиӣ
tajik,nature,табиат
tajik,near,наздики
tajik,necessary,ҳатмӣ
tajik,neck,гардан
tajik,need,бояд
tajik,neighbor,ҳамсоя
tajik,never,ҳаргиз
tajik,new,нав
tajik,next,баъдӣ
tajik,night,шаб
tajik,nine,нӯҳ
tajik,no,нест
tajik,noise,садои
tajik,noon,нимрӯз
tajik,nor,на
tajik,north,шимол
tajik,nose,бинӣ
tajik,note,шарҳ
tajik,nothing,чизе
tajik,notice,огоҳинома
tajik,noun,исм
tajik,now,ҳозир
tajik,number,шумора
tajik,numeral,ададӣ
tajik,object,объекти
tajik,observe,риоя
tajik,occur,рух
tajik,ocean,уқёнус
tajik,of,аз
tajik,off,хомӯш кардан
tajik,offer,пешниҳод
tajik,office,офис
tajik,often,зуд-зуд
tajik,oh,оҳ
tajik,oil,нефт
tajik,old,кӯҳна
tajik,on,ба
tajik,once,бор
tajik,one,як
tajik,only,танҳо
tajik,open,кушодан
