language,english,vocabulary
yoruba,a,kan
yoruba,able,anfani
yoruba,about,nipa
yoruba,above,loke
yoruba,act,igbese
yoruba,add,fi
yoruba,afraid,bẹru
yoruba,after,lẹhin
yoruba,again,lẹẹkansi
yoruba,against,lodi si
yoruba,age,ori
yoruba,ago,seyin
yoruba,agree,gba
yoruba,air,air
yoruba,all,gbogbo
yoruba,allow,gba
yoruba,also,tun
yoruba,always,nigbagbogbo
yoruba,am,emi
yoruba,among,laarin
yoruba,an,ohun
yoruba,and,ati ki o
yoruba,anger,ibinu
yoruba,animal,eranko
yoruba,answer,idahun
yoruba,any,eyikeyi
yoruba,appear,han
yoruba,apple,apu
yoruba,are,ni o wa
yoruba,area,agbegbe
yoruba,arm,apa
yoruba,arrange,seto
yoruba,arrive,de
yoruba,art,aworan
yoruba,as,bi
yoruba,ask,beere
yoruba,at,ni
yoruba,atom,atomu
yoruba,baby,omo
yoruba,back,pada
yoruba,bad,buburu
yoruba,ball,rogodo
yoruba,band,iye
yoruba,bank,banki
yoruba,bar,igi
yoruba,base,mimọ
yoruba,basic,ipilẹ
yoruba,bat,adan
yoruba,be,ki o wa ni
yoruba,bear,jẹri
yoruba,beat,lu
yoruba,beauty,ẹwa
yoruba,bed,ibusun
yoruba,been,ti
yoruba,before,ki o to
yoruba,began,bẹrẹ
yoruba,begin,bẹrẹ
yoruba,behind,sile
yoruba,believe,gbagbọ
yoruba,bell,belii
yoruba,best,ti o dara ju
yoruba,better,dara
yoruba,between,laarin
yoruba,big,nla
yoruba,bird,eye
yoruba,bit,bit
yoruba,black,dudu
yoruba,block,àkọsílẹ
yoruba,blood,ẹjẹ
yoruba,blow,fe
yoruba,blue,bulu
yoruba,board,ọkọ
yoruba,boat,ọkọ
yoruba,body,ara
yoruba,bone,egungun
yoruba,book,iwe
yoruba,born,bí
yoruba,both,mejeeji
yoruba,bottom,isalẹ
yoruba,bought,ra
yoruba,box,apoti
yoruba,boy,ọmọkunrin
yoruba,branch,ti eka
yoruba,bread,akara
yoruba,break,bireki
yoruba,bright,imọlẹ
yoruba,bring,mu
yoruba,broad,ọrọ
yoruba,broke,bu
yoruba,brother,arakunrin
yoruba,brought,mu
yoruba,brown,brown
yoruba,build,kọ
yoruba,burn,iná
yoruba,busy,o nšišẹ
yoruba,but,ṣugbọn
yoruba,buy,ra
yoruba,by,nipa
yoruba,call,ipe
yoruba,came,wá
yoruba,camp,ibudó
yoruba,can,le
yoruba,capital,olu
yoruba,captain,olori
yoruba,car,ayọkẹlẹ
yoruba,card,kaadi
yoruba,care,itọju
yoruba,carry,gbe
yoruba,case,nla
yoruba,cat,o nran
yoruba,catch,apeja
yoruba,caught,mu
yoruba,cause,fa
yoruba,cell,alagbeka
yoruba,cent,ogorun
yoruba,center,aarin
yoruba,century,orundun
yoruba,certain,awọn
yoruba,chair,alaga
yoruba,chance,anfani
yoruba,change,ayipada
yoruba,character,ohun kikọ
yoruba,charge,gba agbara si
yoruba,chart,chart
yoruba,check,ṣayẹwo
yoruba,chick,adiye
yoruba,chief,olori
yoruba,child,ọmọ
yoruba,children,ọmọ
yoruba,choose,yan
yoruba,chord,okun
yoruba,circle,oruka
yoruba,city,ilu
yoruba,claim,beere
yoruba,class,kilasi
yoruba,clean,o mọ
yoruba,clear,ko o
yoruba,climb,ngun
yoruba,clock,aago
yoruba,close,sunmọ
yoruba,clothe,wọ
