language,english,vocabulary
odia_(oriya),a,a
odia_(oriya),able,ସକ୍ଷମ
odia_(oriya),about,ବିଷୟରେ
odia_(oriya),above,ଉପରେ
odia_(oriya),act,କାର୍ଯ୍ୟ କର
odia_(oriya),add,ଯୋଡନ୍ତୁ |
odia_(oriya),afraid,ଭୟ
odia_(oriya),after,ପରେ
odia_(oriya),again,ପୁନର୍ବାର
odia_(oriya),against,ବିପକ୍ଷରେ
odia_(oriya),age,ବୟସ
odia_(oriya),ago,ପୂର୍ବରୁ
odia_(oriya),agree,ସହମତ
odia_(oriya),air,ବାୟୁ
odia_(oriya),all,ସମସ୍ତ
odia_(oriya),allow,ଅନୁମତି ଦିଅନ୍ତୁ |
odia_(oriya),also,ଆହୁରି ମଧ୍ୟ |
odia_(oriya),always,ସବୁବେଳେ
odia_(oriya),am,ମୁଁ
odia_(oriya),among,ମଧ୍ୟରେ |
odia_(oriya),an,an
odia_(oriya),and,ଏବଂ
odia_(oriya),anger,କ୍ରୋଧ
odia_(oriya),animal,ପଶୁ
odia_(oriya),answer,ଉତ୍ତର ଦିଅ
odia_(oriya),any,ଯେକ any ଣସି
odia_(oriya),appear,ଦେଖାଯାଏ |
odia_(oriya),apple,ଆପଲ୍
odia_(oriya),are,ହେଉଛି |
odia_(oriya),area,କ୍ଷେତ୍ର
odia_(oriya),arm,ବାହୁ
odia_(oriya),arrange,ବ୍ୟବସ୍ଥା କର |
odia_(oriya),arrive,ପହଞ୍ଚ
odia_(oriya),art,କଳା
odia_(oriya),as,ଯେପରି
odia_(oriya),ask,ପଚାର |
odia_(oriya),at,at
odia_(oriya),atom,ପରମାଣୁ
odia_(oriya),baby,ଶିଶୁ
odia_(oriya),back,ପଛକୁ
odia_(oriya),bad,ଖରାପ
odia_(oriya),ball,ବଲ୍
odia_(oriya),band,ବ୍ୟାଣ୍ଡ
odia_(oriya),bank,ବ୍ୟାଙ୍କ
odia_(oriya),bar,ଦଣ୍ଡିକା
odia_(oriya),base,ଆଧାର
odia_(oriya),basic,ମ basic ଳିକ
odia_(oriya),bat,ବ୍ୟାଟ୍
odia_(oriya),be,ହୁଅ
odia_(oriya),bear,ଭାଲୁ
odia_(oriya),beat,beat
odia_(oriya),beauty,ସ beauty ନ୍ଦର୍ଯ୍ୟ
odia_(oriya),bed,ଶଯ୍ୟା
odia_(oriya),been,ହୋଇସାରିଛି |
odia_(oriya),before,ପୂର୍ବରୁ
odia_(oriya),began,ଆରମ୍ଭ ହେଲା |
odia_(oriya),begin,ଆରମ୍ଭ କର |
odia_(oriya),behind,ପଛରେ
odia_(oriya),believe,ବିଶ୍ୱାସ କର
odia_(oriya),bell,ଘଣ୍ଟି
odia_(oriya),best,ସର୍ବୋତ୍ତମ
odia_(oriya),better,ଭଲ
odia_(oriya),between,ମଧ୍ୟରେ
odia_(oriya),big,ବଡ
odia_(oriya),bird,ପକ୍ଷୀ
odia_(oriya),bit,ବିଟ୍
odia_(oriya),black,କଳା
odia_(oriya),block,ବ୍ଲକ
odia_(oriya),blood,ରକ୍ତ
odia_(oriya),blow,blow ଟକା
odia_(oriya),blue,ନୀଳ
odia_(oriya),board,ବୋର୍ଡ
odia_(oriya),boat,ଡଙ୍ଗା
odia_(oriya),body,ଶରୀର
odia_(oriya),bone,ହାଡ
odia_(oriya),book,ପୁସ୍ତକ
odia_(oriya),born,ଜନ୍ମ
odia_(oriya),both,ଉଭୟ
odia_(oriya),bottom,ତଳ
odia_(oriya),bought,କିଣିଛି
odia_(oriya),box,ବାକ୍ସ
odia_(oriya),boy,ପୁଅ
odia_(oriya),branch,ଶାଖା
odia_(oriya),bread,ରୁଟି |
odia_(oriya),break,ବ୍ରେକ୍
odia_(oriya),bright,ଉଜ୍ଜ୍ୱଳ
odia_(oriya),bring,ଆଣ |
odia_(oriya),broad,ପ୍ରଶସ୍ତ |
odia_(oriya),broke,ଭାଙ୍ଗିଗଲା |
odia_(oriya),brother,ଭାଇ
odia_(oriya),brought,ଆଣିଲା |
odia_(oriya),brown,ବାଦାମୀ
odia_(oriya),build,ନିର୍ମାଣ
odia_(oriya),burn,ଜଳ
odia_(oriya),busy,ବ୍ୟସ୍ତ
odia_(oriya),but,କିନ୍ତୁ
odia_(oriya),buy,କିଣ |
odia_(oriya),by,ଦ୍ .ାରା
odia_(oriya),call,କଲ୍ କରନ୍ତୁ |
odia_(oriya),came,ଆସିଲା
odia_(oriya),camp,ଶିବିର
odia_(oriya),can,କରିପାରିବେ |
odia_(oriya),capital,ପୁଞ୍ଜି
odia_(oriya),captain,ଅଧିନାୟକ
odia_(oriya),car,କାର
