language,english,vocabulary
swahili,a,a
swahili,able,uwezo
swahili,about,kuhusu
swahili,above,juu
swahili,act,tendo
swahili,add,kuongeza
swahili,afraid,hofu
swahili,after,baada ya
swahili,again,tena
swahili,against,dhidi ya
swahili,age,umri
swahili,ago,iliyopita
swahili,agree,kukubaliana
swahili,air,hewa
swahili,all,kila
swahili,allow,kuruhusu
swahili,also,pia
swahili,always,daima
swahili,am,ni
swahili,among,kati ya
swahili,an,an
swahili,and,na
swahili,anger,hasira
swahili,animal,mnyama
swahili,answer,jibu
swahili,any,yoyote
swahili,appear,itaonekana
swahili,apple,mboni
swahili,are,wako
swahili,area,eneo
swahili,arm,mkono
swahili,arrange,kupanga
swahili,arrive,kuwasili
swahili,art,sanaa
swahili,as,kama
swahili,ask,kuuliza
swahili,at,katika
swahili,atom,chembe
swahili,baby,mtoto
swahili,back,nyuma
swahili,bad,mbaya
swahili,ball,mpira
swahili,band,bendi
swahili,bank,benki
swahili,bar,bar ya
swahili,base,msingi
swahili,basic,msingi
swahili,bat,bat kwa
swahili,be,kuwa
swahili,bear,kubeba
swahili,beat,kuwapiga
swahili,beauty,uzuri
swahili,bed,kitanda
swahili,been,imekuwa
swahili,before,kabla ya
swahili,began,alianza
swahili,begin,kuanza
swahili,behind,nyuma ya
swahili,believe,amini
swahili,bell,kengele
swahili,best,bora
swahili,better,bora
swahili,between,kati ya
swahili,big,kubwa
swahili,bird,ndege
swahili,bit,kidogo
swahili,black,nyeusi
swahili,block,kuzuia
swahili,blood,damu
swahili,blow,pigo
swahili,blue,bluu
swahili,board,bodi
swahili,boat,mashua
swahili,body,mwili
swahili,bone,mfupa
swahili,book,kitabu
swahili,born,aliyezaliwa
swahili,both,wote wawili
swahili,bottom,chini
swahili,bought,kununuliwa
swahili,box,sanduku
swahili,boy,mvulana
swahili,branch,tawi
swahili,bread,mkate
swahili,break,mapumziko
swahili,bright,mkali
swahili,bring,kuleta
swahili,broad,pana
swahili,broke,kuvunja
swahili,brother,ndugu
swahili,brought,kuletwa
swahili,brown,kahawia
swahili,build,kujenga
swahili,burn,kuchoma
swahili,busy,busy
swahili,but,lakini
swahili,buy,kununua
swahili,by,na
swahili,call,simu
swahili,came,alikuja
swahili,camp,kambi
swahili,can,unaweza
swahili,capital,mji mkuu wa
swahili,captain,nahodha
swahili,car,gari
swahili,card,kadi
swahili,care,huduma
swahili,carry,kubeba
swahili,case,kesi
swahili,cat,paka
swahili,catch,kukamata
swahili,caught,hawakupata
swahili,cause,sababu
swahili,cell,kiini
swahili,cent,cent
swahili,center,kituo cha
swahili,century,karne ya
swahili,certain,baadhi ya
swahili,chair,kiti
swahili,chance,nafasi
swahili,change,mabadiliko ya
swahili,character,tabia ya
swahili,charge,malipo
swahili,chart,chati
swahili,check,kuangalia
swahili,chick,kifaranga
swahili,chief,wakuu
swahili,child,mtoto
swahili,children,watoto
swahili,choose,kuchagua
swahili,chord,gumzo
swahili,circle,mzunguko
swahili,city,mji
swahili,claim,madai
swahili,class,darasa
swahili,clean,safi
swahili,clear,wazi
swahili,climb,kupanda
swahili,clock,saa
swahili,close,karibu
swahili,clothe,nguo
swahili,cloud,wingu
swahili,coast,pwani
swahili,coat,kanzu
swahili,cold,baridi
swahili,collect,kukusanya
swahili,colony,koloni
swahili,color,rangi
swahili,column,safu
swahili,come,kuja
swahili,common,kawaida
swahili,company,kampuni
swahili,compare,kulinganisha
swahili,complete,kamili
swahili,condition,hali
swahili,connect,kuungana
swahili,consider,kufikiria
swahili,consonant,consonant
swahili,contain,vyenye
swahili,continent,bara
swahili,continue,kuendelea
swahili,control,kudhibiti
swahili,cook,mpishi
swahili,cool,baridi
swahili,copy,nakala
swahili,corn,nafaka
swahili,corner,kona
swahili,correct,sahihi
swahili,cost,gharama
swahili,cotton,pamba
swahili,could,inaweza
swahili,count,kuhesabu
swahili,country,nchi
swahili,course,bila shaka
swahili,cover,cover
swahili,cow,ng’ombe
swahili,crease,na crease
swahili,create,kujenga
swahili,crop,mazao
swahili,cross,msalaba
swahili,crowd,umati wa watu
swahili,cry,kilio
swahili,current,sasa
swahili,cut,kata
swahili,dad,baba
swahili,dance,ngoma
swahili,danger,hatari
swahili,dark,giza
swahili,day,siku
swahili,dead,wafu
swahili,deal,mpango
swahili,dear,wapenzi
swahili,death,kifo
swahili,decide,kuamua
swahili,decimal,decimal
swahili,deep,kina
swahili,degree,shahada ya
swahili,depend,hutegemea
swahili,describe,kuelezea
swahili,desert,jangwa
swahili,design,kubuni
swahili,determine,kuamua
swahili,develop,kuendeleza
swahili,dictionary,kamusi
swahili,did,alifanya
swahili,die,kufa
swahili,differ,tofauti
swahili,difficult,vigumu
swahili,direct,moja kwa moja
swahili,discuss,kujadili
swahili,distant,mbali
swahili,divide,mgawanyiko
swahili,division,mgawanyiko
swahili,do,kufanya
swahili,doctor,daktari
swahili,does,gani
swahili,dog,mbwa
swahili,dollar,dola
swahili,done,kutenda
swahili,don’t,kufanya si
swahili,door,mlango
swahili,double,mara mbili
swahili,down,chini
swahili,draw,kuteka
swahili,dream,ndoto
swahili,dress,mavazi
swahili,drink,kunywa
swahili,drive,gari
swahili,drop,kuacha
swahili,dry,kavu
swahili,duck,bata
swahili,during,wakati wa
swahili,each,kila
swahili,ear,sikio
swahili,early,mapema
swahili,earth,dunia
swahili,ease,kupunguza
swahili,east,mashariki
swahili,eat,kula
swahili,edge,makali
swahili,effect,athari
swahili,egg,yai
swahili,eight,nane
swahili,either,ama
swahili,electric,umeme
swahili,element,kipengele
swahili,else,mwingine
swahili,end,mwisho
swahili,enemy,adui
swahili,energy,nishati
swahili,engine,injini
swahili,enough,kutosha
swahili,enter,kuingia
swahili,equal,sawa
swahili,equate,wanalinganisha
swahili,especially,hasa
swahili,even,hata
swahili,evening,jioni
swahili,event,tukio
swahili,ever,milele
swahili,every,kila
swahili,exact,halisi
swahili,example,mfano
swahili,except,ila
swahili,excite,kuchochea
swahili,exercise,zoezi
swahili,expect,kutarajia
swahili,experience,uzoefu
swahili,experiment,majaribio
swahili,eye,jicho
swahili,face,uso
swahili,fact,ukweli
swahili,fair,haki
swahili,fall,kuanguka
swahili,family,familia
swahili,famous,maarufu
swahili,far,mbali
swahili,farm,shamba
swahili,fast,haraka
swahili,fat,mafuta
swahili,father,baba
swahili,favor,neema
swahili,fear,hofu
swahili,feed,kulisha
swahili,feel,kujisikia
swahili,feet,miguu
swahili,fell,akaanguka
swahili,felt,waliona
swahili,few,chache
swahili,field,shamba
swahili,fig,mtini
swahili,fight,kupambana
swahili,figure,takwimu
swahili,fill,kujaza
swahili,final,mwisho
swahili,find,kupata
swahili,fine,faini
swahili,finger,kidole
swahili,finish,kumaliza
swahili,fire,moto
swahili,first,kwanza
swahili,fish,samaki
swahili,fit,fit
swahili,five,tano
swahili,flat,gorofa
swahili,floor,sakafu
swahili,flow,kati yake
swahili,flower,ua
swahili,fly,kuruka
swahili,follow,kufuata
swahili,food,chakula
swahili,foot,mguu
swahili,for,kwa
swahili,force,nguvu
swahili,forest,msitu
swahili,form,aina
swahili,forward,mbele
swahili,found,kupatikana
swahili,four,nne
swahili,fraction,sehemu
swahili,free,bure
swahili,fresh,safi
swahili,friend,rafiki
swahili,from,kutoka
swahili,front,mbele
swahili,fruit,matunda
swahili,full,full
swahili,fun,furaha
swahili,game,mchezo
swahili,garden,bustani
swahili,gas,gesi
swahili,gather,kukusanya
swahili,gave,alitoa
swahili,general,ujumla
swahili,gentle,mpole
swahili,get,kupata
swahili,girl,msichana
swahili,give,kutoa
swahili,glad,furaha
swahili,glass,kioo
swahili,go,kwenda
swahili,gold,dhahabu
swahili,gone,kuondoka
swahili,good,nzuri
swahili,got,got
swahili,govern,serikali
swahili,grand,kuu
swahili,grass,nyasi
swahili,gray,kijivu
swahili,great,kubwa
swahili,green,kijani
swahili,grew,ilikua
swahili,ground,ardhi
swahili,group,kundi
swahili,grow,kukua
swahili,guess,nadhani
swahili,guide,kuongoza
swahili,gun,bunduki
swahili,had,alikuwa
swahili,hair,nywele
swahili,half,nusu
swahili,hand,mkono
swahili,happen,kutokea
swahili,happy,furaha
swahili,hard,ngumu
swahili,has,ina
swahili,hat,kofia
swahili,have,na
swahili,he,yeye
swahili,head,kichwa
swahili,hear,kusikia
swahili,heard,habari
swahili,heart,moyo
swahili,heat,joto
swahili,heavy,nzito
swahili,held,uliofanyika
swahili,help,msaada
swahili,her,yake
swahili,here,hapa
swahili,high,high
swahili,hill,kilima
swahili,him,naye
