language,english,vocabulary
icelandic,a,a
icelandic,able,fær
icelandic,about,um
icelandic,above,ofan
icelandic,act,athöfn
icelandic,add,bæta
icelandic,afraid,hræddur
icelandic,after,eftir
icelandic,again,aftur
icelandic,against,gegn
icelandic,age,aldur
icelandic,ago,síðan
icelandic,agree,sammála
icelandic,air,loft
icelandic,all,allt
icelandic,allow,leyfa
icelandic,also,einnig
icelandic,always,alltaf
icelandic,am,am
icelandic,among,meðal
icelandic,an,sem
icelandic,and,og
icelandic,anger,reiði
icelandic,animal,dýr
icelandic,answer,svar
icelandic,any,allir
icelandic,appear,birtist
icelandic,apple,epli
icelandic,are,eru
icelandic,area,svæði
icelandic,arm,armur
icelandic,arrange,raða
icelandic,arrive,koma
icelandic,art,list
icelandic,as,sem
icelandic,ask,spyrja
icelandic,at,á
icelandic,atom,atóm
icelandic,baby,barn
icelandic,back,aftur
icelandic,bad,slæmt
icelandic,ball,bolti
icelandic,band,band
icelandic,bank,banka
icelandic,bar,bar
icelandic,base,stöð
icelandic,basic,undirstöðu
icelandic,bat,kylfu
icelandic,be,vera
icelandic,bear,bera
icelandic,beat,slá
icelandic,beauty,fegurð
icelandic,bed,rúm
icelandic,been,verið
icelandic,before,áður
icelandic,began,byrjaði
icelandic,begin,byrja
icelandic,behind,bak
icelandic,believe,trúa
icelandic,bell,bjalla
icelandic,best,besta
icelandic,better,betur
icelandic,between,milli
icelandic,big,stór
icelandic,bird,fugl
icelandic,bit,bita
icelandic,black,svart
icelandic,block,blokk
icelandic,blood,blóð
icelandic,blow,blása
icelandic,blue,blár
icelandic,board,borð
icelandic,boat,bátur
icelandic,body,líkami
icelandic,bone,bein
icelandic,book,bók
icelandic,born,fædd
icelandic,both,bæði
icelandic,bottom,botn
icelandic,bought,keypti
icelandic,box,kassi
icelandic,boy,drengur
icelandic,branch,útibú
icelandic,bread,brauð
icelandic,break,brjóta
icelandic,bright,björt
icelandic,bring,koma
icelandic,broad,breið
icelandic,broke,braut
icelandic,brother,bróðir
icelandic,brought,fært
icelandic,brown,brúnn
icelandic,build,byggja
icelandic,burn,brenna
icelandic,busy,upptekinn
icelandic,but,en
icelandic,buy,kaupa
icelandic,by,með
icelandic,call,kalla
icelandic,came,kom
icelandic,camp,tjaldvagnar
icelandic,can,getur
icelandic,capital,höfuðborg
icelandic,captain,skipstjórinn
icelandic,car,bíll
icelandic,card,kort
icelandic,care,umönnun
icelandic,carry,bera
icelandic,case,mál
icelandic,cat,köttur
icelandic,catch,afli
icelandic,caught,veiddur
icelandic,cause,orsök
icelandic,cell,klefi
icelandic,cent,cent
icelandic,center,miðstöð
icelandic,century,öld
icelandic,certain,víst
icelandic,chair,stóll
icelandic,chance,tækifæri
icelandic,change,breyting
icelandic,character,eðli
icelandic,charge,ákæra
icelandic,chart,mynd
icelandic,check,athuga
icelandic,chick,chick
icelandic,chief,æðstu
icelandic,child,barn
icelandic,children,börn
icelandic,choose,velja
icelandic,chord,hljómurinn
icelandic,circle,hring
icelandic,city,borg
icelandic,claim,krafa
icelandic,class,flokki
icelandic,clean,hreinn
icelandic,clear,ljóst
icelandic,climb,klifra
icelandic,clock,klukka
icelandic,close,nálægt
icelandic,clothe,klæða
icelandic,cloud,ský
icelandic,coast,ströndin
icelandic,coat,frakki
icelandic,cold,kalt
icelandic,collect,safna
icelandic,colony,nýlenda
icelandic,color,lit
icelandic,column,dálki
icelandic,come,koma
icelandic,common,algengar
icelandic,company,fyrirtæki
icelandic,compare,bera
icelandic,complete,heill
icelandic,condition,ástand
icelandic,connect,tengja
icelandic,consider,íhuga
icelandic,consonant,samsvari
icelandic,contain,innihalda
icelandic,continent,heimsálfu
icelandic,continue,áfram
icelandic,control,stjórn
icelandic,cook,elda
icelandic,cool,kaldur
icelandic,copy,eintak
icelandic,corn,korn
icelandic,corner,horn
